Zeit;Traversenweg;Kraft
"14,00200";"34,00437";"6,94137"
"14,10200";"34,10401";"6,88397"
"14,20200";"34,20412";"6,70868"
"14,30200";"34,30411";"6,14845"
"14,40200";"34,40375";"6,02787"
"14,50200";"34,50409";"6,06177"
"14,60200";"34,60397";"6,16482"
"14,70200";"34,70397";"6,29004"
"14,80200";"34,80420";"6,39003"
"14,90200";"34,90407";"6,57581"
"15,00200";"35,00383";"6,65765"
"15,10200";"35,10394";"6,71202"
"15,20200";"35,20382";"6,71654"
"15,30200";"35,30404";"6,73797"
"15,40200";"35,40415";"6,73522"
"15,50200";"35,50403";"6,67932"
"15,60200";"35,60414";"6,66123"
"15,70200";"35,70378";"6,66216"
"15,80200";"35,80377";"6,62784"
"15,90200";"35,90412";"6,66599"
"16,00200";"36,00399";"6,67673"
"16,10200";"36,10411";"6,69231"
"16,20200";"36,20410";"6,68040"
"16,30200";"36,30397";"6,71167"
"16,40200";"36,40373";"6,68818"
"16,50200";"36,50408";"6,72107"
"16,60200";"36,60419";"6,73393"
"16,70200";"36,70430";"6,74766"
"16,80200";"36,80406";"6,76626"
"16,90200";"36,90405";"6,78413"
"17,00200";"37,00392";"6,80611"
"17,10200";"37,10392";"6,84722"
"17,20200";"37,20415";"6,89521"
"17,30200";"37,30402";"6,92019"
"17,40200";"37,40413";"6,96632"
"17,50200";"37,50412";"6,97761"
"17,60200";"37,60412";"7,04230"
"17,70200";"37,70364";"7,07083"
"17,80200";"37,80410";"7,15159"
"17,90200";"37,90410";"7,20382"
"18,00200";"38,00409";"7,27236"
"18,10200";"38,10420";"7,31187"
"18,20200";"38,20408";"7,35056"
"18,30200";"38,30419";"7,41514"
"18,40200";"38,40395";"7,47783"
"18,50200";"38,50394";"7,54055"
"18,60200";"38,60393";"7,57284"
"18,70200";"38,70393";"7,65327"
"18,80200";"38,80392";"7,69108"
"18,90200";"38,90403";"7,74210"
"19,00200";"39,00378";"7,76220"
"19,10200";"39,10402";"7,83281"
"19,20200";"39,20401";"7,88041"
"19,30200";"39,30388";"7,93402"
"19,40200";"39,40423";"7,98050"
"19,50200";"39,50399";"8,02938"
"19,60200";"39,60374";"8,04001"
"19,70200";"39,70397";"8,11984"
"19,80200";"39,80397";"8,12257"
"19,90200";"39,90396";"8,17316"
"20,00200";"40,00395";"8,24161"
"20,10200";"40,10395";"8,26607"
"20,20200";"40,20394";"8,34050"
"20,30200";"40,30393";"8,39187"
"20,40200";"40,40392";"8,45360"
"20,50200";"40,50415";"8,53641"
"20,60200";"40,60391";"8,59336"
"20,70200";"40,70390";"8,65227"
"20,80200";"40,80425";"8,74716"
"20,90200";"40,90377";"8,78173"
"21,00200";"41,00353";"8,85722"
"21,10200";"41,10447";"8,91295"
"21,20200";"41,20387";"8,94121"
"21,30200";"41,30398";"8,97244"
"21,40200";"41,40421";"8,98162"
"21,50200";"41,50409";"8,99498"
"21,60200";"41,60396";"8,95531"
"21,70200";"41,70407";"8,94040"
"21,80200";"41,80406";"8,91226"
"21,90200";"41,90417";"8,89446"
"22,00200";"42,00405";"8,86010"
"22,10200";"42,10392";"8,82363"
"22,20200";"42,20404";"8,75492"
"22,30200";"42,30391";"8,72655"
"22,40200";"42,40414";"8,66780"
"22,50200";"42,50413";"8,64138"
"22,60200";"42,60401";"8,60256"
"22,70200";"42,70412";"8,57064"
"22,80200";"42,80411";"8,53258"
"22,90200";"42,90398";"8,51045"
"23,00200";"43,00397";"8,48660"
"23,10200";"43,10409";"8,50961"
"23,20200";"43,20408";"8,48596"
"23,30200";"43,30420";"8,46039"
"23,40200";"43,40395";"8,44805"
"23,50200";"43,50371";"8,43489"
"23,60200";"43,60394";"8,46721"
"23,70200";"43,70405";"8,47762"
"23,80200";"43,80404";"8,50631"
"23,90200";"43,90404";"8,55615"
"24,00200";"44,00391";"8,60746"
"24,10200";"44,10390";"8,65198"
"24,20200";"44,20378";"8,73016"
"24,30200";"44,30401";"8,82297"
"24,40200";"44,40400";"8,89314"
"24,50200";"44,50411";"8,97112"
"24,60200";"44,60422";"9,06607"
"24,70200";"44,70387";"9,13230"
"24,80200";"44,80385";"9,24608"
"24,90200";"44,90397";"9,33652"
"25,00000";"45,00195";"9,40100"
