Zeit;Traversenweg;Kraft
"8,60000";"25,80612";"0,44597"
"8,70000";"26,10622";"0,41395"
"8,80000";"26,40596";"0,43548"
"8,90000";"26,70617";"0,43462"
"9,00000";"27,00615";"0,42814"
"9,10000";"27,30589";"0,43186"
"9,20000";"27,60623";"0,42840"
"9,30000";"27,90621";"0,43101"
"9,40000";"28,20572";"0,42865"
"9,50000";"28,50593";"0,43951"
"9,60000";"28,80614";"0,42981"
"9,70000";"29,10612";"0,43139"
"9,80000";"29,40575";"0,42491"
"9,90000";"29,70573";"0,44200"
"10,00000";"30,00583";"0,43168"
"10,00200";"30,01185";"0,43198"
"10,10200";"30,11255";"0,43836"
"10,20200";"30,20463";"0,43958"
"10,30200";"30,30392";"0,42807"
"10,40200";"30,40403";"0,43904"
"10,50200";"30,50390";"0,43570"
"10,60200";"30,60390";"0,42343"
"10,70200";"30,70401";"0,43386"
"10,80200";"30,80400";"0,43139"
"10,90200";"30,90411";"0,42004"
"11,00200";"31,00399";"0,42776"
"11,10200";"31,10398";"0,41088"
"11,20200";"31,20409";"0,48300"
"11,30200";"31,30408";"0,77829"
"11,40200";"31,40420";"1,23194"
"11,50200";"31,50395";"1,73567"
"11,60200";"31,60395";"2,99373"
"11,70200";"31,70394";"5,71552"
"11,80200";"31,80393";"7,11044"
"11,90200";"31,90404";"7,73939"
"12,00200";"32,00404";"7,98554"
"12,10200";"32,10426";"8,00186"
"12,20200";"32,20391";"7,93226"
"12,30200";"32,30401";"7,90544"
"12,40200";"32,40388";"7,84837"
"12,50200";"32,50400";"7,79066"
"12,60200";"32,60387";"7,74617"
"12,70200";"32,70399";"7,67256"
"12,80200";"32,80422";"7,63175"
"12,90200";"32,90397";"7,52656"
"13,00200";"33,00385";"7,39174"
"13,10200";"33,10396";"6,96209"
"13,20200";"33,20407";"6,63730"
"13,30200";"33,30383";"6,82612"
"13,40200";"33,40417";"6,83590"
"13,50200";"33,50405";"6,84972"
"13,60200";"33,60380";"6,87802"
"13,70200";"33,70404";"6,87133"
"13,80200";"33,80391";"6,81776"
"13,90200";"33,90402";"6,80191"
"14,00200";"34,00413";"6,74688"
"14,10200";"34,10401";"6,65379"
"14,20200";"34,20400";"6,61413"
"14,30200";"34,30411";"6,58330"
"14,40200";"34,40375";"6,61716"
"14,50200";"34,50398";"6,63918"
"14,60200";"34,60386";"6,67361"
"14,70200";"34,70409";"6,73586"
"14,80200";"34,80420";"6,83703"
"14,90200";"34,90384";"6,88028"
"15,00200";"35,00383";"6,86442"
"15,10200";"35,10382";"6,82021"
"15,20200";"35,20393";"6,71644"
"15,30200";"35,30404";"6,78085"
"15,40200";"35,40415";"6,75762"
"15,50200";"35,50391";"6,80540"
"15,60200";"35,60426";"6,82621"
"15,70200";"35,70378";"6,83966"
"15,80200";"35,80354";"6,84316"
"15,90200";"35,90424";"6,85106"
"16,00200";"36,00388";"6,84449"
"16,10200";"36,10411";"6,86492"
"16,20200";"36,20398";"6,87283"
"16,30200";"36,30433";"6,88793"
"16,40200";"36,40373";"6,89710"
"16,50200";"36,50396";"6,94051"
"16,60200";"36,60419";"6,96900"
"16,70200";"36,70430";"6,95725"
"16,80200";"36,80417";"6,96874"
"16,90200";"36,90405";"6,94859"
"17,00200";"37,00404";"6,98889"
"17,10200";"37,10392";"7,02952"
"17,20200";"37,20403";"7,06319"
"17,30200";"37,30414";"7,11682"
"17,40200";"37,40390";"7,13732"
"17,50200";"37,50412";"7,18842"
"17,60200";"37,60412";"7,20960"
"17,70200";"37,70364";"7,20808"
"17,80200";"37,80410";"7,26548"
"17,90200";"37,90422";"7,29116"
"18,00200";"38,00409";"7,30097"
"18,10200";"38,10408";"7,35455"
"18,20200";"38,20431";"7,39341"
"18,30200";"38,30395";"7,39954"
"18,40200";"38,40395";"7,46070"
"18,50200";"38,50394";"7,49755"
"18,60200";"38,60393";"7,54236"
"18,70200";"38,70393";"7,57504"
"18,80200";"38,80392";"7,63763"
"18,90200";"38,90403";"7,66046"
"19,00200";"39,00391";"7,70745"
"19,10200";"39,10402";"7,74147"
"19,20200";"39,20401";"7,79224"
"19,30200";"39,30388";"7,80149"
"19,40200";"39,40411";"7,83440"
"19,50200";"39,50399";"7,85605"
"19,60200";"39,60386";"7,91023"
"19,70200";"39,70397";"7,95153"
"19,80200";"39,80408";"7,75411"
"19,90200";"39,90396";"7,97455"
"20,00200";"40,00384";"8,05428"
"20,10200";"40,10395";"8,13191"
"20,20200";"40,20394";"8,20669"
"20,30200";"40,30393";"8,27108"
"20,40200";"40,40392";"8,36687"
"20,50200";"40,50415";"8,45351"
"20,60200";"40,60391";"8,51534"
"20,70200";"40,70390";"8,60605"
"20,80200";"40,80425";"8,65631"
"20,90200";"40,90377";"8,70698"
"21,00200";"41,00400";"8,80135"
"21,10200";"41,10423";"8,86695"
"21,20200";"41,20399";"8,91362"
"21,30200";"41,30410";"8,95463"
"21,40200";"41,40421";"9,00835"
"21,50200";"41,50385";"9,03725"
"21,60200";"41,60396";"9,09211"
"21,70200";"41,70407";"9,12802"
"21,80200";"41,80418";"9,17105"
"21,90200";"41,90417";"9,17773"
"22,00200";"42,00393";"9,19474"
"22,10200";"42,10392";"9,22399"
"22,20200";"42,20392";"9,20164"
"22,30200";"42,30403";"9,21779"
"22,40200";"42,40402";"9,23021"
"22,50200";"42,50425";"9,24653"
"22,60200";"42,60401";"9,21561"
"22,70200";"42,70412";"9,21432"
"22,80200";"42,80400";"9,21886"
"22,90200";"42,90387";"9,21326"
"23,00200";"43,00410";"9,22850"
"23,10200";"43,10409";"9,23607"
"23,20200";"43,20408";"9,23745"
"23,30200";"43,30396";"9,22050"
"23,40200";"43,40395";"9,21827"
"23,50200";"43,50383";"9,22635"
"23,60200";"43,60382";"9,25271"
"23,70200";"43,70405";"9,27632"
"23,80200";"43,80404";"9,28110"
"23,90200";"43,90416";"9,28996"
"24,00200";"44,00391";"9,30799"
"24,10200";"44,10402";"9,32244"
"24,20200";"44,20366";"9,30916"
"24,30200";"44,30413";"9,31157"
"24,40200";"44,40400";"9,31588"
"24,50200";"44,50399";"9,33205"
"24,60200";"44,60410";"9,37444"
"24,70200";"44,70387";"9,36294"
"24,80200";"44,80385";"9,37688"
"24,90200";"44,90385";"9,40572"
"24,99800";"45,00006";"9,42374"
