Zeit;Traversenweg;Kraft
"6,30000";"18,90589";"0,42477"
"6,40000";"19,20587";"0,42891"
"6,50000";"19,50597";"0,44614"
"6,60000";"19,80595";"0,45460"
"6,70000";"20,10604";"0,43401"
"6,80000";"20,40590";"0,43414"
"6,90000";"20,70600";"0,45025"
"7,00000";"21,00610";"0,43284"
"7,10000";"21,30596";"0,43064"
"7,20000";"21,60629";"0,42662"
"7,30000";"21,90627";"0,43299"
"7,40000";"22,20601";"0,44131"
"7,50000";"22,50599";"0,42755"
"7,60000";"22,80609";"0,44741"
"7,70000";"23,10607";"0,43322"
"7,80000";"23,40605";"0,44762"
"7,90000";"23,70615";"0,43756"
"8,00000";"24,00601";"0,43624"
"8,10000";"24,30610";"0,43973"
"8,20000";"24,60585";"0,43130"
"8,30000";"24,90583";"0,44414"
"8,40000";"25,20569";"0,43336"
"8,50000";"25,50602";"0,43218"
"8,60000";"25,80612";"0,43678"
"8,70000";"26,10610";"0,43453"
"8,80000";"26,40596";"0,43985"
"8,90000";"26,70606";"0,42063"
"9,00000";"27,00615";"0,43473"
"9,10000";"27,30602";"0,42578"
"9,20000";"27,60623";"0,44361"
"9,30000";"27,90621";"0,43859"
"9,40000";"28,20572";"0,42546"
"9,50000";"28,50593";"0,41951"
"9,60000";"28,80614";"0,43593"
"9,70000";"29,10612";"0,43210"
"9,80000";"29,40587";"0,43990"
"9,90000";"29,70573";"0,45315"
"10,00000";"30,00571";"0,43808"
"10,00200";"30,01173";"0,43791"
"10,10200";"30,11243";"0,44854"
"10,20200";"30,20463";"0,44451"
"10,30200";"30,30392";"0,44332"
"10,40200";"30,40403";"0,43954"
"10,50200";"30,50390";"0,42860"
"10,60200";"30,60390";"0,44410"
"10,70200";"30,70401";"0,46326"
"10,80200";"30,80400";"0,43579"
"10,90200";"30,90423";"0,44227"
"11,00200";"31,00387";"0,49769"
"11,10200";"31,10386";"0,66046"
"11,20200";"31,20409";"0,84280"
"11,30200";"31,30420";"1,28391"
"11,40200";"31,40420";"2,54996"
"11,50200";"31,50395";"5,02058"
"11,60200";"31,60406";"6,96118"
"11,70200";"31,70394";"7,79932"
"11,80200";"31,80405";"7,97597"
"11,90200";"31,90404";"7,95006"
"12,00200";"32,00404";"7,92313"
"12,10200";"32,10426";"7,84249"
"12,20200";"32,20414";"7,72289"
"12,30200";"32,30401";"7,59772"
"12,40200";"32,40413";"7,48514"
"12,50200";"32,50376";"7,42707"
"12,60200";"32,60376";"7,37454"
"12,70200";"32,70411";"7,29616"
"12,80200";"32,80422";"7,20747"
"12,90200";"32,90409";"7,13315"
"13,00200";"33,00385";"7,07703"
"13,10200";"33,10384";"6,99090"
"13,20200";"33,20407";"6,95751"
"13,30200";"33,30395";"6,91825"
"13,40200";"33,40417";"6,87485"
"13,50200";"33,50405";"6,81324"
"13,60200";"33,60392";"6,76183"
"13,70200";"33,70404";"6,71909"
"13,80200";"33,80379";"6,64660"
"13,90200";"33,90402";"6,58372"
"14,00200";"34,00437";"6,53503"
"14,10200";"34,10401";"6,43613"
"14,20200";"34,20400";"6,37135"
"14,30200";"34,30411";"6,29104"
"14,40200";"34,40375";"6,19344"
"14,50200";"34,50409";"5,84473"
"14,60200";"34,60386";"5,63678"
"14,70200";"34,70397";"5,75082"
"14,80200";"34,80420";"5,88139"
"14,90200";"34,90395";"6,01601"
"15,00200";"35,00383";"6,07888"
"15,10200";"35,10394";"6,24034"
"15,20200";"35,20393";"6,30880"
"15,30200";"35,30404";"6,35008"
"15,40200";"35,40415";"6,39765"
"15,50200";"35,50391";"6,43764"
"15,60200";"35,60414";"6,44124"
"15,70200";"35,70378";"6,46630"
"15,80200";"35,80377";"6,51531"
"15,90200";"35,90424";"6,52651"
"16,00200";"36,00399";"6,52698"
"16,10200";"36,10411";"6,57585"
"16,20200";"36,20386";"6,58732"
"16,30200";"36,30409";"6,61374"
"16,40200";"36,40373";"6,62054"
"16,50200";"36,50396";"6,63589"
"16,60200";"36,60419";"6,66719"
"16,70200";"36,70418";"6,66532"
"16,80200";"36,80417";"6,67727"
"16,90200";"36,90405";"6,67906"
"17,00200";"37,00381";"6,64984"
"17,10200";"37,10404";"6,68186"
"17,20200";"37,20415";"6,70738"
"17,30200";"37,30414";"6,71938"
"17,40200";"37,40401";"6,71893"
"17,50200";"37,50412";"6,75020"
"17,60200";"37,60400";"6,79141"
"17,70200";"37,70375";"6,79528"
"17,80200";"37,80399";"6,83978"
"17,90200";"37,90410";"6,85848"
"18,00200";"38,00409";"6,90096"
"18,10200";"38,10420";"6,93476"
"18,20200";"38,20408";"6,93809"
"18,30200";"38,30407";"7,01262"
"18,40200";"38,40406";"7,06445"
"18,50200";"38,50394";"7,08592"
"18,60200";"38,60405";"7,18458"
"18,70200";"38,70393";"7,26811"
"18,80200";"38,80392";"7,32439"
"18,90200";"38,90403";"7,38933"
"19,00200";"39,00391";"7,48536"
"19,10200";"39,10390";"7,54338"
"19,20200";"39,20401";"7,63862"
"19,30200";"39,30388";"7,67593"
"19,40200";"39,40423";"7,75005"
"19,50200";"39,50399";"7,79164"
"19,60200";"39,60386";"7,86449"
"19,70200";"39,70397";"7,92625"
"19,80200";"39,80408";"7,99825"
"19,90200";"39,90396";"8,04146"
"20,00200";"40,00395";"8,10001"
"20,10200";"40,10395";"8,15874"
"20,20200";"40,20394";"8,19579"
"20,30200";"40,30381";"8,23033"
"20,40200";"40,40405";"8,31482"
"20,50200";"40,50415";"8,36265"
"20,60200";"40,60391";"8,42240"
"20,70200";"40,70390";"8,45483"
"20,80200";"40,80425";"8,51707"
"20,90200";"40,90377";"8,55274"
"21,00200";"41,00388";"8,62759"
"21,10200";"41,10423";"8,66010"
"21,20200";"41,20387";"8,69860"
"21,30200";"41,30410";"8,72151"
"21,40200";"41,40421";"8,75184"
"21,50200";"41,50397";"8,78622"
"21,60200";"41,60396";"8,80684"
"21,70200";"41,70372";"8,85224"
"21,80200";"41,80418";"8,89008"
"21,90200";"41,90429";"8,90920"
"22,00200";"42,00405";"8,93437"
"22,10200";"42,10381";"8,95950"
"22,20200";"42,20404";"8,96624"
"22,30200";"42,30403";"8,97460"
"22,40200";"42,40402";"8,98000"
"22,50200";"42,50425";"9,01849"
"22,60200";"42,60401";"9,02069"
"22,70200";"42,70424";"9,06037"
"22,80200";"42,80400";"9,04694"
"22,90200";"42,90398";"9,06132"
"23,00200";"43,00410";"9,05975"
"23,10200";"43,10397";"9,04414"
"23,20200";"43,20396";"9,01451"
"23,30200";"43,30408";"9,03942"
"23,40200";"43,40395";"9,00458"
"23,50200";"43,50371";"8,99174"
"23,60200";"43,60406";"8,99735"
"23,70200";"43,70405";"8,98386"
"23,80200";"43,80392";"8,97389"
"23,90200";"43,90416";"8,99237"
"24,00200";"44,00391";"8,96101"
"24,10200";"44,10402";"8,98376"
"24,20200";"44,20378";"9,01259"
"24,30200";"44,30401";"9,01329"
"24,40200";"44,40389";"9,04901"
"24,50200";"44,50411";"9,11345"
"24,60200";"44,60422";"9,15923"
"24,70200";"44,70374";"9,20379"
"24,80200";"44,80397";"9,27746"
"24,90200";"44,90385";"9,32716"
"24,99800";"45,00006";"9,40938"
