Zeit;Traversenweg;Kraft
"8,50000";"25,50602";"-0,02462"
"8,60000";"25,80612";"-0,01972"
"8,70000";"26,10610";"-0,01008"
"8,80000";"26,40596";"-0,01936"
"8,90000";"26,70594";"-0,03633"
"9,00000";"27,00603";"-0,03768"
"9,10000";"27,30589";"-0,02564"
"9,20000";"27,60623";"-0,01994"
"9,30000";"27,90609";"-0,02592"
"9,40000";"28,20560";"-0,04028"
"9,50000";"28,50581";"-0,02262"
"9,60000";"28,80603";"-0,03387"
"9,70000";"29,10601";"-0,00904"
"9,80000";"29,40587";"-0,02288"
"9,90000";"29,70597";"-0,01794"
"10,00000";"30,00583";"-0,02300"
"10,00200";"30,01185";"-0,02313"
"10,10200";"30,11278";"-0,00795"
"10,20200";"30,20416";"-0,02245"
"10,30200";"30,30392";"-0,01722"
"10,40200";"30,40403";"-0,01846"
"10,50200";"30,50414";"-0,01243"
"10,60200";"30,60390";"-0,02659"
"10,70200";"30,70401";"-0,02354"
"10,80200";"30,80412";"-0,03637"
"10,90200";"30,90376";"-0,02394"
"11,00200";"31,00399";"-0,01969"
"11,10200";"31,10422";"-0,02242"
"11,20200";"31,20397";"-0,02928"
"11,30200";"31,30420";"-0,01670"
"11,40200";"31,40396";"-0,01719"
"11,50200";"31,50383";"-0,02936"
"11,60200";"31,60383";"-0,00572"
"11,70200";"31,70405";"-0,01737"
"11,80200";"31,80405";"-0,02484"
"11,90200";"31,90404";"-0,01776"
"12,00200";"32,00415";"-0,02779"
"12,10200";"32,10415";"-0,01450"
"12,20200";"32,20378";"-0,01952"
"12,30200";"32,30413";"-0,02214"
"12,40200";"32,40413";"0,01979"
"12,50200";"32,50400";"0,14304"
"12,60200";"32,60387";"0,65371"
"12,70200";"32,70422";"1,61215"
"12,80200";"32,80375";"1,80671"
"12,90200";"32,90385";"1,81110"
"13,00200";"33,00408";"1,75531"
"13,10200";"33,10408";"1,69346"
"13,20200";"33,20407";"1,64094"
"13,30200";"33,30407";"1,58283"
"13,40200";"33,40405";"1,53165"
"13,50200";"33,50381";"1,48592"
"13,60200";"33,60405";"1,42970"
"13,70200";"33,70392";"1,38769"
"13,80200";"33,80415";"1,35169"
"13,90200";"33,90414";"1,32844"
"14,00200";"34,00413";"1,27644"
"14,10200";"34,10389";"1,26173"
"14,20200";"34,20388";"1,21834"
"14,30200";"34,30399";"1,19315"
"14,40200";"34,40399";"1,16505"
"14,50200";"34,50398";"1,14378"
"14,60200";"34,60409";"1,09907"
"14,70200";"34,70384";"1,11066"
"14,80200";"34,80396";"1,07449"
"14,90200";"34,90384";"1,06056"
"15,00200";"35,00383";"1,04647"
"15,10200";"35,10394";"1,04678"
"15,20200";"35,20417";"1,01908"
"15,30200";"35,30404";"1,03013"
"15,40200";"35,40392";"0,98947"
"15,50200";"35,50367";"0,98311"
"15,60200";"35,60414";"0,98568"
"15,70200";"35,70390";"0,97121"
"15,80200";"35,80413";"0,96159"
"15,90200";"35,90400";"0,94756"
"16,00200";"36,00388";"0,94980"
"16,10200";"36,10411";"0,94164"
"16,20200";"36,20410";"0,89239"
"16,30200";"36,30397";"0,85688"
"16,40200";"36,40385";"0,89688"
"16,50200";"36,50443";"0,90707"
"16,60200";"36,60407";"0,89836"
"16,70200";"36,70383";"0,89316"
"16,80200";"36,80382";"0,87329"
"16,90200";"36,90417";"0,92345"
"17,00200";"37,00392";"0,91618"
"17,10200";"37,10427";"0,90990"
"17,20200";"37,20403";"0,89676"
"17,30200";"37,30390";"0,91953"
"17,40200";"37,40413";"0,90060"
"17,50200";"37,50389";"0,90622"
"17,60200";"37,60388";"0,91642"
"17,70200";"37,70399";"0,93166"
"17,80200";"37,80422";"0,94065"
"17,90200";"37,90410";"0,91732"
"18,00200";"38,00397";"0,93524"
"18,10200";"38,10408";"0,93364"
"18,20200";"38,20408";"0,93910"
"18,30200";"38,30407";"0,95983"
"18,40200";"38,40406";"0,96706"
"18,50200";"38,50394";"0,97089"
"18,60200";"38,60393";"0,98424"
"18,70200";"38,70369";"0,98080"
"18,80200";"38,80392";"1,00864"
"18,90200";"38,90414";"1,03795"
"19,00200";"39,00414";"1,04284"
"19,10200";"39,10413";"1,03516"
"19,20200";"39,20401";"1,04480"
"19,30200";"39,30412";"1,06653"
"19,40200";"39,40388";"1,08889"
"19,50200";"39,50399";"1,08541"
"19,60200";"39,60410";"1,10370"
"19,70200";"39,70397";"1,11028"
"19,80200";"39,80408";"1,13641"
"19,90200";"39,90396";"1,16084"
"20,00200";"40,00384";"1,15434"
"20,10200";"40,10383";"1,18310"
"20,20200";"40,20382";"1,18488"
"20,30200";"40,30405";"1,22798"
"20,40200";"40,40416";"1,24050"
"20,50200";"40,50392";"1,25751"
"20,60200";"40,60403";"1,27082"
"20,70200";"40,70402";"1,34716"
"20,80200";"40,80378";"1,38556"
"20,90200";"40,90401";"1,40399"
"21,00200";"41,00435";"1,45489"
"21,10200";"41,10388";"1,45955"
"21,20200";"41,20422";"1,47238"
"21,30200";"41,30398";"1,49199"
"21,40200";"41,40409";"1,50493"
"21,50200";"41,50409";"1,51206"
"21,60200";"41,60408";"1,52942"
"21,70200";"41,70407";"1,55223"
"21,80200";"41,80406";"1,53820"
"21,90200";"41,90406";"1,54058"
"22,00200";"42,00370";"1,54919"
"22,10200";"42,10404";"1,57469"
"22,20200";"42,20404";"1,56702"
"22,30200";"42,30403";"1,56731"
"22,40200";"42,40414";"1,58476"
"22,50200";"42,50413";"1,56642"
"22,60200";"42,60401";"1,58103"
"22,70200";"42,70412";"1,56842"
"22,80200";"42,80400";"1,54950"
"22,90200";"42,90422";"1,53329"
"23,00200";"43,00410";"1,52359"
"23,10200";"43,10409";"1,48707"
"23,20200";"43,20385";"1,48648"
"23,30200";"43,30384";"1,45332"
"23,40200";"43,40384";"1,43327"
"23,50200";"43,50418";"1,43009"
"23,60200";"43,60417";"1,42803"
"23,70200";"43,70405";"1,40261"
"23,80200";"43,80404";"1,38984"
"23,90200";"43,90404";"1,37848"
"24,00200";"44,00379";"1,36838"
"24,10200";"44,10402";"1,34851"
"24,20200";"44,20401";"1,34374"
"24,30200";"44,30389";"1,32718"
"24,40200";"44,40412";"1,31714"
"24,50200";"44,50399";"1,33938"
"24,60200";"44,60387";"1,31089"
"24,70200";"44,70374";"1,28270"
"24,80200";"44,80421";"1,28402"
"24,90200";"44,90397";"1,24209"
"25,00000";"45,00195";"1,26214"
