Zeit;Traversenweg;Kraft
"20,10200";"40,10583";"1,17669"
"20,20200";"40,20594";"1,16828"
"20,30200";"40,30593";"1,20968"
"20,40200";"40,40629";"1,23599"
"20,50200";"40,50592";"1,25120"
"20,60200";"40,60604";"1,26937"
"20,70200";"40,70603";"1,28123"
"20,80200";"40,80590";"1,30859"
"20,90200";"40,90602";"1,34000"
"21,00200";"41,00624";"1,36192"
"21,10200";"41,10588";"1,38255"
"21,20200";"41,20599";"1,38458"
"21,30200";"41,30610";"1,38857"
"21,40200";"41,40610";"1,39969"
"21,50200";"41,50610";"1,39165"
"21,60200";"41,60608";"1,40872"
"21,70200";"41,70608";"1,42037"
"21,80200";"41,80595";"1,39652"
"21,90200";"41,90595";"1,43577"
"22,00200";"42,00582";"1,41751"
"22,10200";"42,10581";"1,43714"
"22,20200";"42,20616";"1,43235"
"22,30200";"42,30616";"1,42826"
"22,40200";"42,40603";"1,38557"
"22,50200";"42,50614";"1,40319"
"22,60200";"42,60589";"1,38286"
"22,70200";"42,70601";"1,38855"
"22,80200";"42,80612";"1,36019"
"22,90200";"42,90622";"1,35045"
"23,00200";"43,00610";"1,31105"
"23,10200";"43,10598";"1,34309"
"23,20200";"43,20585";"1,33523"
"23,30200";"43,30585";"1,33555"
"23,40200";"43,40585";"1,34130"
"23,50200";"43,50619";"1,33512"
"23,60200";"43,60606";"1,33245"
"23,70200";"43,70605";"1,32573"
"23,80200";"43,80605";"1,32709"
"23,90200";"43,90604";"1,32652"
"24,00200";"44,00592";"1,29726"
"24,10200";"44,10603";"1,28650"
"24,20200";"44,20602";"1,28122"
"24,30200";"44,30602";"1,26228"
"24,40200";"44,40589";"1,25389"
"24,50200";"44,50600";"1,23992"
"24,60200";"44,60599";"1,22918"
"24,70200";"44,70575";"1,21529"
"24,80200";"44,80610";"1,20663"
"24,90200";"44,90597";"1,19820"
"24,99800";"45,00195";"1,17804"
