Zeit;Traversenweg;Kraft
"7,50000";"22,50599";"-0,00382"
"7,60000";"22,80585";"-0,00550"
"7,70000";"23,10595";"-0,01940"
"7,80000";"23,40593";"-0,01159"
"7,90000";"23,70591";"0,00332"
"8,00000";"24,00589";"-0,01291"
"8,10000";"24,30587";"-0,01542"
"8,20000";"24,60585";"-0,01812"
"8,30000";"24,90571";"0,00576"
"8,40000";"25,20581";"0,00016"
"8,50000";"25,50602";"-0,01689"
"8,60000";"25,80600";"-0,00894"
"8,70000";"26,10598";"-0,01339"
"8,80000";"26,40596";"-0,00305"
"8,90000";"26,70582";"0,00785"
"9,00000";"27,00603";"-0,00709"
"9,10000";"27,30589";"-0,01829"
"9,20000";"27,60611";"-0,01666"
"9,30000";"27,90597";"-0,00913"
"9,40000";"28,20560";"-0,00677"
"9,50000";"28,50581";"-0,01025"
"9,60000";"28,80603";"-0,00233"
"9,70000";"29,10601";"-0,00212"
"9,80000";"29,40587";"-0,01990"
"9,90000";"29,70585";"-0,00236"
"10,00000";"30,00571";"-0,01459"
"10,00200";"30,01173";"-0,01407"
"10,10200";"30,11267";"-0,00601"
"10,20200";"30,20404";"0,00765"
"10,30200";"30,30392";"-0,00628"
"10,40200";"30,40403";"-0,01631"
"10,50200";"30,50402";"-0,01262"
"10,60200";"30,60390";"-0,00456"
"10,70200";"30,70389";"-0,01382"
"10,80200";"30,80412";"-0,01966"
"10,90200";"30,90387";"-0,02588"
"11,00200";"31,00375";"-0,02164"
"11,10200";"31,10422";"-0,01276"
"11,20200";"31,20397";"-0,00707"
"11,30200";"31,30384";"-0,01062"
"11,40200";"31,40384";"-0,01415"
"11,50200";"31,50372";"-0,01743"
"11,60200";"31,60383";"-0,00494"
"11,70200";"31,70382";"0,00276"
"11,80200";"31,80405";"-0,00631"
"11,90200";"31,90393";"0,00165"
"12,00200";"32,00415";"0,00601"
"12,10200";"32,10415";"-0,01843"
"12,20200";"32,20367";"-0,01420"
"12,30200";"32,30401";"-0,00446"
"12,40200";"32,40401";"-0,01012"
"12,50200";"32,50388";"-0,00818"
"12,60200";"32,60387";"-0,02876"
"12,70200";"32,70422";"-0,00914"
"12,80200";"32,80375";"-0,01204"
"12,90200";"32,90374";"-0,02826"
"13,00200";"33,00397";"-0,01141"
"13,10200";"33,10408";"-0,01820"
"13,20200";"33,20395";"0,04603"
"13,30200";"33,30395";"0,20213"
"13,40200";"33,40382";"0,76798"
"13,50200";"33,50370";"1,65301"
"13,60200";"33,60405";"1,79390"
"13,70200";"33,70380";"1,78011"
"13,80200";"33,80403";"1,71665"
"13,90200";"33,90402";"1,66018"
"14,00200";"34,00401";"1,60686"
"14,10200";"34,10389";"1,53563"
"14,20200";"34,20376";"1,46965"
"14,30200";"34,30388";"1,43566"
"14,40200";"34,40387";"1,39744"
"14,50200";"34,50386";"1,35627"
"14,60200";"34,60409";"1,30748"
"14,70200";"34,70397";"1,29531"
"14,80200";"34,80384";"1,26482"
"14,90200";"34,90372";"1,24325"
"15,00200";"35,00383";"1,20819"
"15,10200";"35,10394";"1,20119"
"15,20200";"35,20382";"1,16231"
"15,30200";"35,30404";"1,14228"
"15,40200";"35,40380";"1,10297"
"15,50200";"35,50391";"1,10357"
"15,60200";"35,60390";"1,06459"
"15,70200";"35,70366";"1,05152"
"15,80200";"35,80401";"1,03006"
"15,90200";"35,90412";"1,03378"
"16,00200";"36,00399";"1,00661"
"16,10200";"36,10398";"0,98969"
"16,20200";"36,20410";"0,97459"
"16,30200";"36,30386";"0,95547"
"16,40200";"36,40396";"0,94876"
"16,50200";"36,50419";"0,93714"
"16,60200";"36,60395";"0,91593"
"16,70200";"36,70359";"0,89315"
"16,80200";"36,80394";"0,90113"
"16,90200";"36,90405";"0,91655"
"17,00200";"37,00381";"0,92865"
"17,10200";"37,10415";"0,92228"
"17,20200";"37,20403";"0,91639"
"17,30200";"37,30390";"0,92920"
"17,40200";"37,40413";"0,93582"
"17,50200";"37,50389";"0,93820"
"17,60200";"37,60377";"0,93801"
"17,70200";"37,70399";"0,94189"
"17,80200";"37,80410";"0,92708"
"17,90200";"37,90410";"0,96239"
"18,00200";"38,00385";"0,95266"
"18,10200";"38,10397";"0,97665"
"18,20200";"38,20396";"0,95997"
"18,30200";"38,30395";"0,96309"
"18,40200";"38,40395";"0,96859"
"18,50200";"38,50370";"0,99293"
"18,60200";"38,60393";"0,99152"
"18,70200";"38,70357";"1,00069"
"18,80200";"38,80380";"1,01783"
"18,90200";"38,90391";"1,01490"
"19,00200";"39,00402";"1,02934"
"19,10200";"39,10413";"1,03500"
"19,20200";"39,20389";"1,02242"
"19,30200";"39,30412";"1,04061"
"19,40200";"39,40376";"1,06023"
"19,50200";"39,50387";"1,07744"
"19,60200";"39,60398";"1,08247"
"19,70200";"39,70385";"1,08363"
"19,80200";"39,80397";"1,12321"
"19,90200";"39,90384";"1,13248"
"20,00200";"40,00372";"1,13283"
"20,10200";"40,10383";"1,15608"
"20,20200";"40,20370";"1,18416"
"20,30200";"40,30405";"1,21360"
"20,40200";"40,40416";"1,22641"
"20,50200";"40,50356";"1,25398"
"20,60200";"40,60403";"1,27990"
"20,70200";"40,70402";"1,32899"
"20,80200";"40,80366";"1,32518"
"20,90200";"40,90401";"1,36228"
"21,00200";"41,00435";"1,37876"
"21,10200";"41,10388";"1,41600"
"21,20200";"41,20410";"1,46444"
"21,30200";"41,30386";"1,48942"
"21,40200";"41,40409";"1,52937"
"21,50200";"41,50397";"1,51499"
"21,60200";"41,60408";"1,54211"
"21,70200";"41,70395";"1,57081"
"21,80200";"41,80394";"1,56655"
"21,90200";"41,90393";"1,56634"
"22,00200";"42,00357";"1,55708"
"22,10200";"42,10392";"1,57804"
"22,20200";"42,20392";"1,55548"
"22,30200";"42,30403";"1,54514"
"22,40200";"42,40390";"1,52993"
"22,50200";"42,50413";"1,51859"
"22,60200";"42,60401";"1,51910"
"22,70200";"42,70400";"1,48438"
"22,80200";"42,80400";"1,47160"
"22,90200";"42,90410";"1,44166"
"23,00200";"43,00397";"1,43042"
"23,10200";"43,10385";"1,41461"
"23,20200";"43,20396";"1,38685"
"23,30200";"43,30373";"1,35257"
"23,40200";"43,40371";"1,33615"
"23,50200";"43,50394";"1,32780"
"23,60200";"43,60394";"1,29473"
"23,70200";"43,70405";"1,31625"
"23,80200";"43,80404";"1,27849"
"23,90200";"43,90404";"1,27643"
"24,00200";"44,00367";"1,26515"
"24,10200";"44,10402";"1,23473"
"24,20200";"44,20389";"1,22197"
"24,30200";"44,30389";"1,22928"
"24,40200";"44,40389";"1,22693"
"24,50200";"44,50399";"1,21853"
"24,60200";"44,60375";"1,20851"
"24,70200";"44,70374";"1,19396"
"24,80200";"44,80397";"1,18328"
"24,90200";"44,90385";"1,18540"
"25,00000";"45,00183";"1,16499"
