Zeit;Traversenweg;Kraft
"6,70000";"20,10604";"-0,01016"
"6,80000";"20,40590";"-0,02230"
"6,90000";"20,70612";"-0,01009"
"7,00000";"21,00598";"-0,03169"
"7,10000";"21,30596";"-0,02209"
"7,20000";"21,60617";"-0,05322"
"7,30000";"21,90615";"-0,02042"
"7,40000";"22,20601";"-0,00850"
"7,50000";"22,50611";"-0,02394"
"7,60000";"22,80597";"-0,01782"
"7,70000";"23,10595";"-0,01108"
"7,80000";"23,40605";"-0,01368"
"7,90000";"23,70591";"-0,02167"
"8,00000";"24,00601";"-0,01021"
"8,10000";"24,30598";"-0,01669"
"8,20000";"24,60596";"0,00045"
"8,30000";"24,90583";"-0,02263"
"8,40000";"25,20592";"-0,01088"
"8,50000";"25,50614";"0,00514"
"8,60000";"25,80612";"-0,01665"
"8,70000";"26,10610";"-0,02145"
"8,80000";"26,40596";"-0,01825"
"8,90000";"26,70594";"-0,01551"
"9,00000";"27,00615";"-0,01799"
"9,10000";"27,30602";"-0,01116"
"9,20000";"27,60623";"-0,02773"
"9,30000";"27,90609";"-0,02551"
"9,40000";"28,20572";"-0,00714"
"9,50000";"28,50593";"-0,02122"
"9,60000";"28,80614";"-0,01586"
"9,70000";"29,10612";"-0,02356"
"9,80000";"29,40587";"-0,01815"
"9,90000";"29,70597";"-0,03316"
"10,00000";"30,00583";"-0,01182"
"10,00200";"30,01185";"-0,01258"
"10,10200";"30,11503";"-0,01931"
"10,20200";"30,20629";"-0,01875"
"10,30200";"30,30592";"-0,02081"
"10,40200";"30,40615";"-0,02766"
"10,50200";"30,50614";"-0,02787"
"10,60200";"30,60590";"-0,00651"
"10,70200";"30,70589";"-0,02955"
"10,80200";"30,80624";"-0,01949"
"10,90200";"30,90588";"-0,01039"
"11,00200";"31,00587";"-0,03282"
"11,10200";"31,10622";"-0,00706"
"11,20200";"31,20598";"-0,02114"
"11,30200";"31,30609";"-0,00670"
"11,40200";"31,40597";"-0,01553"
"11,50200";"31,50596";"-0,02958"
"11,60200";"31,60584";"-0,01751"
"11,70200";"31,70595";"-0,01859"
"11,80200";"31,80605";"-0,01477"
"11,90200";"31,90605";"-0,02814"
"12,00200";"32,00616";"-0,02255"
"12,10200";"32,10616";"-0,02477"
"12,20200";"32,20580";"-0,01546"
"12,30200";"32,30613";"-0,01399"
"12,40200";"32,40613";"-0,01459"
"12,50200";"32,50589";"-0,00181"
"12,60200";"32,60588";"-0,02562"
"12,70200";"32,70611";"-0,02610"
"12,80200";"32,80587";"-0,01780"
"12,90200";"32,90586";"-0,00974"
"13,00200";"33,00597";"-0,01627"
"13,10200";"33,10609";"-0,00813"
"13,20200";"33,20608";"-0,01531"
"13,30200";"33,30595";"-0,00780"
"13,40200";"33,40606";"0,00919"
"13,50200";"33,50570";"0,21926"
"13,60200";"33,60605";"1,28578"
"13,70200";"33,70592";"1,65957"
"13,80200";"33,80604";"1,70708"
"13,90200";"33,90603";"1,66735"
"14,00200";"34,00614";"1,59853"
"14,10200";"34,10602";"1,53793"
"14,20200";"34,20589";"1,50373"
"14,30200";"34,30600";"1,45280"
"14,40200";"34,40588";"1,40991"
"14,50200";"34,50587";"1,35006"
"14,60200";"34,60622";"1,31786"
"14,70200";"34,70597";"1,27486"
"14,80200";"34,80585";"1,22970"
"14,90200";"34,90584";"1,21003"
"15,00200";"35,00583";"1,18911"
"15,10200";"35,10583";"1,16047"
"15,20200";"35,20618";"1,11667"
"15,30200";"35,30605";"1,11345"
"15,40200";"35,40593";"1,09156"
"15,50200";"35,50580";"1,06502"
"15,60200";"35,60603";"1,04569"
"15,70200";"35,70579";"1,02610"
"15,80200";"35,80625";"1,01159"
"15,90200";"35,90589";"0,98810"
"16,00200";"36,00612";"0,97979"
"16,10200";"36,10611";"0,91435"
"16,20200";"36,20610";"0,93034"
"16,30200";"36,30598";"0,91908"
"16,40200";"36,40574";"0,92928"
"16,50200";"36,50632";"0,93501"
"16,60200";"36,60620";"0,93548"
"16,70200";"36,70583";"0,93566"
"16,80200";"36,80583";"0,90125"
"16,90200";"36,90630";"0,92148"
"17,00200";"37,00593";"0,90559"
"17,10200";"37,10616";"0,90917"
"17,20200";"37,20604";"0,90083"
"17,30200";"37,30614";"0,89260"
"17,40200";"37,40614";"0,91185"
"17,50200";"37,50589";"0,91409"
"17,60200";"37,60589";"0,90291"
"17,70200";"37,70588";"0,90869"
"17,80200";"37,80623";"0,91846"
"17,90200";"37,90610";"0,92186"
"18,00200";"38,00586";"0,91642"
"18,10200";"38,10597";"0,94724"
"18,20200";"38,20620";"0,94986"
"18,30200";"38,30596";"0,94566"
"18,40200";"38,40595";"0,95512"
"18,50200";"38,50595";"0,96048"
"18,60200";"38,60593";"0,97622"
"18,70200";"38,70570";"0,96015"
"18,80200";"38,80592";"0,98622"
"18,90200";"38,90603";"0,98222"
"19,00200";"39,00615";"0,98784"
"19,10200";"39,10614";"0,97745"
"19,20200";"39,20589";"0,97906"
"19,30200";"39,30624";"1,00882"
"19,40200";"39,40588";"1,00785"
"19,50200";"39,50588";"1,00261"
"19,60200";"39,60622";"1,02608"
"19,70200";"39,70586";"1,01897"
"19,80200";"39,80609";"1,02456"
"19,90200";"39,90596";"1,05131"
"20,00200";"40,00584";"1,07858"
"20,10200";"40,10583";"1,07685"
"20,20200";"40,20583";"1,07018"
"20,30200";"40,30593";"1,07828"
"20,40200";"40,40629";"1,09455"
"20,50200";"40,50592";"1,07729"
"20,60200";"40,60604";"1,09990"
"20,70200";"40,70614";"1,11090"
"20,80200";"40,80579";"1,11040"
"20,90200";"40,90602";"1,10736"
"21,00200";"41,00636";"1,13743"
"21,10200";"41,10588";"1,13281"
"21,20200";"41,20599";"1,14764"
"21,30200";"41,30598";"1,18495"
"21,40200";"41,40598";"1,17909"
"21,50200";"41,50610";"1,19201"
"21,60200";"41,60608";"1,24332"
"21,70200";"41,70620";"1,26153"
"21,80200";"41,80595";"1,27953"
"21,90200";"41,90606";"1,32209"
"22,00200";"42,00570";"1,39389"
"22,10200";"42,10581";"1,41174"
"22,20200";"42,20604";"1,43392"
"22,30200";"42,30616";"1,43386"
"22,40200";"42,40603";"1,43208"
"22,50200";"42,50614";"1,43318"
"22,60200";"42,60589";"1,39759"
"22,70200";"42,70601";"1,38919"
"22,80200";"42,80612";"1,35721"
"22,90200";"42,90622";"1,34579"
"23,00200";"43,00610";"1,30821"
"23,10200";"43,10598";"1,28006"
"23,20200";"43,20597";"1,27575"
"23,30200";"43,30573";"1,25106"
"23,40200";"43,40585";"1,23889"
"23,50200";"43,50607";"1,21072"
"23,60200";"43,60606";"1,18850"
"23,70200";"43,70618";"1,18909"
"23,80200";"43,80617";"1,17245"
"23,90200";"43,90593";"1,13909"
"24,00200";"44,00580";"1,14210"
"24,10200";"44,10591";"1,12602"
"24,20200";"44,20602";"1,11457"
"24,30200";"44,30614";"1,08069"
"24,40200";"44,40601";"1,09679"
"24,50200";"44,50600";"1,07684"
"24,60200";"44,60588";"1,06687"
"24,70200";"44,70587";"1,05401"
"24,80200";"44,80610";"1,06722"
"24,90200";"44,90597";"1,04863"
"24,99600";"45,00006";"1,05898"
