	6perc/csv/6percA Specimen_RawData_1.csv	6perc/csv/6percA Specimen_RawData_2.csv	6perc/csv/6percA Specimen_RawData_3.csv	6perc/csv/6percA Specimen_RawData_4.csv	6perc/csv/6percA Specimen_RawData_5.csv	6perc/csv/6percA Specimen_RawData_6.csv	6perc/csv/6percB Specimen_RawData_1.csv	6perc/csv/6percB Specimen_RawData_2.csv	6perc/csv/6percB Specimen_RawData_3.csv	6perc/csv/6percB Specimen_RawData_4.csv	6perc/csv/6percB Specimen_RawData_5.csv	6perc/csv/6percB Specimen_RawData_6.csv
42.0			7.35531		7.81711	7.0207	6.88979	6.91261	7.32067	7.44989		6.97623
42.10000000000001			7.35728			7.05585						6.98956
42.2			7.40742		7.96812	7.13098	6.91898	6.93617	7.33629	7.45943		7.04861
42.3			7.44647		8.06849	7.13084	6.96781	6.92741	7.34581	7.47824		7.10444
42.400000000000006			7.49515			7.1761	6.98782	6.93444				7.17625
42.5			7.52667		8.24358	7.21757	6.99576	6.97113	7.36204	7.51536		7.24463
42.60000000000001			7.58502			7.2184						7.2952
42.7			7.58476		8.40513	7.24942	7.07301	7.01126	7.36709	7.53773		7.35956
42.8			7.65629		8.44544	7.30254	7.11531	7.02812	7.37148	7.56692		7.43789
42.900000000000006			7.71698			7.33447	7.16506	7.02496				7.4909
43.0			7.79119			7.39305	7.23379	7.0691	7.39497	7.6296		7.55521
43.10000000000001			7.84697			7.43766						7.63233
43.2			7.89565			7.51975	7.38734	7.12367	7.44334	7.7037		7.69419
43.3			7.95468			7.55045	7.46029	7.19077	7.44201	7.72837		7.79983
43.400000000000006			8.04808			7.62919	7.53462	7.22168				7.8717
43.5			8.10715			7.69874	7.63572	7.25704	7.55508	7.80428		7.91641
43.60000000000001			8.16298			7.7808						7.97843
43.7			8.22514			7.87934		7.3505	7.68214	7.91327		8.08909
43.8			8.30883			7.97505		7.42263	7.77623	8.00462		
43.900000000000006			8.38876			8.04448		7.47888				
44.0			8.48677			8.13279		7.56832	7.91811	8.12906		
44.10000000000001			8.58414			8.25199						
44.2			8.67599			8.31109		7.68212	8.07902	8.23966		
-0.8000000000000007				0.31668			0.34221				0.40697	
-0.20000000000000284				0.33707								
0.09999999999999787				0.3246		0.33113						
0.3999999999999986				0.31303		0.32958	0.33924	0.36767				
0.6999999999999993				0.31588		0.3187		0.36129				
1.0				0.3217		0.32811	0.3414	0.34843				
1.2999999999999972				0.31328			0.34953					
1.6000000000000014				0.3282			0.36245	0.35185				
1.8999999999999986				0.3282			0.36045	0.35567				
2.1999999999999957				0.30617								
2.5				0.33127			0.35625	0.35529				
2.799999999999997				0.33914			0.33376	0.36666				
3.1000000000000014				0.33138			0.34176	0.35634				
3.3999999999999986				0.32673			0.34547	0.37178				
3.6999999999999957				0.32656								
4.0				0.31989			0.34514	0.36317				
4.299999999999997				0.33373			0.36454	0.37949				
4.600000000000001				0.3229			0.34763	0.37501				
4.899999999999999				0.32415			0.35143	0.35519				
5.199999999999996				0.31806								
5.5				0.32486			0.35636	0.35407				
5.799999999999997				0.31243			0.35468	0.35407				
6.100000000000001				0.32159			0.33161	0.36752				
6.399999999999999				0.31779			0.3417	0.36697				
6.699999999999996				0.32495								
7.0				0.33403			0.36049	0.35685				
7.299999999999997				0.32477			0.34539	0.36552				
7.600000000000001				0.333			0.34492	0.34643				
7.899999999999999				0.32643			0.34441	0.36479				
8.199999999999996				0.33321								
8.5				0.32331			0.3502	0.36038				
8.799999999999997				0.33225			0.34032	0.3542				
9.100000000000001				0.32585			0.35222	0.36974				
9.399999999999999				0.32803			0.33632	0.37624				
9.699999999999996				0.34417								
10.0				0.31959			0.35391	0.35386				
10.299999999999997				0.32953			0.35277	0.36781				
10.600000000000001				0.31816			0.33777	0.37561				
10.899999999999999				0.31552			0.35642	0.3608				
11.199999999999996				0.32567								
11.5				0.34372			0.35984	0.35785				
11.799999999999997				0.33212			0.34989	0.36938				
12.100000000000001				0.31835			0.36099	0.35733				
12.399999999999999				0.32343			0.34717	0.36326				
12.699999999999996				0.33074								
13.0				0.32651			0.34018	0.36389				
13.299999999999997				0.32591			0.35238	0.37804				
13.600000000000001				0.34769			0.35529	0.36322				
13.899999999999999				0.3177			0.36512	0.36176				
14.199999999999996				0.33257								
14.5				0.33363			0.35293	0.35878				
14.799999999999997				0.32467			0.36255	0.35862				
15.100000000000001				0.32023			0.33364	0.34802				
15.399999999999999				0.328			0.34186	0.37358				
15.699999999999996				0.32419								
16.0				0.33203			0.343	0.34777				
16.299999999999997				0.32769			0.34434	0.36665				
16.6				0.32233			0.35141	0.34267				
16.9				0.33301			0.34475	0.36151				
17.199999999999996				0.32147								
17.5				0.34307			0.36636	0.37376				
17.799999999999997				0.32594			0.35193	0.35771				
18.1				0.33147			0.35791	0.3594				
18.4				0.332			0.34006	0.36329				
18.699999999999996				0.32587								
19.0				0.34013			0.34365	0.37752				
19.299999999999997				0.33562			0.35605	0.37017				
19.6				0.34266			0.35928	0.36672				
19.9				0.32429			0.37218	0.36602				
20.199999999999996				0.33694								
20.5				0.33774			0.35972	0.36241				
20.799999999999997				0.32217			0.35133	0.34373				
21.1				0.33369			0.35353	0.37029				
21.4				0.31879			0.35202	0.37579				
21.699999999999996				0.34478								
22.0				0.30691			0.35913	0.36295				
22.299999999999997				0.34201			0.36877	0.36895				
22.6				0.34156			0.35454	0.36161				
22.9				0.33665			0.34495	0.36036				
23.199999999999996				0.3435								
23.5				0.32292			0.3351	0.37297				
23.799999999999997				0.33788			0.34153	0.36144				
24.1				0.31818			0.34146	0.36764				
24.4				0.32706			0.36394	0.36543				
24.699999999999996				0.32639								
25.0				0.3326			0.35118	0.36819				
25.299999999999997				0.34263			0.34596	0.36222				
25.6				0.328			0.3591	0.38538				
25.9				0.32972			0.35812	0.36105				
26.199999999999996				0.32844								
26.5				0.3301			0.35269	0.36777				
26.799999999999997				0.33564			0.34803	0.35291				
27.1				0.30482			0.33877	0.37493				
27.4				0.33648			0.34116	0.37206				
27.699999999999996				0.347								
28.0				0.34365	0.34513		0.34198	0.37238				
28.299999999999997				0.32429	0.3435		0.35299	0.37729				
29.199999999999996				0.32242	0.33324						0.40445	
29.299999999999997				0.34659	0.33415		0.35611				0.38087	
29.699999999999996				0.3313	0.33504						0.39564	
29.799999999999997				0.33231	0.36033		0.35131	0.36669			0.40652	
30.199999999999996				6.0533	7.54718						6.18377	
30.299999999999997				7.8449	8.60154		7.73967	7.30813			7.62573	
30.699999999999996				8.32702	9.12274						8.17874	
30.799999999999997				8.15628	8.84995		5.36646	7.78088			8.0376	
31.199999999999996				7.46887	7.94868						7.41924	
31.299999999999997				7.34483	7.79396		6.46443	6.83839			7.23715	
31.699999999999996				6.87793	7.09102						6.49638	
31.799999999999997				6.74365	6.92533		6.16591	6.30905			6.45196	
32.99999999999999				5.66423							5.48572	
33.49999999999999				5.32978							4.80741	
33.99999999999999				5.03278							4.92563	
34.49999999999999				4.82043							5.31992	
34.99999999999999				4.69062							5.39356	
35.49999999999999				4.58625							5.50052	
35.99999999999999				4.9406							5.60414	
36.49999999999999				5.0416							5.69728	
36.99999999999999				5.09972							5.78861	
37.49999999999999				5.2216							5.96021	
37.99999999999999				5.38819							6.09735	
38.49999999999999				5.57465							6.21836	
38.99999999999999				5.78681							6.34324	
39.49999999999999				5.98843							6.45367	
39.99999999999999				6.21043							6.57417	
40.49999999999999				6.38685							6.60369	
40.99999999999999				6.55187							6.72982	
41.49999999999999				6.70104							6.79659	
41.99999999999999				6.87064							6.91269	
42.49999999999999				7.05681							7.14948	
42.99999999999999				7.26022							7.47693	
43.199999999999996				7.39783							7.6259	
43.300000000000004				7.44994							7.69581	
43.4				7.4844							7.77033	
43.49999999999999				7.53876							7.85468	
43.6				7.60356							7.91419	
43.699999999999996				7.64725							7.98245	
43.800000000000004				7.68567							8.06632	
43.9				7.7549							8.13975	
-1.9000000000000021					0.34195							
-1.6000000000000014					0.34269							
-1.3000000000000043					0.32753							
-1.0000000000000036					0.32989							
-0.7000000000000028					0.33851							
-0.40000000000000213					0.32505						0.3983	0.39647
0.19999999999999574					0.33244							
0.7999999999999972					0.33276						0.39759	
1.0999999999999943					0.33063							
1.6999999999999957					0.33292						0.39397	
2.299999999999997					0.33528						0.38486	
2.5999999999999943					0.33614							
3.1999999999999957					0.31566						0.3828	
3.799999999999997					0.33904						0.39016	
4.099999999999994					0.32759							
4.699999999999996					0.32009						0.3895	
5.299999999999997					0.34981						0.40756	
5.599999999999994					0.33576							
6.199999999999996					0.33894						0.39622	
6.799999999999997					0.34273						0.39585	
7.099999999999994					0.32799							
7.699999999999996					0.32645						0.38525	
8.299999999999997					0.32894						0.40712	
8.599999999999994					0.32713							
9.199999999999996					0.31932						0.40768	
9.799999999999997					0.33469						0.40486	
10.099999999999994					0.3306							
10.699999999999996					0.34036						0.4007	
11.299999999999997					0.33089						0.39773	
11.599999999999994					0.32208							
12.199999999999996					0.34706						0.38124	
12.799999999999997					0.32495						0.38581	
13.099999999999994					0.34827							
13.699999999999996					0.33726						0.41148	
14.299999999999997					0.33662						0.40642	
14.599999999999994					0.3275							
15.199999999999996					0.32961						0.38692	
15.799999999999997					0.33136						0.38567	
16.099999999999994					0.32741							
16.699999999999996					0.32318						0.38811	
17.299999999999997					0.33301						0.3971	
17.599999999999994					0.32763							
18.199999999999996					0.34468						0.4011	
18.799999999999997					0.33828						0.42006	
19.099999999999994					0.32949							
19.699999999999996					0.32475						0.39375	
20.299999999999997					0.3163						0.40766	
20.599999999999994					0.32511							
21.199999999999996					0.34629						0.39415	
21.799999999999997					0.35372						0.41081	
22.099999999999994					0.34378							
22.699999999999996					0.34401						0.40073	
23.299999999999997					0.32995						0.40567	
23.599999999999994					0.34572							
24.199999999999996					0.3392						0.40702	
24.799999999999997					0.33823						0.41103	
25.099999999999994					0.3318							
25.699999999999996					0.34539						0.40384	
26.299999999999997					0.33652						0.38273	
26.599999999999994					0.34335							
27.199999999999996					0.32641						0.39684	
27.799999999999997					0.334015						0.41342	
27.9					0.34482							
28.099999999999994					0.3506							
28.199999999999996					0.32932							
28.599999999999994					0.3257							
28.699999999999996					0.33617						0.39085	
28.799999999999997					0.33097		0.34969					
29.099999999999994					0.33565							
29.599999999999994					0.33586							
30.099999999999994					4.54392							
30.599999999999994					9.2393							
31.099999999999994					8.14384							
31.599999999999994					7.24745							
31.89999999999999					6.76694							
32.39999999999999					5.2822							
32.89999999999999					5.15336							
33.39999999999999					5.46191				5.1939	5.87487		
33.599999999999994					5.48461		4.96108	5.02835	5.17522	5.84191		
33.89999999999999					5.54677				5.46071	5.72706		
34.099999999999994					5.5698		4.85585	4.8553	5.61582	5.70086		
34.39999999999999					5.64809				5.66706	5.65053		
34.599999999999994					5.63543		4.69197	4.74984	5.67454	5.59712		
34.89999999999999					5.65846				5.66847	5.58189		
35.099999999999994					5.68604		4.65355	4.22392	5.63891	5.60919		
35.39999999999999					5.74241				5.66557	5.63634		
35.599999999999994					5.79989		4.72159	4.53042	5.66352	5.68939		
35.89999999999999					5.90219				5.61728	5.78521		
36.099999999999994					5.93694		4.87352	5.02731	5.64172	5.81026		
36.39999999999999					6.08144				5.65202	5.87486		
36.599999999999994					6.12394		5.09859	5.16932	5.68521	5.87121		
36.89999999999999					6.20824				5.70053	5.9122		
37.099999999999994					6.24791		5.26694	5.25124	5.77359	5.89401		
37.39999999999999					6.32418				5.79988	5.92667		
37.599999999999994					6.37455		5.41704	5.41726	5.85553	5.95854		
37.89999999999999					6.54325				5.91005	6.03475		
38.099999999999994					6.63488		5.57448	5.53036	5.93597	6.03876		
38.39999999999999					6.73115				5.98882	6.09621		
38.599999999999994					6.80373		5.77007	5.65374	6.04702	6.11316		
38.89999999999999					6.85598				6.1076	6.20692		
39.099999999999994					6.88948		5.90993	5.79746	6.16057	6.34436		
39.39999999999999					6.95608				6.27758	6.58964		
39.599999999999994					7.01565		6.20096	6.05313	6.35697	6.74975		
39.89999999999999					7.06502				6.52465	6.99963		
40.099999999999994					7.07726		6.57952	6.32325	6.66849	7.15243		
40.39999999999999					7.14837				6.89245	7.334		
40.599999999999994					7.19446		6.78964	6.44256	7.00981	7.4423		
40.89999999999999					7.261				7.15812	7.48868		
41.099999999999994					7.34682		6.82368	6.71903	7.26703	7.48777		
41.39999999999999					7.46331				7.27567	7.47856		
41.599999999999994					7.58895		6.84292	6.87747	7.30094	7.46246		
41.89999999999999					7.75567				7.31504	7.45388		
42.099999999999994					7.89459		6.90725	6.9324	7.31635	7.47332		
42.39999999999999					8.17067				7.33429	7.49727		
42.599999999999994					8.30673		7.0517	6.96913	7.36467	7.54894		
-0.1999999999999993						0.32893	0.34371	0.37791				
1.3000000000000007						0.34633		0.36141				
1.5999999999999979						0.33491						
1.9000000000000021						0.32427						
2.1999999999999993						0.32233						
2.4999999999999964						0.3479						
2.8000000000000007						0.33627						
3.099999999999998						0.33245						
3.400000000000002						0.34087						
3.6999999999999993						0.34761						
3.9999999999999964						0.34808						
4.300000000000001						0.3351						
4.599999999999998						0.34094						
4.900000000000002						0.34238						
5.199999999999999						0.32847						
5.4999999999999964						0.35116						
5.800000000000001						0.32776						
6.099999999999998						0.32962						
6.400000000000002						0.3341						
6.699999999999999						0.32881						
6.9999999999999964						0.32925						
7.300000000000001						0.33694						
7.599999999999998						0.34189						
7.900000000000002						0.32886						
8.2						0.35057						
8.499999999999996						0.33369						
8.8						0.35184						
9.099999999999998						0.31902						
9.400000000000002						0.3263						
9.7						0.35205						
9.999999999999996						0.34231						
10.3						0.34875						
10.599999999999998						0.33943						
10.900000000000002						0.33097						
11.2						0.33109						
11.499999999999996						0.31984						
11.8						0.33866						
12.099999999999998						0.33982						
12.400000000000002						0.33487						
12.7						0.33712						
12.999999999999996						0.32931						
13.3						0.33089						
13.599999999999998						0.33004						
13.900000000000002						0.33755						
14.2						0.33771						
14.499999999999996						0.35449						
14.8						0.34052						
15.099999999999998						0.34016						
15.400000000000002						0.34301						
15.7						0.33121						
15.999999999999996						0.32809						
16.3						0.34108						
16.599999999999998						0.33835						
16.900000000000002						0.33717						
17.2						0.3329						
17.499999999999996						0.34087						
17.8						0.34109						
18.099999999999998						0.33562						
18.400000000000002						0.33694						
18.7						0.31501						
18.999999999999996						0.34695						
19.3						0.34205						
19.599999999999998						0.32716						
19.900000000000002						0.34371						
20.2						0.35026						
20.499999999999996						0.34825						
20.8						0.33304						
21.099999999999998						0.33794						
21.400000000000002						0.34028						
21.7						0.33322						
21.999999999999996						0.35353						
22.3						0.33539						
22.599999999999998						0.33677						
22.900000000000002						0.33959						
23.2						0.36282						
23.499999999999996						0.32915						
23.8						0.34539						
24.099999999999998						0.32253						
24.400000000000002						0.31701						
24.7						0.3377						
24.999999999999996						0.35208						
25.3						0.33825						
25.599999999999998						0.32766						
25.900000000000002						0.34471						
26.2						0.33509						
26.499999999999996						0.32644						
26.8						0.34379						
27.099999999999998						0.32057						
27.400000000000002						0.33119						
27.7						0.34406						
27.999999999999996						0.3468						
28.3						0.34084						
28.599999999999998						0.33342						
28.900000000000002						0.33977						0.4078
-1.1999999999999993							0.34913					
0.10000000000000142							0.33931	0.35512				
0.7000000000000028							0.36445					
2.200000000000003							0.34729	0.33726				
3.700000000000003							0.35662	0.36001				
5.200000000000003							0.34894	0.357				
6.700000000000003							0.33321	0.35406				
8.200000000000003							0.34217	0.35708				
9.700000000000003							0.35017	0.35323				
11.200000000000003							0.34179	0.37422				
12.700000000000003							0.34534	0.36196				
14.200000000000003							0.34782	0.37721				
15.700000000000003							0.35826	0.36232				
17.200000000000003							0.35107	0.36277				
18.700000000000003							0.3478	0.34244				
20.200000000000003							0.34777	0.37583				
21.700000000000003							0.3554	0.35367				
23.200000000000003							0.37016	0.36463				
24.700000000000003							0.34191	0.36135				
26.200000000000003							0.36361	0.38173				
27.700000000000003							0.33783	0.37224				
43.099999999999994							7.31098	7.10951	7.41619	7.66265		
43.599999999999994								7.29171	7.61926	7.86779		
44.099999999999994								7.63354	8.0225	8.17232		
44.3								7.78415	8.16463	8.32511		
44.400000000000006								7.86922				
44.5								7.96851				
2.0000000000000036									0.36384	0.37896		
3.5000000000000036									0.39552	0.39614		
5.0000000000000036									0.3951	0.36959		
6.5000000000000036									0.39513	0.3829		
8.000000000000004									0.38252	0.39299		
9.500000000000004									0.38288	0.39317		
11.000000000000004									0.38729	0.38749		
12.500000000000004									0.38262	0.39875		
14.000000000000004									0.3855	0.40688		
15.500000000000004									0.38623	0.3935		
17.000000000000004									0.37474	0.40313		
18.500000000000004									0.37092	0.39895		
20.000000000000004									0.39767	0.39635		
21.500000000000004									0.40214	0.39101		
23.000000000000004									0.37542	0.38579		
24.500000000000004									0.38029	0.39321		
26.000000000000004									0.38194	0.39753		
27.500000000000004									0.39813	0.39906		
29.000000000000004									0.39567	0.40384		
29.500000000000004									0.40176	0.40477		
30.000000000000004									1.44004	1.14545		
30.500000000000004									7.98298	8.71895		
31.000000000000004									7.93061	8.22647		
31.500000000000004									7.20813	7.44615		
42.89999999999999									7.37266	7.60351		
43.39999999999999									7.50212	7.75665		
43.89999999999999									7.85068	8.04192		
28.8												0.4099
29.099999999999998												0.41289
33.10000000000001												5.40169
