;lard/csv/lard Specimen_RawData_4.csv;lard/csv/lard Specimen_RawData_5.csv;lard/csv/lard Specimen_RawData_1.csv;lard/csv/lard Specimen_RawData_6.csv;lard/csv/lard Specimen_RawData_3.csv;lard/csv/lard Specimen_RawData_2.csv
-20.799999999999965;0.0002658333333333333;0.012078;-0.002204;0.026165;-0.0015040000000000001;0.014154
-20.79999999999995;-6.833333333333333e-05;0.012490000000000001;-0.0018999999999999998;0.026662500000000002;-0.000307;0.0137985
-20.799999999999944;-0.00040249999999999997;0.012902;-0.0015959999999999998;0.02716;0.0008900000000000002;0.013443
-20.799999999999933;-0.000603;0.013314000000000001;-0.001292;0.0276575;0.002087;0.0130875
-20.699999999999996;-0.0008035;0.013726;-0.0009880000000000002;0.028155;0.0032839999999999996;0.01131
-20.699999999999964;-0.0010040000000000001;0.014138000000000001;-0.0006840000000000001;0.0286525;0.004480999999999999;0.010856250000000001
-20.69999999999995;-0.0012044999999999998;0.01455;-0.00038000000000000013;0.029274375000000002;0.005677999999999999;0.0104025
-20.699999999999942;-0.001405;0.015236666666666667;0.00012666666666666653;0.02989625;0.006874999999999999;0.00994875
-20.699999999999932;-0.0016055;0.015923333333333334;0.0006333333333333332;0.030518125;0.0098675;0.009495
-20.6;-0.0018059999999999999;0.01661;0.00114;0.03114;0.01286;0.009132
-20.599999999999962;-0.0020065;0.01515125;0.0023412499999999996;0.024737500000000003;0.011726666666666666;0.008769
-20.599999999999948;-0.0022069999999999998;0.0136925;0.0035424999999999996;0.023457000000000002;0.010593333333333333;0.008406
-20.59999999999994;-0.0024075;0.013108999999999999;0.004023;0.022176500000000002;0.00946;0.008043
-20.59999999999993;-0.00290875;0.0125255;0.0045035;0.020896;0.00878;0.00768
-20.5;-0.00341;0.011942;0.004983999999999999;0.0196155;0.0081;0.007317000000000001
-20.49999999999996;-0.0028625;0.0113585;0.005464499999999999;0.018335;0.00742;0.006954
-20.499999999999947;-0.0023150000000000002;0.010775;0.005944999999999999;0.0170545;0.00674;0.0065910000000000005
-20.49999999999994;-0.0017675;0.0101915;0.006425499999999999;0.015774;0.00606;0.006228000000000001
-20.49999999999993;-0.001439;0.009608;0.006905999999999999;0.0144935;0.00538;0.005865
-20.4;-0.0011105;0.0090245;0.007386499999999999;0.013212999999999999;0.004700000000000001;0.00405
-20.39999999999996;-0.0007820000000000001;0.008441;0.007866999999999999;0.011932499999999999;0.004020000000000001;0.00419125
-20.399999999999945;-0.0004535000000000001;0.0078575;0.008347499999999999;0.010331874999999999;0.003340000000000001;0.0043324999999999995
-20.399999999999938;-0.0001250000000000001;0.006885;0.009148333333333333;0.00873125;0.002660000000000001;0.004473749999999999
-20.399999999999928;0.00020349999999999985;0.0059125;0.009949166666666665;0.007130625;0.0009600000000000003;0.004614999999999999
-20.3;0.0005319999999999998;0.00494;0.01075;0.00553;-0.00074;0.0047279999999999996
-20.299999999999958;0.0008604999999999997;0.00568125;0.008004999999999998;0.0119675;-0.0005433333333333333;0.004841
-20.299999999999944;0.0011889999999999997;0.006422499999999999;0.005259999999999999;0.013255000000000001;-0.0003466666666666666;0.004953999999999999
-20.299999999999937;0.0015174999999999998;0.006718999999999999;0.004161999999999999;0.0145425;-0.00014999999999999996;0.0050669999999999995
-20.299999999999926;0.0023387499999999997;0.007015499999999999;0.003063999999999999;0.01583;-3.199999999999995e-05;0.00518
-20.2;0.00316;0.007311999999999999;0.001965999999999999;0.0171175;8.600000000000006e-05;0.005293
-20.199999999999957;0.0019583333333333336;0.007608499999999999;0.000867999999999999;0.018405;0.00020400000000000008;0.005406
-20.199999999999942;0.0007566666666666668;0.007904999999999999;-0.00023000000000000104;0.0196925;0.0003220000000000001;0.005519
-20.199999999999935;-0.00044499999999999965;0.008201499999999999;-0.0013280000000000006;0.020980000000000002;0.00044000000000000007;0.005632
-20.199999999999925;-0.0011659999999999997;0.008497999999999999;-0.002426;0.022267500000000003;0.0005580000000000001;0.005745
-20.099999999999998;-0.0018869999999999998;0.0087945;-0.003524;0.023555000000000003;0.0006760000000000001;0.00631
-20.099999999999955;-0.0026079999999999996;0.009091;-0.004621999999999999;0.024842500000000003;0.0007940000000000001;0.006611249999999999
-20.09999999999994;-0.003329;0.0093875;-0.005719999999999999;0.026451875000000003;0.000912;0.006912499999999999
-20.099999999999934;-0.00405;0.009881666666666667;-0.007549999999999999;0.028061250000000003;0.00103;0.00721375
-20.099999999999923;-0.004770999999999999;0.010375833333333332;-0.00938;0.029670625000000003;0.001325;0.007514999999999999
-20.0;-0.0054919999999999995;0.01087;-0.01121;0.03128;0.00162;0.007755999999999999
-19.999999999999954;-0.006212999999999999;0.010085;-0.00840625;0.0277325;0.0015841666666666667;0.007996999999999999
-19.99999999999994;-0.006933999999999999;0.0093;-0.0056025;0.027023000000000002;0.0015483333333333332;0.008237999999999999
-19.999999999999932;-0.007654999999999999;0.008986;-0.004481;0.0263135;0.0015125;0.008478999999999999
-19.999999999999922;-0.009457499999999999;0.008672;-0.0033595;0.025604000000000002;0.001491;0.008719999999999999
-19.9;-0.01126;0.008357999999999999;-0.0022380000000000004;0.0248945;0.0014694999999999999;0.008960999999999998
-19.899999999999952;-0.010629999999999999;0.008043999999999999;-0.0011165000000000003;0.024185;0.001448;0.009201999999999998
-19.899999999999938;-0.01;0.00773;4.999999999999796e-06;0.023475500000000003;0.0014265;0.009443
-19.89999999999993;-0.00937;0.007416;0.0011264999999999995;0.022766;0.001405;0.009684
-19.89999999999992;-0.008992;0.007102;0.002247999999999999;0.022056500000000003;0.0013835;0.009925
