;6perc/csv/6p_liquidSpecimen_RawData_4.csv;6perc/csv/6p_liquidSpecimen_RawData_7.csv;6perc/csv/6p_liquidSpecimen_RawData_9.csv;6perc/csv/6p_liquidSpecimen_RawData_8.csv;6perc/csv/6p_liquidSpecimen_RawData_3.csv;6perc/csv/6p_liquidSpecimen_RawData_1.csv;6perc/csv/6p_liquidSpecimen_RawData_6.csv;6perc/csv/6p_liquidSpecimen_RawData_2.csv;6perc/csv/6p_liquidSpecimen_RawData_5.csv;6perc/csv/6p_liquidSpecimen_RawData_10.csv
-1.5;0.38305;0.3983688888888889;0.42665000000000003;0.41060099999999994;0.369078;0.36230666666666667;0.3891077777777778;0.36661555555555553;0.39171;0.429021
-1.4999999999999998;0.38334925;0.4035449166666667;0.42161675;0.40775049999999996;0.36893175;0.36332725;0.3898408333333333;0.36762266666666665;0.3900795;0.428423
-1.4999999999999996;0.3836485;0.40872094444444446;0.4165835;0.40632524999999997;0.3687855;0.3643478333333333;0.3905738888888889;0.3686297777777778;0.388449;0.427825
-1.4000000000000004;0.384247;0.41907300000000003;0.406517;0.4049;0.368493;0.366389;0.39204;0.37064400000000003;0.385188;0.426629
-1.3999999999999997;0.38417650000000003;0.41493725000000004;0.41133400000000003;0.40479;0.3683155;0.3680785;0.392826;0.36854325;0.385694;0.42746425
-1.3999999999999995;0.384106;0.4108015;0.41615100000000005;0.404735;0.368138;0.369768;0.39361199999999996;0.3664425;0.3862;0.42829949999999994
-1.3000000000000007;0.383965;0.40252999999999994;0.425785;0.40468000000000004;0.367783;0.373147;0.395184;0.362241;0.387212;0.42996999999999996
-1.2999999999999996;0.38340875;0.40377424999999995;0.422577;0.40795600000000004;0.3694115681818182;0.37001275;0.391792;0.36405524999999994;0.38719725;0.42723772727272724
-1.2999999999999994;0.38285250000000004;0.40501849999999995;0.419369;0.409594;0.3710401363636364;0.3668785;0.38839999999999997;0.36586949999999996;0.3871825;0.4245054545454545
-1.200000000000001;0.38174;0.407507;0.412953;0.41123200000000004;0.37212584848484853;0.36061;0.381616;0.369498;0.38715299999999997;0.4226839393939394
-1.1999999999999995;0.38210136363636366;0.4061959318181818;0.4153740681818182;0.41076300000000004;0.37321156060606064;0.36319022727272726;0.38235290909090913;0.36872099999999997;0.38557156818181815;0.4208624242424242
-1.1999999999999993;0.3824627272727273;0.4048848636363636;0.41779513636363635;0.4105285000000001;0.37429727272727276;0.36577045454545454;0.3830898181818182;0.367944;0.3839901363636363;0.4190409090909091
-1.1000000000000014;0.3828240909090909;0.4035737954545454;0.4202162045454545;0.41029400000000005;0.3710251363636364;0.3683506818181818;0.38382672727272726;0.367167;0.3824087045454545;0.4165694545454545
-1.0999999999999996;0.38318545454545455;0.4022627272727272;0.4226372727272727;0.4102268636363637;0.367753;0.3709309090909091;0.3845636363636364;0.36639;0.38082727272727274;0.41409799999999997
-1.0999999999999994;0.38269209090909095;0.40196654545454535;0.42020145454545454;0.4101597272727273;0.37052475;0.3699031818181818;0.3849579772727273;0.36736925;0.3823394545454546;0.41854933333333333
-1.0999999999999992;0.3821987272727273;0.40167036363636355;0.41776563636363634;0.4100925909090909;0.37329650000000003;0.36887545454545456;0.3853523181818182;0.36834849999999997;0.3838516363636364;0.42300066666666664
-1.0;0.381212;0.40107799999999993;0.412894;0.4100254545454545;0.37884;0.36682000000000003;0.386141;0.370307;0.386876;0.4319033333333333
-0.9999999999999993;0.38052844444444445;0.40147572222222216;0.41568438888888887;0.40672472727272724;0.37816272727272726;0.3625980555555556;0.3862724166666667;0.3718174722222222;0.38888283333333334;0.431295
-0.9999999999999991;0.3798448888888889;0.4018734444444444;0.41847477777777775;0.4050743636363636;0.37748545454545457;0.3583761111111111;0.38640383333333334;0.37332794444444445;0.3908896666666667;0.43068666666666666
-0.9000000000000004;0.37847777777777775;0.40266888888888885;0.4240555555555556;0.40342399999999995;0.37613090909090907;0.3499322222222222;0.38666666666666666;0.3763488888888889;0.39490333333333333;0.42947
-0.8999999999999992;0.3822262878787879;0.40241234848484847;0.4220523484848485;0.40358422222222223;0.3756274318181818;0.35491871212121207;0.3888875;0.37433984848484847;0.3930845454545454;0.42972575
-0.899999999999999;0.38597479797979795;0.4021558080808081;0.4200491414141414;0.40366433333333335;0.37512395454545455;0.359905202020202;0.39110833333333334;0.3723308080808081;0.39126575757575754;0.4299815
-0.8000000000000007;0.3934718181818182;0.40164272727272726;0.41604272727272723;0.40374444444444446;0.374117;0.3698781818181818;0.39555;0.3683127272727273;0.3876281818181818;0.43049299999999996
-0.7999999999999992;0.39060961363636365;0.40214529545454547;0.4172742954545454;0.4070749494949495;0.3746158055555555;0.36663688636363634;0.397811;0.37171629545454543;0.39045563636363634;0.4305925277777778
-0.7999999999999989;0.3877474090909091;0.4026478636363636;0.41850586363636366;0.408740202020202;0.3751146111111111;0.3633955909090909;0.400072;0.3751198636363636;0.3932830909090909;0.43069205555555556
-0.7000000000000011;0.382023;0.403653;0.42096900000000004;0.4104054545454545;0.37561341666666664;0.356913;0.404594;0.381927;0.398938;0.43079158333333334
-0.6999999999999993;0.3817069444444445;0.4031910185185185;0.42049972222222226;0.4116183409090909;0.3761122222222222;0.35788527777777773;0.4033838888888889;0.3811315740740741;0.3994401851851852;0.4308911111111111
-0.6999999999999991;0.3813908888888889;0.402729037037037;0.4200304444444445;0.41283122727272725;0.3758666666666666;0.35885755555555554;0.4021737777777778;0.38033614814814815;0.3999423703703704;0.43090810606060603
-0.6999999999999988;0.38107483333333336;0.40226705555555553;0.4195611666666667;0.4140441136363636;0.3756211111111111;0.3598298333333333;0.40096366666666666;0.37954072222222224;0.4004445555555556;0.430925101010101
-0.6000000000000014;0.38060075000000004;0.40157408333333333;0.41885725000000007;0.415257;0.3753755555555556;0.36128825;0.3991485;0.37834758333333335;0.40119783333333336;0.430942095959596
-0.5999999999999996;0.3801266666666667;0.40088111111111113;0.4181533333333334;0.4137338611111111;0.37513;0.36274666666666666;0.3973333333333333;0.37715444444444446;0.40195111111111115;0.4309590909090909
-0.599999999999999;0.38235113636363643;0.4018962878787879;0.41781045454545457;0.4122107222222222;0.3765180555555556;0.36273977272727276;0.39912272727272724;0.37595742424242423;0.3996476515151515;0.42906737373737375
-0.5999999999999988;0.38457560606060615;0.40291146464646466;0.41746757575757576;0.41068758333333333;0.37790611111111116;0.3627328787878788;0.40091212121212116;0.374760404040404;0.3973441919191919;0.4271756565656566
-0.5;0.3890245454545455;0.40494181818181824;0.4167818181818182;0.40916444444444444;0.38068222222222226;0.36271909090909094;0.40449090909090907;0.3723663636363636;0.3927372727272727;0.4233922222222222
-0.4999999999999989;0.38901063131313135;0.40658441919191923;0.4117941414141414;0.4049913131313131;0.38008553030303033;0.36062598484848485;0.4009065151515151;0.3738617171717171;0.39447017676767676;0.4260991666666667
-0.49999999999999867;0.3889967171717172;0.40822702020202023;0.40680646464646464;0.40290474747474747;0.3794888383838384;0.35853287878787876;0.3973221212121212;0.3753570707070707;0.3962030808080808;0.4288061111111111
-0.40000000000000036;0.38896888888888886;0.4115122222222222;0.39683111111111113;0.4008181818181818;0.37829545454545455;0.35434666666666664;0.39015333333333335;0.3783477777777778;0.3996688888888889;0.43422
-0.3999999999999988;0.3885134848484848;0.4110330303030303;0.4011737878787879;0.4073324242424242;0.3771379797979798;0.3588806818181818;0.3901615909090909;0.37737537878787875;0.3977839393939394;0.43364583333333334
