Zeit;Traversenweg;Kraft
"22,10200";"42,10404";"5,23885"
"22,20200";"42,20404";"5,20664"
"22,30200";"42,30391";"5,20441"
"22,40200";"42,40402";"5,17245"
"22,50200";"42,50425";"5,15432"
"22,60200";"42,60413";"5,13445"
"22,70200";"42,70424";"5,10887"
"22,80200";"42,80411";"5,10045"
"22,90200";"42,90387";"5,07508"
"23,00200";"43,00422";"5,07148"
"23,10200";"43,10409";"5,07941"
"23,20200";"43,20396";"5,07443"
"23,30200";"43,30396";"5,07759"
"23,40200";"43,40407";"5,08294"
"23,50200";"43,50383";"5,05778"
"23,60200";"43,60406";"5,07293"
"23,70200";"43,70393";"5,11069"
"23,80200";"43,80392";"5,15668"
"23,90200";"43,90416";"5,16982"
"24,00200";"44,00403";"5,20862"
"24,10200";"44,10390";"5,22078"
"24,20200";"44,20378";"5,24280"
"24,30200";"44,30401";"5,29391"
"24,40200";"44,40400";"5,31534"
"24,50200";"44,50399";"5,38289"
"24,60200";"44,60410";"5,41470"
"24,70200";"44,70374";"5,46491"
"24,80200";"44,80397";"5,50104"
"24,90200";"44,90397";"5,52132"
"24,99800";"45,00006";"5,55441"
