Zeit;Traversenweg;Kraft
"9,00000";"27,06612";"0,08888"
"9,10000";"27,36587";"0,08926"
"9,20000";"27,66632";"0,08689"
"9,30000";"27,96618";"0,10869"
"9,40000";"28,26569";"0,10801"
"9,50000";"28,56602";"0,08331"
"9,60000";"28,86600";"0,08466"
"9,70000";"29,16610";"0,07548"
"9,80000";"29,46584";"0,08159"
"9,90000";"29,76594";"0,08742"
"9,98000";"30,00583";"0,08720"
"9,98200";"30,01173";"0,08678"
"10,08200";"30,11503";"0,08588"
"10,18200";"30,20664";"0,09260"
"10,28200";"30,30592";"0,10820"
"10,38200";"30,40604";"0,09103"
"10,48200";"30,50591";"0,09612"
"10,58200";"30,60590";"0,09606"
"10,68200";"30,70601";"0,09534"
"10,78200";"30,80601";"0,09149"
"10,88200";"30,90624";"0,07045"
"10,98200";"31,00587";"0,08702"
"11,08200";"31,10599";"0,08387"
"11,18200";"31,20598";"0,09080"
"11,28200";"31,30609";"0,10478"
"11,38200";"31,40609";"0,09622"
"11,48200";"31,50608";"0,10070"
"11,58200";"31,60595";"0,09684"
"11,68200";"31,70583";"0,09728"
"11,78200";"31,80605";"0,11134"
"11,88200";"31,90605";"0,71544"
"11,98200";"32,00604";"4,64997"
"12,08200";"32,10627";"8,75680"
"12,18200";"32,20603";"9,61588"
"12,28200";"32,30613";"9,52099"
"12,38200";"32,40613";"9,11972"
"12,48200";"32,50577";"8,67032"
"12,58200";"32,60588";"8,26817"
"12,68200";"32,70588";"7,90063"
"12,78200";"32,80611";"7,58392"
"12,88200";"32,90610";"7,28614"
"12,98200";"33,00586";"7,01253"
"13,08200";"33,10596";"6,70475"
"13,18200";"33,20608";"6,45713"
"13,28200";"33,30595";"6,16591"
"13,38200";"33,40606";"5,96261"
"13,48200";"33,50606";"5,69471"
"13,58200";"33,60593";"5,50833"
"13,68200";"33,70616";"4,77983"
"13,78200";"33,80580";"4,46701"
"13,88200";"33,90591";"4,74898"
"13,98200";"34,00626";"4,84583"
"14,08200";"34,10602";"4,88010"
"14,18200";"34,20601";"4,87046"
"14,28200";"34,30612";"4,82203"
"14,38200";"34,40576";"4,76364"
"14,48200";"34,50599";"4,69921"
"14,58200";"34,60598";"4,65732"
"14,68200";"34,70609";"4,61219"
"14,78200";"34,80620";"4,57966"
"14,88200";"34,90596";"4,57647"
"14,98200";"35,00583";"4,53643"
"15,08200";"35,10594";"4,54323"
"15,18200";"35,20582";"4,53006"
"15,28200";"35,30617";"4,53739"
"15,38200";"35,40593";"4,54603"
"15,48200";"35,50592";"4,52403"
"15,58200";"35,60627";"4,53788"
"15,68200";"35,70579";"4,56776"
"15,78200";"35,80566";"4,60740"
"15,88200";"35,90612";"4,63665"
"15,98200";"36,00576";"4,63761"
"16,08200";"36,10611";"4,68545"
"16,18200";"36,20622";"4,70885"
"16,28200";"36,30610";"4,74566"
"16,38200";"36,40574";"4,81845"
"16,48200";"36,50608";"4,85902"
"16,58200";"36,60620";"4,86304"
"16,68200";"36,70619";"4,88951"
"16,78200";"36,80595";"4,92295"
"16,88200";"36,90606";"4,95920"
"16,98200";"37,00605";"4,99350"
"17,08200";"37,10593";"5,03623"
"17,18200";"37,20604";"5,08244"
"17,28200";"37,30591";"5,13334"
"17,38200";"37,40614";"5,17111"
"17,48200";"37,50613";"5,23835"
"17,58200";"37,60613";"5,29567"
"17,68200";"37,70576";"5,32210"
"17,78200";"37,80588";"5,36174"
"17,88200";"37,90610";"5,39245"
"17,98200";"38,00610";"5,48374"
"18,08200";"38,10621";"5,53016"
"18,18200";"38,20609";"5,59276"
"18,28200";"38,30608";"5,58562"
"18,38200";"38,40595";"5,65392"
"18,48200";"38,50606";"5,70102"
"18,58200";"38,60593";"5,75898"
"18,68200";"38,70605";"5,81661"
"18,78200";"38,80592";"5,84314"
"18,88200";"38,90603";"5,87929"
"18,98200";"39,00579";"5,87559"
"19,08200";"39,10590";"5,92894"
"19,18200";"39,20601";"6,00052"
"19,28200";"39,30589";"6,03009"
"19,38200";"39,40623";"6,11140"
"19,48200";"39,50588";"6,17559"
"19,58200";"39,60599";"6,15627"
"19,68200";"39,70598";"6,17837"
"19,78200";"39,80609";"6,15301"
"19,88200";"39,90596";"6,13312"
"19,98200";"40,00584";"6,07396"
"20,08200";"40,10595";"6,03618"
"20,18200";"40,20606";"5,99394"
"20,28200";"40,30593";"5,94661"
"20,38200";"40,40581";"5,85907"
"20,48200";"40,50616";"5,82058"
"20,58200";"40,60592";"5,78240"
"20,68200";"40,70603";"5,73464"
"20,78200";"40,80614";"5,67815"
"20,88200";"40,90578";"5,65123"
"20,98200";"41,00589";"5,62460"
"21,08200";"41,10588";"5,58473"
"21,18200";"41,20611";"5,55505"
"21,28200";"41,30610";"5,51519"
"21,38200";"41,40622";"5,47363"
"21,48200";"41,50597";"5,43700"
"21,58200";"41,60597";"5,39077"
"21,68200";"41,70608";"5,36601"
"21,78200";"41,80618";"5,32410"
"21,88200";"41,90606";"5,29913"
"21,98200";"42,00606";"5,27939"
"22,08200";"42,10593";"5,25435"
"22,18200";"42,20593";"5,20205"
"22,28200";"42,30592";"5,17177"
"22,38200";"42,40614";"5,16396"
"22,48200";"42,50614";"5,12888"
"22,58200";"42,60614";"5,10460"
"22,68200";"42,70625";"5,09573"
"22,78200";"42,80600";"5,08839"
"22,88200";"42,90599";"5,07613"
"22,98200";"43,00610";"5,04781"
"23,08200";"43,10610";"5,06168"
"23,18200";"43,20597";"5,03660"
"23,28200";"43,30608";"5,04463"
"23,38200";"43,40596";"5,02495"
"23,48200";"43,50572";"5,00809"
"23,58200";"43,60595";"5,01485"
"23,68200";"43,70593";"5,01564"
"23,78200";"43,80617";"4,98789"
"23,88200";"43,90628";"5,01337"
"23,98200";"44,00592";"5,00348"
"24,08200";"44,10591";"5,02656"
"24,18200";"44,20578";"5,05358"
"24,28200";"44,30602";"5,07451"
"24,38200";"44,40601";"5,09607"
"24,48200";"44,50600";"5,13297"
"24,58200";"44,60599";"5,19515"
"24,68200";"44,70587";"5,22358"
"24,78200";"44,80598";"5,30272"
"24,88200";"44,90586";"5,32916"
"24,97600";"45,00006";"5,40604"
