Zeit;Traversenweg;Kraft
"11,70200";"31,70394";"7,01508"
"11,80200";"31,80405";"6,83839"
"11,90200";"31,90404";"6,71825"
"12,00200";"32,00404";"6,58948"
"12,10200";"32,10426";"6,52184"
"12,20200";"32,20402";"6,40709"
"12,30200";"32,30401";"6,30905"
"12,40200";"32,40401";"6,19284"
"12,50200";"32,50400";"6,13785"
"12,60200";"32,60376";"6,01134"
"12,70200";"32,70399";"5,94490"
"12,80200";"32,80422";"5,85691"
"12,90200";"32,90397";"5,79906"
"13,00200";"33,00397";"5,67006"
"13,10200";"33,10384";"5,41916"
"13,20200";"33,20395";"5,46475"
"13,30200";"33,30383";"5,44690"
"13,40200";"33,40417";"5,38164"
"13,50200";"33,50405";"5,29538"
"13,60200";"33,60392";"5,24676"
"13,70200";"33,70404";"5,19768"
"13,80200";"33,80379";"5,13267"
"13,90200";"33,90402";"5,09211"
"14,00200";"34,00413";"5,07865"
"14,10200";"34,10401";"5,02835"
"14,20200";"34,20400";"4,96500"
"14,30200";"34,30411";"4,95681"
"14,40200";"34,40375";"4,93437"
"14,50200";"34,50398";"4,85870"
"14,60200";"34,60386";"4,85530"
"14,70200";"34,70397";"4,87079"
"14,80200";"34,80431";"4,78539"
"14,90200";"34,90384";"4,80940"
"15,00200";"35,00371";"4,75962"
"15,10200";"35,10405";"4,74984"
"15,20200";"35,20393";"4,75899"
"15,30200";"35,30416";"4,66473"
"15,40200";"35,40392";"4,49815"
"15,50200";"35,50379";"4,37161"
"15,60200";"35,60414";"4,22392"
"15,70200";"35,70390";"4,20334"
"15,80200";"35,80365";"4,29735"
"15,90200";"35,90400";"4,40455"
"16,00200";"36,00423";"4,31295"
"16,10200";"36,10411";"4,53042"
"16,20200";"36,20410";"4,74421"
"16,30200";"36,30397";"4,86093"
"16,40200";"36,40385";"4,95602"
"16,50200";"36,50408";"4,97279"
"16,60200";"36,60419";"5,02731"
"16,70200";"36,70406";"5,06543"
"16,80200";"36,80382";"5,08651"
"16,90200";"36,90429";"5,12944"
"17,00200";"37,00392";"5,15450"
"17,10200";"37,10404";"5,16932"
"17,20200";"37,20391";"5,19192"
"17,30200";"37,30426";"5,23404"
"17,40200";"37,40401";"5,26858"
"17,50200";"37,50412";"5,31463"
"17,60200";"37,60400";"5,25124"
"17,70200";"37,70388";"5,31824"
"17,80200";"37,80399";"5,35649"
"17,90200";"37,90410";"5,36356"
"18,00200";"38,00421";"5,39621"
"18,10200";"38,10408";"5,41726"
"18,20200";"38,20408";"5,43911"
"18,30200";"38,30407";"5,45350"
"18,40200";"38,40395";"5,46509"
"18,50200";"38,50382";"5,49224"
"18,60200";"38,60405";"5,53036"
"18,70200";"38,70404";"5,55018"
"18,80200";"38,80392";"5,56638"
"18,90200";"38,90403";"5,58529"
"19,00200";"39,00391";"5,60334"
"19,10200";"39,10402";"5,65374"
"19,20200";"39,20413";"5,67542"
"19,30200";"39,30376";"5,68980"
"19,40200";"39,40423";"5,72185"
"19,50200";"39,50399";"5,75994"
"19,60200";"39,60386";"5,79746"
"19,70200";"39,70385";"5,85519"
"19,80200";"39,80408";"5,90179"
"19,90200";"39,90396";"5,96851"
"20,00200";"40,00395";"6,00560"
"20,10200";"40,10395";"6,05313"
"20,20200";"40,20394";"6,13842"
"20,30200";"40,30381";"6,16183"
"20,40200";"40,40392";"6,22669"
"20,50200";"40,50415";"6,28870"
"20,60200";"40,60391";"6,32325"
"20,70200";"40,70402";"6,33421"
"20,80200";"40,80413";"6,36898"
"20,90200";"40,90365";"6,36702"
"21,00200";"41,00400";"6,43948"
"21,10200";"41,10411";"6,44256"
"21,20200";"41,20399";"6,53462"
"21,30200";"41,30410";"6,56720"
"21,40200";"41,40421";"6,62292"
"21,50200";"41,50397";"6,65952"
"21,60200";"41,60408";"6,71903"
"21,70200";"41,70407";"6,76641"
"21,80200";"41,80418";"6,81274"
"21,90200";"41,90417";"6,82723"
"22,00200";"42,00393";"6,85772"
"22,10200";"42,10392";"6,87747"
"22,20200";"42,20404";"6,87856"
"22,30200";"42,30391";"6,87351"
"22,40200";"42,40414";"6,90025"
"22,50200";"42,50413";"6,91261"
"22,60200";"42,60401";"6,93240"
"22,70200";"42,70412";"6,93617"
"22,80200";"42,80411";"6,92741"
"22,90200";"42,90387";"6,93444"
"23,00200";"43,00422";"6,97113"
"23,10200";"43,10409";"6,96913"
"23,20200";"43,20396";"7,01126"
"23,30200";"43,30408";"7,02812"
"23,40200";"43,40395";"7,02496"
"23,50200";"43,50383";"7,06910"
"23,60200";"43,60394";"7,10951"
"23,70200";"43,70405";"7,12367"
"23,80200";"43,80404";"7,19077"
"23,90200";"43,90416";"7,22168"
"24,00200";"44,00403";"7,25704"
"24,10200";"44,10390";"7,29171"
"24,20200";"44,20378";"7,35050"
"24,30200";"44,30401";"7,42263"
"24,40200";"44,40400";"7,47888"
"24,50200";"44,50399";"7,56832"
"24,60200";"44,60422";"7,63354"
"24,70200";"44,70387";"7,68212"
"24,80200";"44,80397";"7,78415"
"24,90200";"44,90385";"7,86922"
"24,99800";"45,00006";"7,96851"
