;6perc/csv/6p_freezSpecimen_RawData_2.csv;6perc/csv/6p_freezSpecimen_RawData_7.csv;6perc/csv/6p_freezSpecimen_RawData_4.csv;6perc/csv/6p_freezSpecimen_RawData_3.csv;6perc/csv/6p_freezSpecimen_RawData_5.csv;6perc/csv/6p_freezSpecimen_RawData_6.csv;6perc/csv/6p_freezSpecimen_RawData_1.csv
1.9000000000000004;1.5042360000000001;2.016106833333333;0.280841;0.5229329166666666;0.09639400000000001;1.8705570000000002;0.007596
1.9000000000000032;1.6643512500000002;2.1933458888888886;0.463003;0.6442336111111111;0.2215695;2.05894525;0.041613500000000005
1.9000000000000035;1.8244665;2.3705849444444445;0.645165;0.7655343055555555;0.34674499999999997;2.2473335;0.07563100000000002
2.0;2.144697;2.547824;1.0094889999999999;0.8868349999999999;0.597096;2.62411;0.14366600000000002
2.0000000000000036;2.483465318181818;2.9619845;1.5082972272727273;1.3157109999999999;1.1152707272727271;3.0548486363636362;0.3652911818181819
2.0999999999999996;2.8222336363636362;3.3761449999999997;2.0071054545454547;1.7445869999999999;1.6334454545454546;3.4855872727272725;0.5869163636363637
2.100000000000003;2.9925185606060607;3.8204043181818177;2.238738813131313;2.256041227272727;1.9073996464646465;3.7088126767676766;0.7377386616161616
2.1000000000000036;3.162803484848485;4.042533977272727;2.470372171717172;2.5117683409090907;2.1813538383838385;3.9320380808080806;0.8885609595959596
2.1999999999999993;3.5033733333333337;4.264663636363636;2.933638888888889;2.7674954545454544;2.7292622222222223;4.378488888888889;1.1902055555555555
2.2000000000000033;3.868614393939394;4.481632727272727;3.3932080808080807;3.018479924242424;3.2398988383838385;4.843201262626263;1.5980691414141412
2.2000000000000037;4.051234924242424;4.698601818181818;3.6229926767676766;3.269464393939394;3.495217146464647;5.07555744949495;1.8020009343434342
2.299999999999999;4.233855454545455;5.1325400000000005;3.852777272727273;3.7714333333333334;3.750535454545455;5.3079136363636366;2.005932727272727
2.3000000000000034;4.430527840909091;5.573239545454546;4.090476204545455;4.270765757575758;4.002212340909091;5.555723727272728;2.2601132954545453
2.300000000000004;4.627200227272727;5.793589318181818;4.328175136363637;4.52043196969697;4.253889227272728;5.803533818181818;2.5142938636363636
2.3999999999999986;4.823872613636364;6.013939090909091;4.565874068181818;4.770098181818182;4.505566113636364;6.0513439090909085;2.7684744318181815
2.4000000000000004;5.020545;6.251693318181818;4.803573;5.023854136363637;4.757243;6.299154;3.022655
2.400000000000004;5.204265972222222;6.489447545454545;5.019847805555556;5.277610090909091;4.983078916666667;6.5218293888888885;3.2696387499999995
2.4000000000000044;5.387986944444444;6.7272017727272715;5.236122611111112;5.531366045454545;5.208914833333333;6.744504777777777;3.5166224999999995
2.5;5.755428888888889;6.964955999999999;5.668672222222223;5.785121999999999;5.660586666666666;7.189855555555555;4.01059
2.500000000000004;6.178994898989899;7.181722555555554;6.126611565656566;6.0173520555555555;6.134279696969696;7.685190505050505;4.520275909090909
2.5000000000000044;6.390777904040403;7.39848911111111;6.3555812373737375;6.249582111111111;6.3711262121212116;7.93285797979798;4.775118863636363
2.5999999999999996;6.602560909090909;7.832022222222221;6.5845509090909085;6.714042222222222;6.607972727272727;8.180525454545455;5.029961818181818
2.6000000000000036;7.04129601010101;8.072618257575757;7.059930454545454;6.969732121212121;7.090414696969697;8.70161494949495;5.5644353535353535
2.600000000000004;7.26066356060606;8.313214292929292;7.297620227272727;7.22542202020202;7.331635681818182;8.962159696969696;5.831672121212121
2.6999999999999993;7.480031111111111;8.794406363636364;7.53531;7.736801818181818;7.572856666666667;9.222704444444444;6.098908888888889
2.7000000000000037;7.705415333333333;9.278082626262627;7.765829500000001;8.255359242424243;7.8116035;9.472960583333332;6.3489959166666665
2.700000000000004;7.930799555555556;9.519920757575758;7.996349;8.514637954545455;8.050350333333334;9.723216722222222;6.5990829444444445
2.799999999999999;8.381568;9.761758888888888;8.457388;8.773916666666667;8.527844;10.223729;7.099257
