;lard/csv/oilSpecimen_RawData_1.csv;lard/csv/oilSpecimen_RawData_4.csv;lard/csv/oilSpecimen_RawData_8.csv;lard/csv/oilSpecimen_RawData_5.csv;lard/csv/oilSpecimen_RawData_3.csv;lard/csv/oilSpecimen_RawData_9.csv;lard/csv/oilSpecimen_RawData_6.csv;lard/csv/oilSpecimen_RawData_7.csv;lard/csv/oilSpecimen_RawData_2.csv;lard/csv/oilSpecimen_RawData_10.csv
23.226;0.446482;0.43235;0.4667633333333333;0.4330966666666667;0.393504;0.475242;0.4497;0.4661175;0.41464;0.475704
23.227999999999998;0.445794;0.432672;0.4657266666666667;0.4326933333333333;0.394906;0.474478;0.45098;0.467;0.4131766666666667;0.475538
23.229999999999997;0.445106;0.432994;0.46469;0.43229;0.396308;0.47371399999999997;0.45226;0.4670016666666667;0.4117133333333333;0.475372
23.23;0.44441800000000004;0.43331600000000003;0.46504999999999996;0.43236833333333335;0.39771;0.47295;0.45209;0.4670033333333333;0.41025;0.475206
23.230000000000004;0.44373;0.433638;0.46541;0.43244666666666665;0.39865333333333336;0.47154166666666664;0.45192;0.467005;0.4087866666666667;0.47504
23.235999999999997;0.444175;0.43396;0.46577;0.432525;0.39959666666666666;0.47013333333333335;0.45175;0.4670066666666667;0.4073233333333333;0.47429333333333334
23.236000000000004;0.44462;0.4332066666666667;0.46613;0.43260333333333334;0.40054;0.468725;0.45158;0.4670083333333333;0.40586;0.47354666666666667
23.238000000000003;0.44506500000000004;0.43245333333333336;0.46648999999999996;0.43268166666666663;0.40148333333333336;0.46731666666666666;0.45141000000000003;0.46701;0.40505833333333335;0.4728
23.239999999999995;0.44551;0.4317;0.46685;0.43276;0.40242666666666665;0.46590833333333337;0.45124000000000003;0.466335;0.40425666666666665;0.4720533333333333
23.24;0.44631625;0.43094666666666664;0.46647875;0.4324225;0.40337;0.4645;0.45107;0.46565999999999996;0.403455;0.47130666666666665
23.240000000000002;0.4471225;0.4301933333333333;0.4661075;0.432085;0.4030783333333333;0.46378;0.4509;0.464985;0.40265333333333336;0.47056
23.245999999999995;0.44792875;0.42944;0.46573625;0.4317475;0.4027866666666667;0.46306;0.45118;0.46431;0.40185166666666666;0.470755
23.246000000000002;0.448735;0.4301333333333333;0.46536500000000003;0.43140999999999996;0.402495;0.46234;0.45146;0.46363499999999996;0.40105;0.47095
23.248;0.44954125;0.43082666666666664;0.46499375;0.43107249999999997;0.4022033333333333;0.46162;0.45174;0.46296;0.401476;0.471145
23.249999999999993;0.4503475;0.43152;0.4646225;0.430735;0.40191166666666667;0.4609;0.45202;0.46254;0.401902;0.47134
23.249999999999996;0.45115374999999996;0.43221333333333334;0.46425125;0.4303975;0.40162;0.46018;0.450966;0.46212;0.402328;0.471535
23.25;0.45196;0.43290666666666666;0.46388;0.43006;0.400908;0.46211199999999997;0.449912;0.4617;0.402754;0.47173
23.256;0.45285666666666663;0.4336;0.46510333333333337;0.42800333333333335;0.400196;0.46404399999999996;0.448858;0.46127999999999997;0.40318;0.472396
23.258;0.45375333333333334;0.43407599999999996;0.46632666666666667;0.42594666666666664;0.399484;0.465976;0.447804;0.46086;0.40316833333333335;0.473062
23.259999999999998;0.45465;0.434552;0.46755;0.42389;0.398772;0.467908;0.44675;0.46049833333333334;0.40315666666666666;0.473728
23.26;0.455275;0.43502799999999997;0.46686666666666665;0.4238533333333333;0.39806;0.46984;0.4467875;0.46013666666666664;0.403145;0.474394
23.260000000000005;0.45589999999999997;0.435504;0.46618333333333334;0.4238166666666667;0.397795;0.47120166666666663;0.44682499999999997;0.459775;0.40313333333333334;0.47506
23.266;0.45652499999999996;0.43598;0.4655;0.42378;0.39753;0.47256333333333334;0.4468625;0.45941333333333334;0.4031216666666667;0.476005
23.266000000000005;0.45715;0.4357816666666666;0.46481666666666666;0.4237433333333333;0.397265;0.473925;0.44689999999999996;0.45905166666666664;0.40311;0.47695
23.268000000000004;0.457775;0.4355833333333333;0.4641333333333333;0.4237066666666667;0.397;0.47528666666666664;0.4469375;0.45869;0.4033716666666667;0.47789499999999996
23.269999999999996;0.4584;0.435385;0.46345;0.42367;0.396735;0.47664833333333334;0.446975;0.45844166666666664;0.40363333333333334;0.47884
23.27;0.45840499999999995;0.43518666666666667;0.46223749999999997;0.4244325;0.39647;0.47801;0.4470125;0.45819333333333334;0.403895;0.4781725
23.270000000000003;0.45841;0.4349883333333333;0.46102499999999996;0.425195;0.398305;0.4785233333333333;0.44705;0.457945;0.40415666666666666;0.47750499999999996
23.275999999999996;0.458415;0.43479;0.45981249999999996;0.4259575;0.40014;0.47903666666666667;0.44806;0.45769666666666664;0.4044183333333333;0.47683749999999997
23.276000000000003;0.45842;0.43334333333333336;0.4586;0.42672;0.40197499999999997;0.47955000000000003;0.44906999999999997;0.45744833333333335;0.40468;0.47617
23.277999999999995;0.45842499999999997;0.43189666666666665;0.4573875;0.4274825;0.40381;0.48006333333333334;0.45008;0.4572;0.404846;0.4755025
23.279999999999994;0.45843;0.43045;0.456175;0.428245;0.40564500000000003;0.48057666666666665;0.45109;0.457502;0.405012;0.474835
23.279999999999998;0.45843500000000004;0.42900333333333335;0.4549625;0.4290075;0.40748;0.48109;0.452318;0.457804;0.405178;0.47416749999999996
23.28;0.45844;0.42755666666666664;0.45375;0.42977;0.40851;0.480424;0.453546;0.458106;0.405344;0.4735
23.286;0.45864;0.42611;0.45056999999999997;0.43065333333333333;0.40954;0.479758;0.454774;0.458408;0.40551;0.4711933333333333
23.288;0.45884;0.42461;0.44739;0.4315366666666667;0.41057;0.479092;0.456002;0.45871;0.406562;0.4688866666666667
23.29;0.45904;0.42311;0.44421;0.43242;0.4116;0.478426;0.45723;0.458708;0.407614;0.46658
23.290000000000003;0.459372;0.42161;0.444772;0.432566;0.41263;0.47776;0.45663400000000004;0.458706;0.40866600000000003;0.464734
23.296;0.459704;0.42011;0.445334;0.432712;0.413022;0.47716000000000003;0.456038;0.458704;0.409718;0.46288799999999997
23.296000000000006;0.460036;0.41964799999999997;0.44589599999999996;0.432858;0.413414;0.47656000000000004;0.455442;0.458702;0.41077;0.461042
23.298000000000005;0.460368;0.419186;0.44645799999999997;0.433004;0.413806;0.47596;0.454846;0.4587;0.41053;0.459196
23.299999999999997;0.4607;0.418724;0.44702;0.43315;0.414198;0.47536;0.45425;0.459135;0.41029000000000004;0.45735
23.3;0.459235;0.418262;0.44974;0.43428749999999994;0.41459;0.47476;0.45323;0.45957;0.41005;0.45508499999999996
23.300000000000022;0.45777;0.4178;0.45246;0.43542499999999995;0.414245;0.47471;0.45221;0.460005;0.40981;0.45282
23.305999999999997;0.45718400000000003;0.41549;0.45354799999999995;0.43587999999999993;0.41415874999999996;0.4746975;0.45153;0.4606575;0.40885;0.451914
23.307999999999996;0.456598;0.41414;0.454636;0.436335;0.41407249999999995;0.474685;0.45085000000000003;0.46131;0.408256;0.451008
23.309999999999995;0.45601200000000003;0.41279;0.45572399999999996;0.43678999999999996;0.41398625;0.47467250000000005;0.45017;0.461822;0.407662;0.450102
23.31;0.455426;0.41144000000000003;0.456812;0.437245;0.4139;0.47466;0.4500016666666667;0.462334;0.407068;0.44919600000000004
23.310000000000002;0.45484;0.41009;0.4579;0.4377;0.4140583333333333;0.47596333333333335;0.44983333333333336;0.462846;0.406474;0.44829
23.316000000000003;0.4547325;0.40874;0.45946;0.43917666666666666;0.4142166666666667;0.4772666666666667;0.449665;0.463358;0.40588;0.4477525
23.318;0.454625;0.408736;0.46102;0.44065333333333334;0.414375;0.47857000000000005;0.44949666666666666;0.46387;0.406608;0.44721500000000003
23.319999999999993;0.4545175;0.408732;0.46258;0.44213;0.4145333333333333;0.4798733333333334;0.44932833333333333;0.461668;0.40733600000000003;0.4466775
23.32;0.45441;0.40872800000000004;0.46235333333333334;0.44254000000000004;0.4146916666666667;0.4811766666666667;0.44916;0.459466;0.408064;0.44614
23.320000000000004;0.455102;0.40872400000000003;0.4621266666666667;0.44295;0.41485;0.48248;0.449862;0.457264;0.408792;0.446868
23.326;0.455794;0.40872;0.4619;0.44336;0.41574;0.48133000000000004;0.450564;0.45506199999999997;0.40952;0.447596
23.328;0.456486;0.4093525;0.4616733333333333;0.44377;0.41663;0.48018;0.451266;0.45286;0.410035;0.448324
23.329999999999995;0.457178;0.40998500000000004;0.46144666666666667;0.44418;0.41752;0.47903;0.45196800000000004;0.4515;0.41054999999999997;0.449052
23.33;0.45787;0.4106175;0.46122;0.44459;0.418144;0.478646;0.45267;0.45014;0.411065;0.44978
23.336;0.45711;0.41125;0.4611;0.4445533333333333;0.41876800000000003;0.478262;0.45335333333333333;0.44877999999999996;0.41158;0.450284
23.337999999999997;0.45635;0.412726;0.46098;0.44451666666666667;0.419392;0.47787799999999997;0.4540366666666667;0.44742;0.410778;0.450788
23.339999999999996;0.45559;0.414202;0.46086;0.44448;0.420016;0.477494;0.45472;0.448388;0.409976;0.45129199999999997
23.34;0.45482999999999996;0.415678;0.462408;0.445078;0.42064;0.47711;0.4543614285714286;0.449356;0.409174;0.451796
23.340000000000003;0.45407;0.417154;0.463956;0.44567599999999996;0.42026857142857144;0.476218;0.45400285714285715;0.450324;0.408372;0.4523
23.346000000000004;0.45413333333333333;0.41863;0.46550400000000003;0.446274;0.41989714285714286;0.47532599999999997;0.4536442857142857;0.45129199999999997;0.40757;0.45355999999999996
23.348000000000003;0.45419666666666664;0.42071166666666665;0.467052;0.446872;0.4195257142857143;0.474434;0.4532857142857143;0.45226;0.4074042857142857;0.45482
23.349999999999994;0.45426;0.42279333333333335;0.4686;0.44747;0.41915428571428576;0.473542;0.45292714285714286;0.4528342857142857;0.4072385714285714;0.45608
23.349999999999998;0.4549775;0.424875;0.46937625;0.44715499999999997;0.4187828571428572;0.47265;0.45256857142857143;0.45340857142857144;0.4070728571428571;0.45734
23.35;0.455695;0.42695666666666665;0.47015250000000003;0.44684;0.4184114285714286;0.4732483333333333;0.45221;0.45398285714285713;0.40690714285714286;0.4586
23.350000000000005;0.4564125;0.42903833333333335;0.47092875;0.446525;0.41804;0.4738466666666667;0.4522816666666667;0.4545571428571429;0.4067414285714286;0.459125
23.355999999999995;0.45713000000000004;0.43112;0.47170500000000004;0.44621;0.41764500000000004;0.474445;0.45235333333333333;0.4551314285714286;0.40657571428571426;0.45965
23.356;0.4578475;0.432186;0.47248125;0.445895;0.41725;0.4750433333333333;0.45242499999999997;0.4557057142857143;0.40641;0.460175
23.358;0.458565;0.433252;0.4732575;0.44558;0.416855;0.4756416666666667;0.45249666666666666;0.45628;0.4063275;0.4607
23.359999999999996;0.45928250000000004;0.434318;0.47403375000000003;0.445265;0.41646;0.47624;0.45256833333333335;0.4567825;0.40624499999999997;0.461225
23.36;0.46;0.435384;0.47481;0.44495;0.416426;0.47736;0.45264;0.457285;0.4061625;0.46175
23.366;0.4626133333333333;0.43645;0.47696666666666665;0.4450866666666667;0.416392;0.47848;0.45435333333333333;0.4577875;0.40608;0.462416
23.368;0.4652266666666667;0.436262;0.47912333333333335;0.4452233333333333;0.416358;0.47959999999999997;0.4560666666666667;0.45829;0.405845;0.463082
23.369999999999997;0.46784;0.436074;0.48128;0.44536;0.41632399999999997;0.48072;0.45778;0.45937;0.40560999999999997;0.463748
23.37;0.46681833333333334;0.435886;0.48111666666666664;0.44544666666666666;0.41629;0.48184;0.45918125000000004;0.46044999999999997;0.405375;0.464414
23.370000000000005;0.46579666666666664;0.43569800000000003;0.48095333333333334;0.44553333333333334;0.41680833333333334;0.48153;0.4605825;0.46153;0.40514;0.46508
23.375999999999998;0.464775;0.43551;0.48079;0.44562;0.4173266666666667;0.48122;0.46198375;0.46261;0.40490499999999996;0.4655725
23.376000000000005;0.46375333333333335;0.43636;0.48062666666666665;0.44570666666666664;0.417845;0.48091;0.46338500000000005;0.46369;0.40467;0.466065
23.378000000000004;0.46273166666666665;0.43721;0.48046333333333335;0.4457933333333333;0.4183633333333333;0.4806;0.46478625;0.46477;0.40476666666666666;0.4665575
23.379999999999995;0.46171;0.43806;0.4803;0.44588;0.41888166666666665;0.48029;0.46618750000000003;0.465195;0.4048633333333333;0.46705
23.38;0.46093125;0.43891;0.4784775;0.44571875;0.4194;0.47998;0.46758875;0.46562000000000003;0.40496;0.46721
23.380000000000003;0.4601525;0.43976;0.476655;0.4455575;0.4193866666666667;0.4796266666666667;0.46899;0.46604500000000004;0.4050566666666667;0.46737
23.385999999999996;0.45937375;0.44061;0.4748325;0.44539625;0.4193733333333333;0.47927333333333333;0.4687175;0.46647;0.4051533333333333;0.46753
23.386000000000003;0.458595;0.4391083333333333;0.47301000000000004;0.445235;0.41936;0.47892;0.468445;0.466895;0.40525;0.46769000000000005
23.388;0.45781625;0.43760666666666664;0.47118750000000004;0.44507375;0.4193466666666667;0.4785666666666667;0.4681725;0.46732;0.405348;0.46785000000000004
23.389999999999993;0.4570375;0.43610499999999996;0.46936500000000003;0.4449125;0.41933333333333334;0.4782133333333333;0.4679;0.466544;0.405446;0.46801000000000004
23.389999999999997;0.45625875;0.43460333333333334;0.4675425;0.44475125;0.41932;0.47786;0.466518;0.465768;0.405544;0.46817000000000003
23.39;0.45548;0.43310166666666666;0.46572;0.44459;0.419262;0.477692;0.465136;0.464992;0.405642;0.46833
23.396;0.4528833333333333;0.4316;0.46440000000000003;0.44527;0.419204;0.477524;0.463754;0.464216;0.40574;0.4687
23.398;0.45028666666666667;0.43141916666666663;0.46308;0.44595;0.419146;0.477356;0.462372;0.46344;0.405931;0.46907
23.4;0.44769;0.43123833333333333;0.46176;0.44663;0.419088;0.477188;0.46099;0.46237125;0.406122;0.46944
23.400000000000002;0.44616999999999996;0.4310575;0.46177875;0.44624375000000005;0.41903;0.47702;0.4604375;0.46130250000000006;0.40631300000000004;0.46981
23.400000000000006;0.44465;0.43087666666666663;0.46179749999999997;0.4458575;0.419535;0.47804;0.459885;0.46023375000000005;0.40650400000000003;0.47018
23.40000000000002;0.44312999999999997;0.43069583333333333;0.46181625;0.44547125;0.42003999999999997;0.47906;0.4593325;0.45916500000000005;0.40669500000000003;0.47036999999999995
23.400000000000023;0.44160999999999995;0.430515;0.461835;0.445085;0.4202083333333333;0.48008;0.45877999999999997;0.45809625000000004;0.40701333333333334;0.47040799999999994
23.406;0.44009;0.42943;0.46185375;0.44469875000000003;0.4203766666666666;0.480692;0.45822749999999995;0.45702750000000003;0.4073316666666667;0.470446
23.406000000000006;0.43856999999999996;0.42963399999999996;0.4618725;0.4443125;0.42054499999999995;0.481304;0.45767499999999994;0.45595875;0.40765;0.47048399999999996
23.408000000000005;0.43704999999999994;0.429838;0.46189125;0.44392624999999997;0.42071333333333333;0.481916;0.4571225;0.45489;0.40752750000000004;0.470522
23.409999999999997;0.43553;0.430042;0.46191;0.44354;0.42088166666666665;0.482528;0.45657;0.4533325;0.407405;0.47056
23.41;0.435025;0.430246;0.4623733333333333;0.44237333333333334;0.42105;0.48314;0.45652499999999996;0.45177500000000004;0.4072825;0.4702783333333333
23.415999999999997;0.43451999999999996;0.43045;0.4628366666666667;0.44120666666666664;0.42313249999999997;0.4843525;0.45648;0.4502175;0.40716;0.4699966666666667
23.417999999999996;0.434015;0.429596;0.4633;0.44004;0.425215;0.485565;0.45643500000000004;0.44866;0.408238;0.469715
23.419999999999995;0.43351;0.428742;0.4637633333333333;0.43887333333333334;0.4272975;0.4867775;0.45639;0.447866;0.409316;0.4694333333333333
23.419999999999998;0.433005;0.427888;0.4642266666666667;0.43770666666666663;0.42938;0.48799;0.45687833333333333;0.44707199999999997;0.410394;0.4691516666666667
23.42;0.4325;0.427034;0.46469;0.43654;0.42922166666666667;0.48684666666666665;0.4573666666666667;0.446278;0.411472;0.46887
23.426000000000002;0.433015;0.42618;0.4641266666666667;0.4337;0.4290633333333333;0.4857033333333333;0.457855;0.445484;0.41255;0.466945
23.428;0.43352999999999997;0.4256;0.4635633333333333;0.43086;0.428905;0.48456;0.4583433333333333;0.44469;0.41352;0.46502
23.429999999999993;0.434045;0.42502;0.463;0.42802;0.42874666666666666;0.48341666666666666;0.4588316666666667;0.445082;0.41448999999999997;0.46309500000000003
23.43;0.43456;0.42444;0.4630516666666667;0.42712833333333333;0.4285883333333333;0.48227333333333333;0.45932;0.445474;0.41546;0.46117
23.430000000000003;0.435988;0.42386;0.46310333333333337;0.42623666666666665;0.42843;0.48113;0.45961;0.445866;0.41642999999999997;0.46132
23.436;0.43741599999999997;0.42328;0.463155;0.425345;0.42865;0.4798366666666667;0.45990000000000003;0.446258;0.4174;0.46147
23.438;0.438844;0.422354;0.46320666666666666;0.42445333333333335;0.42887;0.4785433333333333;0.46019;0.44665;0.41837;0.46162000000000003
23.439999999999994;0.440272;0.421428;0.4632583333333333;0.42356166666666667;0.42909;0.47725;0.46048;0.447204;0.41934;0.46177
23.439999999999998;0.4417;0.420502;0.46331;0.42267;0.42931;0.47668333333333335;0.46077;0.447758;0.42031;0.46192
23.44;0.44269166666666665;0.419576;0.46313666666666664;0.42375666666666667;0.42953;0.4761166666666667;0.4603525;0.448312;0.42128;0.46238833333333335
23.445999999999998;0.4436833333333333;0.41865;0.46296333333333334;0.42484333333333335;0.42823500000000003;0.47555000000000003;0.459935;0.448866;0.42225;0.46285666666666664
23.447999999999997;0.444675;0.419408;0.46279000000000003;0.42593000000000003;0.42694;0.4749833333333333;0.4595175;0.44942;0.423704;0.463325
23.449999999999996;0.44566666666666666;0.420166;0.4626166666666667;0.42701666666666666;0.425645;0.47441666666666665;0.4591;0.45117;0.42515800000000004;0.46379333333333334
23.45;0.4466583333333333;0.420924;0.4624433333333333;0.42810333333333334;0.42435;0.47385;0.458755;0.45292;0.426612;0.46426166666666663
23.450000000000003;0.44765;0.421682;0.46227;0.42919;0.42394;0.47417166666666666;0.45841;0.45467;0.428066;0.46473
23.456000000000003;0.44892333333333334;0.42244;0.46286;0.4300566666666667;0.42353;0.4744933333333333;0.458065;0.45642;0.42952;0.4660725
23.458000000000002;0.45019666666666663;0.42358599999999996;0.46345000000000003;0.4309233333333333;0.42312;0.474815;0.45772;0.45817;0.42951;0.467415
23.459999999999994;0.45147;0.424732;0.46404;0.43179;0.42271;0.47513666666666665;0.457375;0.45971666666666666;0.4295;0.4687575
23.46;0.45183142857142855;0.425878;0.46488857142857143;0.4328857142857143;0.4223;0.4754583333333333;0.45703;0.46126333333333336;0.42949000000000004;0.4701
23.460000000000004;0.4521928571428571;0.427024;0.46573714285714285;0.4339814285714286;0.42189;0.47578;0.4568566666666667;0.46281;0.42948000000000003;0.47095833333333337
23.465999999999994;0.4525542857142857;0.42817;0.46658571428571427;0.4350771428571429;0.4224775;0.4762125;0.45668333333333333;0.46435666666666664;0.42947;0.47181666666666666
23.466;0.4529157142857143;0.429052;0.46743428571428575;0.43617285714285714;0.423065;0.476645;0.45650999999999997;0.46590333333333334;0.42946;0.472675
23.468;0.4532771428571429;0.429934;0.46828285714285717;0.43726857142857145;0.4236525;0.4770775;0.45633666666666667;0.46745;0.429535;0.47353333333333336
23.469999999999995;0.45363857142857145;0.43081600000000003;0.4691314285714286;0.4383642857142857;0.42424;0.47751;0.45616333333333337;0.4680575;0.42961;0.47439166666666666
23.47;0.454;0.431698;0.46998;0.43946;0.423882;0.47776199999999996;0.45599;0.468665;0.429685;0.47525
23.476;0.451972;0.43258;0.47163333333333335;0.43972333333333335;0.423524;0.478014;0.45549666666666666;0.4692725;0.42976;0.475228
23.477999999999998;0.449944;0.432698;0.47328666666666663;0.43998666666666664;0.423166;0.47826599999999997;0.45500333333333337;0.46988;0.43024666666666667;0.475206
23.479999999999997;0.447916;0.43281600000000003;0.47494;0.44025;0.422808;0.478518;0.45451;0.46887;0.4307333333333333;0.475184
23.48;0.445888;0.432934;0.4742883333333333;0.43894999999999995;0.42245;0.47877;0.4554725;0.46786;0.43122;0.47516200000000003
23.480000000000004;0.44386;0.433052;0.47363666666666665;0.43765;0.421195;0.4770816666666666;0.45643500000000004;0.46685;0.4317066666666667;0.47514
23.485999999999997;0.442345;0.43317;0.472985;0.43635;0.41994;0.47539333333333333;0.4573975;0.46584000000000003;0.4321933333333333;0.473865
23.486000000000004;0.44083;0.43363833333333335;0.4723333333333333;0.43505;0.418685;0.473705;0.45836;0.46483;0.43268;0.47259
23.488000000000003;0.439315;0.43410666666666664;0.47168166666666667;0.43374999999999997;0.41743;0.47201666666666664;0.4593225;0.46382;0.43230833333333335;0.47131500000000004
23.489999999999995;0.4378;0.434575;0.47103;0.43245;0.416175;0.47032833333333335;0.460285;0.4627266666666667;0.4319366666666667;0.47004
23.49;0.43811750000000005;0.43504333333333334;0.470795;0.43273375000000003;0.41492;0.46864;0.46124750000000003;0.46163333333333334;0.431565;0.468765
23.490000000000002;0.438435;0.43551166666666663;0.47056;0.4330175;0.41394333333333333;0.4682966666666667;0.46221;0.46054;0.4311933333333333;0.46749
23.495999999999995;0.4387525;0.43598;0.470325;0.43330124999999997;0.41296666666666665;0.46795333333333333;0.46281;0.45944666666666667;0.43082166666666666;0.46614333333333335
23.496000000000002;0.43907;0.4363683333333333;0.47009;0.433585;0.41198999999999997;0.46760999999999997;0.46341;0.45835333333333333;0.43045;0.4647966666666667
23.498;0.43938750000000004;0.4367566666666666;0.469855;0.43386875;0.41101333333333334;0.46726666666666666;0.46401000000000003;0.45726;0.430748;0.46345000000000003
23.499999999999993;0.439705;0.437145;0.46962000000000004;0.4341525;0.41003666666666666;0.46692333333333336;0.46461;0.4563475;0.431046;0.4621033333333333
23.499999999999996;0.4400225;0.43753333333333333;0.469385;0.43443624999999997;0.40906;0.46658;0.46478833333333336;0.45543500000000003;0.431344;0.46075666666666665
23.5;0.44034;0.43792166666666665;0.46915;0.43472;0.40790499999999996;0.46669499999999997;0.4649666666666667;0.4545225;0.43164199999999997;0.45941
23.50000000000002;0.44321;0.43831;0.46428;0.436755;0.40675;0.46681;0.46514500000000003;0.45361;0.43194;0.459585
23.506;0.44416666666666665;0.44064;0.46265666666666666;0.43743333333333334;0.4061725;0.4668675;0.46532333333333337;0.451785;0.43343;0.45962000000000003
23.508;0.4451233333333333;0.441992;0.46103333333333335;0.4381116666666667;0.40559500000000004;0.46692500000000003;0.46550166666666665;0.44996;0.43388499999999997;0.45965500000000004
23.509999999999998;0.44608;0.443344;0.45941;0.43879;0.40501750000000003;0.4669825;0.46568;0.44897333333333334;0.43434;0.45969
23.51;0.44610833333333333;0.444696;0.45859666666666665;0.43946;0.40444;0.46704;0.46560999999999997;0.4479866666666667;0.434795;0.459725
23.510000000000005;0.4461366666666666;0.446048;0.4577833333333333;0.44013;0.405225;0.4670316666666667;0.46553999999999995;0.447;0.43524999999999997;0.45976
23.516;0.446165;0.4474;0.45697;0.44079999999999997;0.40601000000000004;0.46702333333333335;0.46547;0.4460133333333333;0.435705;0.4628375
23.516000000000005;0.44619333333333333;0.44766500000000004;0.45615666666666665;0.44147;0.406795;0.467015;0.4654;0.4450266666666667;0.43616;0.46591499999999997
23.518000000000004;0.4462216666666666;0.44793;0.4553433333333333;0.44214;0.40758;0.4670066666666667;0.46532999999999997;0.44404;0.436515;0.4689925
23.519999999999996;0.44625;0.448195;0.45453;0.44281;0.40836500000000003;0.46699833333333335;0.46526;0.44461833333333334;0.43687;0.47207
23.52;0.44647624999999996;0.44846;0.4550675;0.44270125;0.40915;0.46699;0.46519;0.4451966666666667;0.437225;0.47237375
23.520000000000003;0.4467025;0.448725;0.455605;0.4425925;0.4100783333333333;0.46637666666666666;0.46512;0.44577500000000003;0.43758;0.4726775
23.525999999999996;0.44692875;0.44899;0.4561425;0.44248375;0.4110066666666667;0.46576333333333336;0.4636825;0.4463533333333333;0.437935;0.47298124999999996
23.526000000000003;0.44715499999999997;0.44841833333333336;0.45668;0.44237499999999996;0.411935;0.46515;0.462245;0.44693166666666667;0.43829;0.47328499999999996
23.527999999999995;0.44738125;0.44784666666666667;0.4572175;0.44226624999999997;0.4128633333333333;0.46453666666666665;0.4608075;0.44751;0.438266;0.47358875
23.529999999999994;0.4476075;0.447275;0.457755;0.4421575;0.41379166666666667;0.46392333333333335;0.45937;0.448658;0.438242;0.4738925
23.529999999999998;0.44783375000000003;0.44670333333333334;0.4582925;0.44204875;0.41472;0.46331;0.4579;0.449806;0.438218;0.47419625
23.53;0.44806;0.4461316666666667;0.45883;0.44194;0.414778;0.462292;0.45643;0.450954;0.43819400000000003;0.4745
23.536;0.44636000000000003;0.44556;0.46003333333333335;0.44005666666666665;0.414836;0.461274;0.45496;0.452102;0.43817;0.47326666666666667
23.538;0.44466;0.44493;0.4612366666666667;0.43817333333333336;0.414894;0.460256;0.45349;0.45325;0.437064;0.4720333333333333
23.54;0.44296;0.44430000000000003;0.46244;0.43629;0.414952;0.45923800000000004;0.45202;0.45387;0.435958;0.4708
23.540000000000003;0.443838;0.44367;0.462862;0.43469;0.41501;0.45822;0.451108;0.45449;0.434852;0.46924
23.546;0.444716;0.44304;0.46328400000000003;0.43309000000000003;0.41465199999999997;0.45651400000000003;0.450196;0.45510999999999996;0.433746;0.46768
23.546000000000006;0.44559400000000005;0.443372;0.463706;0.43149;0.414294;0.454808;0.449284;0.45572999999999997;0.43264;0.46612000000000003
23.548000000000005;0.44647200000000004;0.443704;0.46412800000000004;0.42989;0.41393599999999997;0.453102;0.448372;0.45635;0.43159000000000003;0.46456000000000003
23.549999999999997;0.44735;0.444036;0.46455;0.42829;0.413578;0.45139599999999996;0.44746;0.45757;0.43054000000000003;0.463
23.55;0.448125;0.444368;0.46414833333333333;0.42981833333333336;0.41322;0.44969;0.44684;0.45879;0.42949;0.46265
23.555999999999997;0.4489;0.4447;0.4637466666666667;0.43134666666666666;0.4126475;0.4492975;0.44622;0.46001;0.42844;0.4623
23.557999999999996;0.44967500000000005;0.44477;0.463345;0.432875;0.41207499999999997;0.448905;0.4456;0.46123;0.427798;0.46194999999999997
23.559999999999995;0.45045;0.44484;0.4629433333333333;0.43440333333333336;0.4115025;0.4485125;0.44498;0.46210199999999996;0.427156;0.4616
23.56;0.451225;0.44490999999999997;0.4625416666666667;0.43593166666666666;0.41093;0.44812;0.4451233333333333;0.462974;0.426514;0.46125
23.560000000000002;0.452;0.44498;0.46214;0.43746;0.41103666666666666;0.44941833333333336;0.44526666666666664;0.463846;0.425872;0.4609
23.566000000000003;0.45065500000000003;0.44505;0.46094999999999997;0.43998000000000004;0.41114333333333336;0.45071666666666665;0.44541;0.464718;0.42523;0.45936499999999997
23.568;0.44931;0.444998;0.45976;0.4425;0.41125;0.452015;0.44555333333333336;0.46559;0.42529;0.45782999999999996
23.569999999999993;0.447965;0.444946;0.45857;0.44502;0.41135666666666665;0.45331333333333335;0.4456966666666667;0.464486;0.42535;0.456295
23.57;0.44662;0.444894;0.457765;0.4446016666666667;0.41146333333333335;0.45461166666666664;0.44584;0.463382;0.42541;0.45476
23.570000000000004;0.444336;0.444842;0.45696;0.4441833333333334;0.41157;0.45591;0.448376;0.46227799999999997;0.42547;0.45306
23.576;0.442052;0.44479;0.456155;0.443765;0.41390666666666664;0.45814666666666665;0.450912;0.461174;0.42553;0.45136
23.578;0.439768;0.444075;0.45535;0.44334666666666667;0.41624333333333335;0.4603833333333333;0.453448;0.46007;0.4256575;0.44966
23.579999999999995;0.437484;0.44336;0.454545;0.44292833333333337;0.41858;0.46262;0.455984;0.4595325;0.42578499999999997;0.44795999999999997
23.58;0.4352;0.442645;0.45374;0.44251;0.41923;0.465296;0.45852;0.458995;0.42591249999999997;0.44626
23.586;0.43524599999999997;0.44193;0.45338;0.44172333333333336;0.41988;0.467972;0.4597333333333333;0.45845749999999996;0.42604;0.44606799999999996
23.587999999999997;0.43529199999999996;0.44152399999999997;0.45302;0.44093666666666664;0.42053;0.47064799999999996;0.46094666666666667;0.45792;0.42553399999999997;0.445876
