	4perc/csv/4percA Specimen_RawData_1.csv	4perc/csv/4percA Specimen_RawData_2.csv	4perc/csv/4percA Specimen_RawData_3.csv	4perc/csv/4percA Specimen_RawData_4.csv	4perc/csv/4percA Specimen_RawData_5.csv	4perc/csv/4percA Specimen_RawData_6.csv	4perc/csv/4percB Specimen_RawData_1.csv	4perc/csv/4percB Specimen_RawData_2.csv	4perc/csv/4percB Specimen_RawData_3.csv	4perc/csv/4percB Specimen_RawData_4.csv	4perc/csv/4percB Specimen_RawData_5.csv	4perc/csv/4percB Specimen_RawData_6.csv
35.699999999999996			4.6748		4.92156	4.6601	4.76469		4.66275	4.57639	5.17627	4.73695
35.800000000000004			4.69619		4.95049	4.69186	4.79027		4.69912	4.60624	5.21413	4.76692
35.9			4.72442		4.97444	4.72384	4.84389		4.74763	4.63619	5.26104	4.83479
35.99999999999999			4.75757			4.781			4.79627		5.30445	
36.1			4.79553		5.05633	4.84626	4.95298		4.83063	4.71503	5.3512	4.91024
36.199999999999996			4.86443		5.07073	4.93906	5.00019		4.83624	4.75473	5.4012	4.93917
36.300000000000004			4.94144		5.11492	5.0078	5.03208		4.87337	4.79185	5.43644	4.98929
36.4			5.05098		5.15869	5.10171	5.12521		4.92953	4.83269	5.49786	5.02376
36.49999999999999			5.1247			5.18041			5.03406		5.53571	
36.6			5.20124		5.30255	5.24782	5.2079		5.12727	4.88233	5.54343	5.1252
36.699999999999996			5.25083		5.36602	5.30281	5.28091		5.20281	4.90451	5.57663	5.18837
36.800000000000004			5.31115		5.43056	5.38135	5.31863		5.27327	4.94495	5.60666	5.2424
36.9			5.34559		5.44619	5.42135	5.34502		5.36944	4.95149	5.61917	5.3083
36.99999999999999			5.40835			5.5175			5.45292		5.69015	
37.1			5.44808		5.46261	5.59413	5.40854		5.49036	4.96518	5.73671	5.39903
37.199999999999996			5.46589		5.52204	5.7164	5.47723		5.57384	4.95091	5.7874	5.42064
37.300000000000004			5.52204		5.56529	5.85287	5.49875		5.59956	5.01348	5.81508	5.47507
37.4			5.51837		5.62252	5.93867	5.49324		5.66237	5.15723	5.88216	5.56536
37.49999999999999			5.48628			6.02723			5.73515		5.91457	
37.6			5.49477		5.73307	6.14485	5.46567		5.72811	5.33989	5.96299	5.7228
37.699999999999996			5.54772		5.79426	6.20739	5.43913		5.8098	5.39458	6.00331	5.78557
37.800000000000004			5.60599		5.82241	6.23668	5.45716		5.87854	5.44886	6.057	5.87588
37.9			5.68468		5.9338	6.29522	5.58902		5.91703	5.47635	6.09167	5.9637
37.99999999999999			5.67536			6.35149			5.94528		6.18872	
38.1			5.67999		6.07583	6.3547	5.797		5.99625	5.57764	6.22995	6.15321
38.199999999999996			5.71627		6.11765	6.34759	5.8796		6.03574	5.68902	6.28588	6.2241
38.300000000000004			5.73829		6.15224	6.37668	5.91294		6.11524	5.79011	6.39568	6.31304
38.4			5.77671		6.14631	6.31028	5.91451		6.15047	5.84152	6.45653	6.40088
38.49999999999999			5.81053			6.22134			6.17635		6.51921	
38.6			5.75443		6.2175	6.17686	5.97995		6.19482	5.96793	6.6123	6.52696
38.699999999999996			5.72631		6.21381	6.12778	5.981		6.16224	5.99414	6.67336	6.57644
38.800000000000004			5.67064		6.20364	6.0276	5.95046		6.1647	6.05158	6.67721	6.6039
38.9			5.64392		6.16341	5.94016	5.91123		6.14619	6.08554	6.69285	6.62312
38.99999999999999			5.56396			5.8231			6.10907		6.65299	
39.1			5.49065		6.08217	5.7546	5.79042		6.08988	6.16103	6.58181	6.64522
39.199999999999996			5.44279		6.00896	5.67719	5.67871		6.0392	6.22899	6.5426	6.63275
39.300000000000004			5.36433		5.93898	5.59311	5.60898		6.02134	6.3064	6.51058	6.64062
39.4			5.28313		5.87612	5.55347	5.52659		5.96653	6.36639	6.49581	6.59816
39.49999999999999			5.21554			5.4868			5.90676		6.49049	
39.6			5.18239		5.73953	5.4462	5.39668		5.81126	6.45482	6.43662	6.50524
39.699999999999996			5.14645		5.65949	5.38844	5.33146		5.76501	6.45732	6.39171	6.48089
39.800000000000004			5.12969		5.57203	5.36142	5.27715		5.71227	6.43618	6.35205	6.41542
39.9			5.08966		5.50267	5.30434	5.22413		5.63926	6.40162	6.30236	6.36003
39.99999999999999			5.06582			5.2747			5.57889		6.24072	
40.1			5.05225		5.36403	5.2719	5.13934		5.55805	6.332	6.13668	6.278
40.199999999999996			5.0272		5.30984	5.25489	5.10115		5.50032	6.25649	6.08561	6.2223
40.300000000000004			5.01531		5.27232	5.21471	5.087		5.47934	6.23194	6.03165	6.18157
40.4			5.00148		5.20597	5.21168	5.07114		5.44017	6.17065	5.97435	6.13422
40.49999999999999			5.02746			5.1886			5.40533		5.92215	
40.6			5.01566		5.13161	5.15848	5.02159		5.36848	6.05141	5.85871	6.01576
40.699999999999996			5.01486		5.09649	5.14923	5.01384		5.33384	5.99406	5.80561	5.97277
40.800000000000004			5.01609		5.08772	5.14299	4.98033		5.31025	5.93333	5.76126	5.91046
40.9			5.03		5.06871	5.12295	4.9708		5.29296	5.87121	5.71023	5.86297
40.99999999999999			5.01843			5.1302			5.28102		5.66957	
41.1			5.04755		5.06218	5.11983	4.9547		5.25437	5.74893	5.62507	5.82357
41.199999999999996			5.0232		5.08025	5.10397	4.92247		5.24763	5.68136	5.59531	5.76786
41.300000000000004			5.02696		5.07655	5.05837	4.93226		5.21334	5.63164	5.56442	5.74637
41.4			5.00614		5.06354	5.08564	4.9159		5.20638	5.58189	5.51725	5.72793
41.49999999999999			5.05122			5.06509			5.20857		5.49287	
41.6			5.04248		5.08134	5.05767	4.87766		5.18323	5.48345	5.46486	5.68691
41.699999999999996			5.04141		5.06738	5.06715	4.85179		5.20499	5.43078	5.43345	5.66995
41.800000000000004			5.05326		5.08794	5.04712	4.86605		5.2125	5.40498	5.37112	5.6595
41.9			5.0465		5.08548	5.06266	4.86972		5.1828	5.39823	5.37043	5.65099
41.99999999999999			5.03989			5.0696			5.17168		5.35995	
42.1			5.04601		5.11777	5.07637	4.9029		5.1629	5.37138	5.37223	5.61509
42.199999999999996			5.03731		5.12309	5.09608	4.9136		5.16416	5.35665	5.37522	5.60335
42.300000000000004			5.0392		5.13014	5.12927	4.9316		5.16306	5.36615	5.39086	5.64397
42.4			5.0485		5.15816	5.10425	4.97532		5.17265	5.36526	5.40584	5.62982
42.49999999999999			5.05516			5.12454			5.17419		5.41982	
42.6			5.06222		5.16875	5.1412	5.0504		5.17537	5.35292	5.44239	5.6653
42.699999999999996			5.07312		5.20318	5.16231	5.10797		5.22108	5.37608	5.48577	5.66353
42.800000000000004			5.07565		5.22685	5.19617	5.14787		5.24775	5.37055	5.51562	5.68955
42.9			5.06901		5.24021	5.21892	5.20417		5.26781	5.36893	5.56991	5.71966
42.599999999999994				5.19515								
42.7				5.22358								
42.8				5.30272								
42.900000000000006				5.32916								
43.0				5.40604								
-0.5999999999999979					0.09726					0.28222		
0.3000000000000007					0.13766					0.25085		
0.9000000000000021					0.10623					0.26091		
1.8000000000000043					0.10343					0.2576		
3.3000000000000043					0.10491					0.26163		
4.800000000000004					0.1051					0.25229		
6.300000000000004					0.09035					0.24408		
7.800000000000004					0.10337					0.27887		
9.300000000000004					0.11055					0.25197		
10.800000000000004					0.11286					0.26087		
12.300000000000004					0.11487					0.26128		
13.800000000000004					0.11704					0.24402		
15.300000000000004					0.11247					0.24655		
16.800000000000004					0.10576					0.25915		
18.300000000000004					0.12829					0.25608		
19.800000000000004					0.11282					0.24521		
21.300000000000004					0.12032					0.26303		
22.800000000000004					0.10597					0.26715		
24.300000000000004					0.1164					0.2636		
25.800000000000004					0.09705					0.2501		
27.300000000000004					0.10455					0.25538		
28.800000000000004					0.11874		0.19271			0.2347		0.28097
29.300000000000004					0.10784		0.16627			0.27559		0.2915
29.800000000000004					0.11729		0.18498			0.26605		0.28056
30.300000000000004					8.74683		9.16867			8.29574		8.20901
30.800000000000004					7.78245		7.83407			8.25369		9.13895
31.300000000000004					6.28612		6.4727			6.87606		7.32551
31.800000000000004					5.05134		5.57624			5.98932		6.17634
33.50000000000001					4.46714		4.46211			4.93181		4.81905
34.00000000000001					4.53771		4.39272			4.7595		4.69818
34.50000000000001					4.72407		4.44207			4.60605		4.59652
35.00000000000001					4.75924		4.54887			4.5417		4.57177
35.50000000000001					4.83469		4.70039			4.53819		4.68364
36.00000000000001					5.00357		4.89236			4.6725		4.87881
36.50000000000001					5.23349		5.17447			4.87939		5.06114
37.00000000000001					5.45159		5.35687			4.95261		5.35685
37.50000000000001					5.70543		5.47788			5.26971		5.62922
38.00000000000001					6.01786		5.73045			5.53773		6.05007
38.50000000000001					6.18826		5.94748			5.91111		6.50937
39.00000000000001					6.13847		5.85474			6.1434		6.61499
39.50000000000001					5.79136		5.45971			6.41462		6.54165
40.00000000000001					5.41806		5.18542			6.35789		6.33964
40.50000000000001					5.18633		4.99906			6.11804		6.09057
41.00000000000001					5.07831		4.97427			5.81233		5.83854
41.50000000000001					5.06509		4.85801			5.51929		5.69868
42.00000000000001					5.10514		4.90041			5.37159		5.62737
42.50000000000001					5.15522		5.02085			5.37806		5.64917
43.00000000000001					5.30379		5.25582			5.3836		5.71958
43.1					5.34321	5.31415	5.3076		5.34539	5.38161	5.6122	5.74454
43.199999999999996					5.37638	5.34183	5.33802		5.39972	5.38505	5.66315	5.76531
43.300000000000004					5.4353	5.40716	5.36309		5.43103	5.42677	5.72331	5.76604
43.4					5.48485	5.45131	5.40955		5.47816	5.43142	5.7908	5.78106
43.50000000000001					5.52807		5.4643			5.45074		5.78252
43.6					5.6252		5.4973		5.55608	5.47833	5.84296	5.82837
43.699999999999996					5.62079				5.60557	5.50611	5.87515	
43.800000000000004					5.64753				5.66379	5.57264	5.93502	
43.9					5.6869				5.71375	5.61727	5.95397	
44.00000000000001					5.7132					5.67305		
44.1					5.73832				5.77059	5.6814		
-0.7000000000000028						0.13555						
-0.40000000000000213						0.13338					0.25569	
0.1999999999999993						0.12872					0.26513	
1.6999999999999957						0.13488					0.27594	
3.1999999999999957						0.13049					0.26806	
4.699999999999996						0.12739					0.26879	
6.199999999999996						0.12847					0.27655	
7.699999999999996						0.13203					0.2788	
9.199999999999996						0.13246					0.29228	
10.699999999999996						0.12764					0.25994	
12.199999999999996						0.12306					0.26057	
13.699999999999996						0.14581					0.27542	
15.199999999999996						0.1466					0.27418	
16.699999999999996						0.12463					0.28901	
18.199999999999996						0.10252					0.26837	
19.699999999999996						0.13329					0.28305	
21.199999999999996						0.14045					0.27618	
22.699999999999996						0.13655					0.26081	
24.199999999999996						0.14067					0.27603	
25.699999999999996						0.13624					0.28587	
27.199999999999996						0.14105					0.2897	
42.99999999999999						5.27029			5.2973		5.58699	
-1.0999999999999979							0.19289					
-0.7999999999999972							0.16909					
-0.5							0.19558					
-0.1999999999999993							0.18723					
0.10000000000000142							0.18986					
0.40000000000000213							0.17628					
0.7000000000000028							0.16743					
1.0							0.18797					
1.3000000000000043							0.18821					
1.6000000000000014							0.19332					
1.8999999999999986							0.16607					
2.200000000000003							0.18465					
2.5							0.17971					
2.8000000000000043							0.19034					
3.1000000000000014							0.19552					
3.3999999999999986							0.17424					
3.700000000000003							0.18255					
4.0							0.18863					
4.300000000000004							0.18252					
4.600000000000001							0.1769					
4.899999999999999							0.17884					
5.200000000000003							0.18208					
5.5							0.18889					
5.800000000000004							0.1715					
6.100000000000001							0.19134					
6.399999999999999							0.18414					
6.700000000000003							0.18436					
7.0							0.18695					
7.300000000000004							0.18627					
7.600000000000001							0.17469					
7.899999999999999							0.18518					
8.200000000000003							0.1876					
8.5							0.17828					
8.800000000000004							0.18432					
9.100000000000001							0.17053					
9.399999999999999							0.19846					
9.700000000000003							0.18055					
10.0							0.17773					
10.300000000000004							0.18306					
10.600000000000001							0.17786					
10.899999999999999							0.17918					
11.200000000000003							0.16677					
11.5							0.18182					
11.800000000000004							0.1792					
12.100000000000001							0.18841					
12.399999999999999							0.17847					
12.700000000000003							0.19156					
13.0							0.17406					
13.300000000000004							0.18568					
13.600000000000001							0.17978					
13.899999999999999							0.19175					
14.200000000000003							0.19601					
14.5							0.20201					
14.800000000000004							0.19338					
15.100000000000001							0.1702					
15.399999999999999							0.19575					
15.700000000000003							0.18844					
16.0							0.19775					
16.300000000000004							0.18284					
16.6							0.19595					
16.9							0.17351					
17.200000000000003							0.18585					
17.5							0.18448					
17.800000000000004							0.18913					
18.1							0.19786					
18.4							0.1882					
18.700000000000003							0.1932					
19.0							0.2001					
19.300000000000004							0.16963					
19.6							0.17715					
19.9							0.18936					
20.200000000000003							0.19393					
20.5							0.18175					
20.800000000000004							0.18888					
21.1							0.17899					
21.4							0.17198					
21.700000000000003							0.18665					
22.0							0.19438					
22.300000000000004							0.18296					
22.6							0.1804					
22.9							0.21327					
23.200000000000003							0.1785					
23.5							0.19247					
23.800000000000004							0.1868					
24.1							0.18991					
24.4							0.18597					
24.700000000000003							0.18684					
25.0							0.18517					
25.300000000000004							0.16716					
25.6							0.18995					
25.9							0.18411					
26.200000000000003							0.1791					
26.5							0.19237					
26.800000000000004							0.19884					
27.1							0.1869					
27.4							0.18889					
28.300000000000004							0.18781					
33.00000000000001							4.50834					4.83921
0.5999999999999979									0.22504			
1.1999999999999993									0.25614			
43.49999999999999									5.51269		5.82753	
43.99999999999999									5.75437			
44.199999999999996									5.83445			
44.300000000000004									5.9222			
44.4									5.98535			
-0.8000000000000007											0.24177	
-0.09999999999999787												0.26468
0.8000000000000043												0.28846
2.3000000000000043												0.27152
3.8000000000000043												0.28467
5.300000000000004												0.28932
6.800000000000004												0.28632
8.300000000000004												0.29284
9.800000000000004												0.27845
11.300000000000004												0.27016
12.800000000000004												0.28521
14.300000000000004												0.26492
15.800000000000004												0.26458
17.300000000000004												0.28203
18.800000000000004												0.28997
20.300000000000004												0.29231
21.800000000000004												0.28267
23.300000000000004												0.30495
24.800000000000004												0.30577
26.300000000000004												0.29512
27.800000000000004												0.29125
