;6perc/csv/6percA Specimen_RawData_3.csv;6perc/csv/6percA Specimen_RawData_4.csv;6perc/csv/6percB Specimen_RawData_3.csv;6perc/csv/6percB Specimen_RawData_6.csv;6perc/csv/6percA Specimen_RawData_2.csv;6perc/csv/6percB Specimen_RawData_4.csv;6perc/csv/6percB Specimen_RawData_2.csv;6perc/csv/6percB Specimen_RawData_5.csv;6perc/csv/6percB Specimen_RawData_1.csv;6perc/csv/6percA Specimen_RawData_6.csv;6perc/csv/6percA Specimen_RawData_1.csv;6perc/csv/6percA Specimen_RawData_5.csv
-0.1000000000000002;0.34791;0.330835;0.380985625;0.376445;0.34260035714285714;0.38229125;0.3738403571428571;0.3927825;0.3423271428571429;0.32954111111111106;0.3167982142857143;0.32210916666666667
-0.10000000000000009;0.34457;0.33038964285714284;0.381795;0.37679714285714283;0.3421421428571429;0.38224;0.3730264285714286;0.39289142857142856;0.3422014285714286;0.3296633333333333;0.31691928571428574;0.32255833333333334
-0.1;0.3436157142857143;0.3299442857142857;0.38309;0.3771492857142857;0.3416839285714286;0.382158;0.3722125;0.39300035714285714;0.3420757142857143;0.3297680952380952;0.31704035714285717;0.3230075
-0.09999999999999898;0.34266142857142856;0.32949892857142854;0.384385;0.37750142857142854;0.3412257142857143;0.382076;0.3713985714285714;0.3931092857142857;0.34195000000000003;0.32987285714285713;0.3171614285714286;0.32345666666666667
-0.09999999999999876;0.3417071428571429;0.32905357142857145;0.38568;0.3778535714285714;0.3407675;0.381994;0.3705846428571429;0.39321821428571424;0.34182428571428575;0.329977619047619;0.3172825;0.32390583333333334
-0.09999999999999831;0.34075285714285714;0.3286082142857143;0.386975;0.37820571428571426;0.33916375;0.38191200000000003;0.3697707142857143;0.3933271428571428;0.34169857142857146;0.33008238095238096;0.31770625;0.324355
-0.09999999999999787;0.33979857142857145;0.32816285714285715;0.38827;0.3785578571428571;0.33756;0.38183;0.36895678571428575;0.3934360714285714;0.3415728571428572;0.33018714285714285;0.31813;0.32474000000000003
-2.220446049250313e-16;0.3388442857142857;0.3277175;0.3853533333333333;0.37890999999999997;0.33784600000000004;0.3819883333333334;0.36814285714285716;0.393545;0.34144714285714284;0.3302919047619048;0.3181435;0.325125
-1.1102230246251565e-16;0.33789;0.32719791666666664;0.38243666666666665;0.3792621428571428;0.33813200000000004;0.3821466666666667;0.3673289285714286;0.3936403125;0.34132142857142855;0.33039666666666667;0.318157;0.32551
0.0;0.337055;0.32667833333333335;0.3817075;0.3796142857142857;0.338418;0.38218625;0.36651500000000004;0.393735625;0.34119571428571427;0.33054333333333336;0.3181705;0.325895
1.1102230246251565e-15;0.33622;0.32615875;0.3809783333333333;0.37996642857142854;0.338704;0.3822258333333334;0.3658028125;0.3938309375;0.34107;0.33069;0.318184;0.32628
1.3322676295501878e-15;0.33538500000000004;0.32563916666666665;0.38024916666666664;0.38031857142857145;0.33899;0.3822654166666667;0.365090625;0.39392625;0.34096;0.33083666666666667;0.3181975;0.326665
1.7763568394002505e-15;0.33455;0.32511958333333335;0.37951999999999997;0.3806707142857143;0.33916875;0.382305;0.36437843750000004;0.3940215625;0.34085;0.3309833333333333;0.31820593750000004;0.32705
0.09999999999999787;0.333715;0.3246;0.37879083333333335;0.38102285714285716;0.3393475;0.3823445833333333;0.36366625;0.394116875;0.34074;0.33113;0.31821437500000005;0.327386875
0.09999999999999964;0.33288;0.32315375;0.3780616666666667;0.381375;0.33952625000000003;0.38238416666666664;0.3629540625;0.3942121875;0.34063;0.3310008333333333;0.3182228125;0.32772375
0.09999999999999976;0.33204500000000003;0.3217075;0.3773325;0.381683125;0.33970500000000003;0.38242375;0.36224187500000005;0.3943075;0.34052;0.3308716666666667;0.31823125;0.328060625
