;2perc/csv/2percA Specimen_RawData_3.csv;2perc/csv/2percB Specimen_RawData_5.csv;2perc/csv/2percB Specimen_RawData_4.csv;2perc/csv/2percA Specimen_RawData_1.csv;2perc/csv/2percB Specimen_RawData_3.csv;2perc/csv/2percB Specimen_RawData_1.csv;2perc/csv/2percA Specimen_RawData_2.csv;2perc/csv/2percB Specimen_RawData_2.csv;2perc/csv/2percB Specimen_RawData_6.csv
15.099999999999994;-0.02354;-0.024224999999999997;-0.00474;-0.0008687500000000004;-0.03211625;-0.0415;-0.006185;-0.01912125;-0.025305
15.100000000000001;-0.02300333333333333;-0.0242175;-0.00737;0.00035;-0.031540625;-0.040645;-0.0062325;-0.01763333333333333;-0.0266075
15.100000000000014;-0.022466666666666666;-0.02421;-0.01;-0.0006949999999999999;-0.030965;-0.039790000000000006;-0.00628;-0.016145416666666662;-0.02791
15.100000000000016;-0.021929999999999998;-0.0242;-0.011052;-0.0017399999999999998;-0.0305045;-0.039448000000000004;-0.006327500000000001;-0.014657499999999997;-0.029212500000000002
15.100000000000017;-0.021286;-0.02419;-0.012104;-0.0021579999999999998;-0.030044;-0.039106;-0.0063750000000000005;-0.011681666666666665;-0.030515
15.199999999999996;-0.020642;-0.02418;-0.013156;-0.0025759999999999997;-0.0295835;-0.03876400000000001;-0.006517500000000001;-0.008705833333333333;-0.0344225
15.200000000000003;-0.019998;-0.024225;-0.014207999999999998;-0.0029939999999999997;-0.029123;-0.038422000000000005;-0.00666;-0.00573;-0.03833
15.200000000000015;-0.019354;-0.02427;-0.01526;-0.0034119999999999997;-0.0286625;-0.03808;-0.006670000000000001;-0.0066637499999999995;-0.032310000000000005
15.200000000000017;-0.01871;-0.0242925;-0.016575;-0.0038299999999999996;-0.02751125;-0.037652500000000005;-0.0066725000000000005;-0.0075975;-0.030805000000000006
15.299999999999997;-0.01549;-0.024315;-0.01789;-0.0043525;-0.02636;-0.037225;-0.006675;-0.00853125;-0.029300000000000003
15.300000000000015;-0.0197375;-0.024337499999999998;-0.019205;-0.004875;-0.02605375;-0.0367975;-0.0066775;-0.009465;-0.027795
15.300000000000017;-0.020587;-0.02436;-0.02052;-0.0053974999999999995;-0.0257475;-0.03637;-0.00668;-0.0098385;-0.02629
15.300000000000018;-0.0214365;-0.02439;-0.02315;-0.00592;-0.025543333333333335;-0.035515000000000005;-0.0066820000000000004;-0.010211999999999999;-0.025086
15.399999999999999;-0.022286;-0.02442;-0.02578;-0.00801;-0.025339166666666666;-0.03466;-0.006684;-0.0105855;-0.023882
15.400000000000015;-0.0231355;-0.02445;-0.02955;-0.0060149999999999995;-0.025135;-0.0351475;-0.006686;-0.010958999999999998;-0.022678
15.400000000000016;-0.023985;-0.02448;-0.030304;-0.004019999999999999;-0.0250125;-0.035245;-0.0066879999999999995;-0.011332499999999999;-0.021474
15.400000000000018;-0.0248345;-0.02451;-0.031058000000000002;-0.003221999999999999;-0.024890000000000002;-0.0353425;-0.00669;-0.01226625;-0.02027
15.5;-0.025684;-0.02454;-0.031812;-0.002423999999999999;-0.0247675;-0.03544;-0.0067;-0.0132;-0.01425
15.500000000000014;-0.0265335;-0.025613749999999998;-0.032566000000000005;-0.001625999999999999;-0.024645000000000004;-0.0355375;-0.00721875;-0.0121425;-0.017935
15.500000000000016;-0.027383;-0.0266875;-0.03332;-0.0008279999999999989;-0.024522500000000003;-0.035635;-0.0077375000000000005;-0.011966250000000001;-0.02162
15.500000000000018;-0.0282325;-0.027224375;-0.03394833333333334;-2.9999999999998778e-05;-0.02421625;-0.03571625;-0.007910416666666666;-0.01179;-0.022848333333333335
15.599999999999994;-0.03035625;-0.02776125;-0.034576666666666665;0.0006350000000000013;-0.02391;-0.0357975;-0.008083333333333333;-0.01161375;-0.024076666666666666
15.600000000000001;-0.03248;-0.028298125;-0.035205;0.0013000000000000015;-0.02099375;-0.03587875;-0.00825625;-0.011437500000000001;-0.025305
15.600000000000014;-0.0277475;-0.028835;-0.035833333333333335;0.0019650000000000015;-0.0180775;-0.03596;-0.008429166666666666;-0.01126125;-0.026533333333333336
15.600000000000016;-0.023015;-0.029192916666666666;-0.03646166666666666;0.0026300000000000017;-0.017105416666666668;-0.036041250000000004;-0.008602083333333333;-0.011085000000000001;-0.02776166666666667
15.600000000000017;-0.0214375;-0.02955083333333333;-0.03709;0.003295000000000002;-0.016133333333333333;-0.0361225;-0.008775;-0.010908750000000002;-0.028990000000000002
15.60000000000002;-0.01986;-0.029908749999999998;-0.038974999999999996;0.003960000000000002;-0.015161250000000001;-0.03636625;-0.008947916666666667;-0.0107325;-0.030218333333333333
15.699999999999996;-0.0182825;-0.030266666666666667;-0.04086;0.005955000000000001;-0.014189166666666668;-0.03661;-0.009120833333333333;-0.01055625;-0.031446666666666664
15.700000000000003;-0.016705;-0.030624583333333334;-0.03770875;0.00795;-0.013217083333333334;-0.03389875;-0.00929375;-0.01038;-0.032674999999999996
15.700000000000015;-0.0151275;-0.0309825;-0.0345575;0.0066837500000000005;-0.012245;-0.031187499999999996;-0.009466666666666667;-0.010203750000000001;-0.033903333333333334
15.700000000000017;-0.01355;-0.031698333333333335;-0.03350708333333333;0.0054175000000000004;-0.011272916666666667;-0.030283749999999998;-0.009639583333333333;-0.0100275;-0.035131666666666665
15.700000000000019;-0.01118375;-0.03241416666666667;-0.03245666666666667;0.004995416666666667;-0.010300833333333334;-0.029379999999999996;-0.0098125;-0.009675;-0.036359999999999996
15.799999999999997;-0.008817499999999999;-0.03313;-0.03140625;0.004573333333333334;-0.00932875;-0.028476249999999995;-0.01033125;-0.009322500000000001;-0.040045
15.800000000000004;-0.006451249999999999;-0.0312275;-0.030355833333333335;0.00415125;-0.008356666666666668;-0.027572499999999996;-0.01085;-0.00897;-0.04373
15.800000000000015;-0.004084999999999998;-0.029325;-0.029305416666666667;0.003729166666666667;-0.007384583333333335;-0.026668749999999998;-0.011304999999999999;-0.013565;-0.04036625
15.800000000000017;-0.000929999999999999;-0.0274225;-0.028255000000000002;0.0033070833333333337;-0.0064125000000000015;-0.025764999999999996;-0.01176;-0.014484;-0.0370025
15.800000000000018;0.0022250000000000004;-0.025519999999999998;-0.0269945;0.0028850000000000004;-0.0034962500000000007;-0.024680499999999998;-0.011942;-0.015403000000000002;-0.035657
15.899999999999999;0.00538;-0.0236175;-0.025734;0.0020408333333333337;-0.00058;-0.023596;-0.012124;-0.016322000000000003;-0.0343115
15.900000000000015;0.0017050000000000004;-0.021714999999999998;-0.024473500000000002;0.001196666666666667;-0.0058224999999999996;-0.022511499999999997;-0.012306000000000001;-0.017241000000000003;-0.032966
15.900000000000016;-0.0019699999999999995;-0.020573499999999998;-0.023213;0.0003525000000000004;-0.0068709999999999995;-0.021426999999999998;-0.012488;-0.018160000000000003;-0.0316205
15.900000000000018;-0.0038074999999999993;-0.019431999999999998;-0.0219525;-0.0009137499999999998;-0.0079195;-0.0203425;-0.01267;-0.019308750000000003;-0.030275
16.0;-0.005644999999999999;-0.0182905;-0.01565;-0.00218;-0.008968;-0.01492;-0.013125000000000001;-0.020457500000000003;-0.026911249999999998
16.000000000000014;-0.007482499999999999;-0.017149;-0.0166175;-0.0027075;-0.010016500000000001;-0.01332125;-0.01358;-0.02160625;-0.0235475
16.000000000000018;-0.009319999999999998;-0.0160075;-0.017585;-0.003235;-0.011065;-0.0117225;-0.013883333333333333;-0.022755;-0.021305
16.099999999999994;-0.01177;-0.0103;-0.01806875;-0.00349875;-0.012375625;-0.010923125;-0.014186666666666667;-0.0250525;-0.0190625
16.1;-0.01422;-0.012585;-0.0185525;-0.0037625000000000002;-0.01368625;-0.01012375;-0.01449;-0.02735;-0.01682
16.100000000000016;-0.01667;-0.014870000000000001;-0.01903625;-0.00402625;-0.014996875;-0.009324375;-0.01146;-0.02762;-0.017862500000000003
16.10000000000002;-0.020345000000000002;-0.016393333333333333;-0.019520000000000003;-0.00429;-0.0163075;-0.008525;-0.01045;-0.02771;-0.018210000000000004
16.199999999999996;-0.02402;-0.017916666666666668;-0.020487500000000002;-0.004817500000000001;-0.02155;-0.006926249999999999;-0.00944;-0.0278;-0.0185575
16.200000000000017;-0.020555;-0.01944;-0.021455000000000002;-0.005345;-0.01661;-0.005327499999999999;-0.00843;-0.027889999999999998;-0.018905
16.299999999999997;-0.0188225;-0.020963333333333334;-0.02339;-0.0064;-0.014963333333333334;-0.00213;-0.006915;-0.027979999999999998;-0.01942625
16.300000000000015;-0.01709;-0.022486666666666665;-0.02207;-0.007755;-0.013316666666666666;-0.004665;-0.0054;-0.02807;-0.0199475
16.30000000000002;-0.016223750000000002;-0.02401;-0.02075;-0.00911;-0.01167;-0.0072;-0.0038850000000000004;-0.02816;-0.02046875
16.4;-0.0153575;-0.02858;-0.02009;-0.010013333333333334;-0.010435;-0.0084675;-0.00237;-0.028295;-0.02099
16.400000000000006;-0.01449125;-0.02740375;-0.019430000000000003;-0.010916666666666667;-0.0092;-0.009735;-0.004739999999999999;-0.02843;-0.02251625
16.400000000000016;-0.013625;-0.0262275;-0.018770000000000002;-0.01182;-0.007965;-0.0110025;-0.00711;-0.023995000000000002;-0.0240425
16.40000000000002;-0.0118925;-0.025639375;-0.01811;-0.0124975;-0.00673;-0.01227;-0.00869;-0.022886250000000004;-0.025060000000000002
16.5;-0.01016;-0.02505125;-0.017230000000000002;-0.013175;-0.00179;-0.01396;-0.01027;-0.0217775;-0.0260775
16.500000000000014;-0.0116775;-0.024463125000000002;-0.01635;-0.013852499999999998;-0.002935;-0.01565;-0.01185;-0.02066875;-0.027095
16.500000000000018;-0.013195;-0.023875;-0.01547;-0.014529999999999998;-0.00408;-0.01734;-0.013034999999999998;-0.01956;-0.027858125
16.599999999999994;-0.014206666666666668;-0.023286875;-0.01283;-0.015884999999999996;-0.0046525;-0.02241;-0.014219999999999998;-0.01808166666666667;-0.02862125
16.6;-0.015218333333333334;-0.02269875;-0.014285833333333333;-0.01724;-0.0052250000000000005;-0.02301833333333333;-0.015404999999999999;-0.016603333333333335;-0.029384375
16.600000000000016;-0.01623;-0.022110625000000002;-0.015741666666666664;-0.017994999999999997;-0.0057975;-0.023626666666666667;-0.016589999999999997;-0.015125000000000001;-0.0301475
16.60000000000002;-0.01698875;-0.0215225;-0.017197499999999998;-0.01875;-0.00637;-0.024235;-0.01817;-0.013646666666666668;-0.031165
16.699999999999996;-0.0177475;-0.01917;-0.01865333333333333;-0.019253333333333334;-0.007133333333333333;-0.024843333333333332;-0.019749999999999997;-0.012168333333333333;-0.0321825
16.700000000000003;-0.018506250000000002;-0.020382499999999998;-0.020109166666666668;-0.019756666666666665;-0.007896666666666666;-0.025451666666666668;-0.02133;-0.01069;-0.0332
16.700000000000017;-0.019265;-0.021595;-0.021565;-0.02026;-0.00866;-0.02606;-0.0241125;-0.011205;-0.0297375
16.799999999999997;-0.0223;-0.022403333333333334;-0.023020833333333334;-0.02076333333333333;-0.01095;-0.026668333333333332;-0.02550375;-0.011376666666666667;-0.02800625
16.800000000000015;-0.02077375;-0.023211666666666665;-0.024476666666666664;-0.021266666666666666;-0.01169375;-0.027276666666666668;-0.026895000000000002;-0.011548333333333332;-0.026275
16.80000000000002;-0.0192475;-0.02402;-0.025932499999999997;-0.021769999999999998;-0.012437499999999999;-0.027885;-0.027822500000000003;-0.01172;-0.025120833333333332
16.9;-0.01772125;-0.024828333333333334;-0.0303;-0.02328;-0.012933333333333333;-0.02971;-0.02875;-0.011977499999999999;-0.023966666666666667
16.900000000000016;-0.016195;-0.025636666666666665;-0.029726250000000003;-0.0203175;-0.013429166666666666;-0.0271075;-0.029677500000000002;-0.012235;-0.0228125
16.90000000000002;-0.0151775;-0.026445;-0.0291525;-0.017355;-0.013925;-0.024505;-0.031068750000000003;-0.0124925;-0.02108125
17.0;-0.01416;-0.02887;-0.02857875;-0.014392499999999999;-0.01466875;-0.0219025;-0.03246;-0.01275;-0.01935
17.000000000000018;-0.0131425;-0.0280875;-0.028005000000000002;-0.01143;-0.015412499999999999;-0.0193;-0.027630000000000002;-0.013542499999999999;-0.0219775
17.099999999999994;-0.01161625;-0.027891875;-0.027718125000000003;-0.00994875;-0.0169;-0.01799875;-0.02602;-0.013806666666666667;-0.022853333333333333
17.1;-0.01009;-0.02769625;-0.02743125;-0.0084675;-0.0173075;-0.0166975;-0.02441;-0.014070833333333333;-0.02372916666666667
17.100000000000016;-0.01279;-0.027500625;-0.027144375;-0.006986249999999999;-0.017714999999999998;-0.015396250000000002;-0.0228;-0.014335;-0.024605000000000002
17.10000000000002;-0.01549;-0.027305;-0.0268575;-0.0055049999999999995;-0.0181225;-0.014095000000000002;-0.0215925;-0.014533125000000001;-0.025261875000000003
17.199999999999996;-0.01729;-0.027044166666666664;-0.02571;-0.0025424999999999996;-0.01853;-0.00889;-0.020385;-0.014731250000000001;-0.02591875
17.200000000000003;-0.01909;-0.026783333333333333;-0.025995833333333333;0.00042;-0.0189375;-0.0096375;-0.0191775;-0.014929375;-0.026575625
17.200000000000017;-0.02089;-0.026522499999999997;-0.02628166666666667;-0.00021374999999999996;-0.019345;-0.010385;-0.01797;-0.0151275;-0.0272325
17.20000000000002;-0.02224;-0.026131249999999998;-0.0265675;-0.0008475;-0.019650625;-0.0111325;-0.01636;-0.015391666666666666;-0.028108333333333332
17.299999999999997;-0.02359;-0.02574;-0.026853333333333333;-0.0012699999999999999;-0.019956250000000002;-0.01188;-0.014750000000000001;-0.015655833333333334;-0.02898416666666667
17.300000000000004;-0.02494;-0.026654999999999998;-0.027139166666666666;-0.0016924999999999998;-0.020261875;-0.012627500000000002;-0.01314;-0.01592;-0.02986
17.30000000000002;-0.02629;-0.027569999999999997;-0.027424999999999998;-0.0021149999999999997;-0.0205675;-0.013375000000000001;-0.01455;-0.0180675;-0.031
17.4;-0.03169;-0.028179999999999997;-0.02771083333333333;-0.0025375;-0.02179;-0.014122500000000001;-0.015255000000000001;-0.01914125;-0.03157
17.400000000000016;-0.029290000000000004;-0.02879;-0.027996666666666666;-0.00296;-0.0237875;-0.014870000000000001;-0.015960000000000002;-0.020215;-0.03214
17.40000000000002;-0.02849;-0.0294;-0.0282825;-0.0033825;-0.025785;-0.015617500000000001;-0.016430000000000004;-0.020930833333333333;-0.03252
17.5;-0.027690000000000003;-0.030315;-0.02914;-0.00465;-0.0277825;-0.01786;-0.016900000000000002;-0.021646666666666668;-0.0329
17.500000000000018;-0.02689;-0.03123;-0.02757625;-0.0023374999999999997;-0.02978;-0.01784375;-0.017370000000000003;-0.0223625;-0.03328
17.50000000000002;-0.02641;-0.032145;-0.0260125;-0.0018749999999999997;-0.030579000000000002;-0.0178275;-0.01784;-0.023078333333333333;-0.033659999999999995
17.599999999999994;-0.025929999999999998;-0.03306;-0.025230625;-0.0014124999999999997;-0.031378;-0.017819375;-0.018310000000000003;-0.02379416666666667;-0.03404
17.6;-0.02545;-0.0319425;-0.024448749999999998;-0.0009499999999999999;-0.032177;-0.01781125;-0.01878;-0.02451;-0.03442
17.600000000000016;-0.02497;-0.030824999999999998;-0.023666875;-0.00048749999999999987;-0.032976;-0.017803125;-0.0171925;-0.025687500000000002;-0.0359075
17.60000000000002;-0.024489999999999998;-0.029707499999999998;-0.022885;-2.499999999999985e-05;-0.033775;-0.017795;-0.016663333333333332;-0.026865;-0.036403333333333336
17.699999999999996;-0.02209;-0.02803125;-0.021842499999999997;0.0007458333333333333;-0.03777;-0.017784166666666667;-0.016134166666666668;-0.0280425;-0.03689916666666666
17.700000000000017;-0.0298725;-0.026355;-0.0208;0.0015166666666666664;-0.035235;-0.017773333333333332;-0.015605;-0.029220000000000003;-0.037395
17.70000000000002;-0.032466666666666665;-0.0252375;-0.019757499999999997;0.0022874999999999996;-0.0327;-0.0177625;-0.015075833333333333;-0.030005;-0.03789083333333333
17.799999999999997;-0.03506083333333333;-0.024120000000000003;-0.01663;0.0046;-0.030164999999999997;-0.01773;-0.014546666666666668;-0.03079;-0.038386666666666666
17.80000000000002;-0.037655;-0.023002500000000002;-0.016375;-0.0008549999999999999;-0.02763;-0.019754999999999998;-0.0140175;-0.031575;-0.0388825
17.9;-0.04024916666666667;-0.01965;-0.01631125;-0.00221875;-0.026362499999999997;-0.020261249999999998;-0.01243;-0.032752500000000004;-0.04037
17.900000000000006;-0.04284333333333334;-0.019048333333333334;-0.016247499999999998;-0.0035824999999999997;-0.025095;-0.0207675;-0.01345125;-0.03393;-0.0386975
17.900000000000016;-0.045437500000000006;-0.018446666666666667;-0.01618375;-0.004946249999999999;-0.023827499999999998;-0.02127375;-0.0144725;-0.032350000000000004;-0.037025
17.90000000000002;-0.049328750000000005;-0.017845;-0.01612;-0.00631;-0.022559999999999997;-0.02178;-0.015153333333333333;-0.030770000000000002;-0.035910000000000004
18.0;-0.05322;-0.0169425;-0.016035;-0.009037499999999999;-0.01749;-0.022455;-0.015834166666666667;-0.02919;-0.034795
18.000000000000018;-0.045020000000000004;-0.01604;-0.01595;-0.011764999999999998;-0.0183725;-0.02313;-0.016515000000000002;-0.027610000000000003;-0.03368
18.00000000000002;-0.04338;-0.015679;-0.015865;-0.013583333333333331;-0.019254999999999998;-0.023805;-0.017025625000000003;-0.026978000000000002;-0.032843750000000005
18.099999999999994;-0.041740000000000006;-0.015318;-0.01561;-0.015401666666666666;-0.01969625;-0.02583;-0.017536250000000003;-0.026346;-0.0320075
18.1;-0.040100000000000004;-0.014957;-0.015914166666666667;-0.01722;-0.020137499999999996;-0.026355;-0.018046875;-0.025714;-0.03117125
18.100000000000016;-0.03846000000000001;-0.014596000000000001;-0.016218333333333335;-0.018795;-0.020578749999999996;-0.026879999999999998;-0.0185575;-0.025082;-0.030335
18.10000000000002;-0.036820000000000006;-0.014235000000000001;-0.0165225;-0.02037;-0.021019999999999997;-0.027405;-0.019238333333333333;-0.02445;-0.02922
18.199999999999996;-0.03408666666666667;-0.01243;-0.016750624999999998;-0.0211575;-0.021461249999999998;-0.027798749999999997;-0.01991916666666667;-0.02287;-0.028105
18.200000000000003;-0.03135333333333334;-0.013425;-0.01697875;-0.021945;-0.0219025;-0.0281925;-0.0206;-0.02129;-0.02699
18.200000000000017;-0.02862;-0.01442;-0.017206875;-0.0227325;-0.02234375;-0.02858625;-0.01561;-0.0195925;-0.0277175
18.20000000000002;-0.02452;-0.015415;-0.017435;-0.02352;-0.022785;-0.02898;-0.013946666666666668;-0.019026666666666667;-0.02796
18.299999999999997;-0.02042;-0.0169075;-0.017891249999999997;-0.025095;-0.02455;-0.0297675;-0.012283333333333334;-0.018460833333333333;-0.0282025
18.30000000000002;-0.01744;-0.0184;-0.0183475;-0.02667;-0.0263925;-0.030555;-0.010620000000000001;-0.017895;-0.028444999999999998
18.4;-0.01644666666666667;-0.019395;-0.01926;-0.02982;-0.027006666666666665;-0.03213;-0.008125;-0.017329166666666666;-0.02880875
18.400000000000016;-0.015453333333333335;-0.020390000000000002;-0.01859625;-0.02768375;-0.02762083333333333;-0.0311725;-0.005630000000000001;-0.016763333333333335;-0.0291725
18.40000000000002;-0.01446;-0.021385;-0.0179325;-0.0255475;-0.028234999999999996;-0.030215;-0.0031350000000000006;-0.0161975;-0.02953625
18.5;-0.01297;-0.02437;-0.017490000000000002;-0.024123333333333333;-0.028849166666666662;-0.029576666666666664;-0.00064;-0.0145;-0.0299
18.500000000000018;-0.01148;-0.024953749999999997;-0.0170475;-0.022699166666666666;-0.02946333333333333;-0.028938333333333333;-0.003765;-0.016925;-0.0259425
18.50000000000002;-0.010486666666666667;-0.025537499999999998;-0.016605;-0.021275;-0.030077499999999997;-0.0283;-0.00454625;-0.017531249999999998;-0.024953125
18.599999999999994;-0.009493333333333335;-0.025926666666666664;-0.0161625;-0.01985083333333333;-0.03192;-0.027661666666666664;-0.005327500000000001;-0.0181375;-0.02396375
18.6;-0.0085;-0.026315833333333333;-0.01572;-0.018426666666666664;-0.030592499999999998;-0.027023333333333333;-0.0061087500000000005;-0.01874375;-0.022974375
18.60000000000002;-0.01236;-0.026705;-0.0152775;-0.017002499999999997;-0.029265;-0.026385;-0.00689;-0.01935;-0.021984999999999998
18.699999999999996;-0.013325;-0.026996875;-0.01395;-0.014866249999999998;-0.028601249999999998;-0.02447;-0.007931666666666667;-0.020158333333333334;-0.02066583333333333
18.700000000000003;-0.014289999999999999;-0.02728875;-0.015773333333333334;-0.01273;-0.027937499999999997;-0.023535;-0.008973333333333335;-0.020966666666666665;-0.019346666666666665
18.700000000000017;-0.015254999999999998;-0.027580625;-0.017596666666666667;-0.01161625;-0.02727375;-0.0226;-0.010015000000000001;-0.021775;-0.0180275
18.70000000000002;-0.01622;-0.0278725;-0.01942;-0.0105025;-0.026609999999999998;-0.021665;-0.011056666666666668;-0.022583333333333334;-0.016708333333333332
18.799999999999997;-0.017506666666666667;-0.02904;-0.0207875;-0.009945625;-0.025724999999999998;-0.02096375;-0.012098333333333334;-0.023391666666666665;-0.015389166666666666
18.800000000000004;-0.018793333333333332;-0.0295375;-0.022155;-0.009388750000000001;-0.024839999999999997;-0.0202625;-0.01314;-0.0242;-0.01407
18.80000000000002;-0.02008;-0.030035;-0.023522500000000002;-0.008831875000000001;-0.023954999999999997;-0.01956125;-0.0143575;-0.023315;-0.0194
18.800000000000022;-0.022010000000000002;-0.030366666666666667;-0.024890000000000002;-0.008275000000000001;-0.0226275;-0.01886;-0.014763333333333335;-0.02302;-0.021176666666666667
18.9;-0.02394;-0.030698333333333334;-0.027625000000000004;-0.007161250000000001;-0.0213;-0.0174575;-0.015169166666666668;-0.022725;-0.022953333333333333
18.90000000000002;-0.02241;-0.031030000000000002;-0.03036;-0.006047500000000001;-0.018842499999999998;-0.016055;-0.015575000000000002;-0.02243;-0.02473
19.0;-0.021644999999999998;-0.03136166666666667;-0.03583;-0.00382;-0.018023333333333332;-0.01325;-0.016183750000000004;-0.0219875;-0.027394999999999996
19.000000000000018;-0.02088;-0.03169333333333333;-0.035115;-0.00403;-0.017204166666666666;-0.013257499999999998;-0.016792500000000002;-0.021545;-0.030059999999999996
19.00000000000002;-0.0204975;-0.032025;-0.0344;-0.00424;-0.016385;-0.013264999999999999;-0.017198333333333336;-0.02125;-0.031836666666666666
19.099999999999994;-0.020115;-0.03302;-0.0340425;-0.00438;-0.015565833333333333;-0.01326875;-0.017604166666666667;-0.020955;-0.03361333333333333
19.1;-0.0197325;-0.032205;-0.033685;-0.00452;-0.014746666666666667;-0.0132725;-0.01801;-0.02066;-0.03539
19.10000000000002;-0.01935;-0.03139;-0.033327499999999996;-0.00466;-0.013927499999999999;-0.01327625;-0.0157225;-0.024265000000000002;-0.0343425
19.100000000000023;-0.018584999999999997;-0.030982500000000003;-0.03297;-0.004765;-0.012698749999999998;-0.01328;-0.014960000000000001;-0.02516625;-0.033993333333333334
19.199999999999996;-0.01782;-0.030575;-0.03249333333333333;-0.004869999999999999;-0.01147;-0.013285;-0.0141975;-0.0260675;-0.03364416666666666
19.200000000000017;-0.0169775;-0.0301675;-0.032016666666666665;-0.004974999999999999;-0.014020000000000001;-0.013290000000000001;-0.013435;-0.02696875;-0.033295
19.20000000000002;-0.016135;-0.02976;-0.03154;-0.0050799999999999994;-0.01657;-0.013295000000000001;-0.012672500000000001;-0.02787;-0.032945833333333334
19.299999999999997;-0.0152925;-0.028945;-0.03011;-0.0055;-0.01827;-0.01331;-0.01191;-0.0296725;-0.03259666666666666
19.30000000000002;-0.01445;-0.02813;-0.0281125;-0.0072375;-0.01997;-0.01565375;-0.011147500000000001;-0.031475;-0.0322475
19.300000000000022;-0.01402875;-0.027315;-0.026115;-0.008975;-0.021670000000000002;-0.0179975;-0.01000375;-0.032676666666666666;-0.031723749999999995
19.4;-0.013607499999999998;-0.0265;-0.024783333333333334;-0.010133333333333333;-0.023370000000000002;-0.019559999999999998;-0.00886;-0.03387833333333334;-0.0312
19.400000000000006;-0.013186249999999998;-0.0256925;-0.023451666666666666;-0.011291666666666667;-0.025070000000000002;-0.0211225;-0.009675;-0.03508;-0.03125
19.40000000000002;-0.012764999999999999;-0.024884999999999997;-0.02212;-0.01245;-0.026770000000000002;-0.022684999999999997;-0.01049;-0.0301275;-0.0313
19.5;-0.01108;-0.024346666666666666;-0.020788333333333336;-0.013608333333333333;-0.03187;-0.024247499999999998;-0.011304999999999999;-0.028476666666666667;-0.03135
19.500000000000018;-0.011729999999999999;-0.02380833333333333;-0.019456666666666667;-0.014766666666666668;-0.032331250000000006;-0.025809999999999996;-0.012119999999999999;-0.026825833333333333;-0.0314
19.50000000000002;-0.011892499999999999;-0.02327;-0.018125000000000002;-0.015925;-0.0327925;-0.027372499999999998;-0.012527499999999999;-0.025175;-0.031424999999999995
19.599999999999994;-0.012055;-0.022731666666666667;-0.01413;-0.0176625;-0.033023125;-0.03206;-0.012934999999999999;-0.023524166666666665;-0.03145
19.6;-0.0122175;-0.022193333333333332;-0.014655;-0.0194;-0.03325375;-0.030932499999999998;-0.0133425;-0.02187333333333333;-0.031475
19.60000000000002;-0.012379999999999999;-0.021655;-0.01518;-0.0174475;-0.033484375000000004;-0.029804999999999998;-0.01375;-0.020222499999999997;-0.0315
19.600000000000023;-0.012509999999999999;-0.020847499999999998;-0.015705;-0.017057000000000003;-0.033715;-0.028677499999999998;-0.014293333333333333;-0.018571666666666667;-0.03153333333333334
19.699999999999996;-0.012639999999999998;-0.02004;-0.016098750000000002;-0.0166665;-0.033945625;-0.027831875;-0.014836666666666666;-0.016920833333333333;-0.031566666666666666
19.700000000000003;-0.01277;-0.021304999999999998;-0.0164925;-0.016276;-0.034176250000000005;-0.026986249999999996;-0.01538;-0.01527;-0.0316
19.700000000000017;-0.0129;-0.02257;-0.01688625;-0.0158855;-0.034406875;-0.026140624999999997;-0.01736;-0.01535;-0.0266575
19.70000000000002;-0.01303;-0.023835;-0.01728;-0.015495;-0.0346375;-0.025294999999999998;-0.01802;-0.015430000000000001;-0.02501
19.799999999999997;-0.01368;-0.0251;-0.017805;-0.014844166666666667;-0.03556;-0.024167499999999998;-0.01868;-0.01551;-0.0233625
19.80000000000002;-0.0156775;-0.026365;-0.01833;-0.014193333333333332;-0.03241875;-0.02304;-0.01934;-0.01559;-0.021715
19.800000000000022;-0.016343333333333335;-0.027630000000000002;-0.018855;-0.013542499999999999;-0.0292775;-0.0219125;-0.02;-0.015643333333333332;-0.020067500000000002
19.9;-0.017009166666666665;-0.0295275;-0.02043;-0.01159;-0.02613625;-0.01853;-0.020659999999999998;-0.015696666666666668;-0.018420000000000002
19.90000000000002;-0.017675;-0.031425;-0.0245575;-0.0078625;-0.022995;-0.0213;-0.02132;-0.01575;-0.016772500000000003
20.0;-0.018340833333333334;-0.03522;-0.025933333333333333;-0.00662;-0.020900833333333334;-0.022223333333333335;-0.0233;-0.01591;-0.01183
20.000000000000018;-0.019006666666666665;-0.03217625;-0.02730916666666667;-0.0053775;-0.01880666666666667;-0.023146666666666666;-0.019342500000000002;-0.014925;-0.020290000000000002
20.00000000000002;-0.0196725;-0.0291325;-0.028685000000000002;-0.004135;-0.0167125;-0.02407;-0.018353125;-0.013940000000000001;-0.022405
20.099999999999994;-0.02067125;-0.027610625;-0.029716875000000004;-0.003203125;-0.01043;-0.0247625;-0.01736375;-0.013283333333333334;-0.02452
20.1;-0.02167;-0.02608875;-0.030748750000000002;-0.00227125;-0.009715;-0.025455000000000002;-0.016374375;-0.012626666666666668;-0.026635000000000002
20.10000000000002;-0.018805;-0.024566875;-0.031780625;-0.0013393749999999999;-0.009000000000000001;-0.026147500000000004;-0.015385000000000001;-0.011970000000000001;-0.02875
20.100000000000023;-0.01808875;-0.023045;-0.0328125;-0.0004074999999999999;-0.008285;-0.026840000000000003;-0.014395625;-0.011477500000000002;-0.030865
