;4perc/csv/4percB Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_5.csv;4perc/csv/4percB Specimen_RawData_1.csv;4perc/csv/4percA Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_1.csv;4perc/csv/4percB Specimen_RawData_5.csv;4perc/csv/4percA Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_2.csv;4perc/csv/4percA Specimen_RawData_4.csv;4perc/csv/4percB Specimen_RawData_4.csv;4perc/csv/4percA Specimen_RawData_2.csv
-0.6000000000000014;0.28258;;;0.18343874999999998;0.05526;0.0007;0.24972428571428573;0.13473625;0.20596281249999998;0.082705625;;0.04558125
-0.6000000000000001;0.2828;;;0.1845425;0.0564125;0.001009142857142857;0.250122;0.13466843750000002;0.20611312499999998;0.08315750000000001;;0.0455925
-0.6;0.28291;;;0.18564625;0.057565;0.0013182857142857143;0.25047;0.134600625;0.20626343749999998;0.08360937500000001;;0.04560375
-0.5999999999999996;0.28302;;;0.18675;0.05871749999999999;0.0016274285714285713;0.250818;0.1345328125;0.20641375;0.08406125;;0.045615
-0.5999999999999994;0.28313;;;0.18801142857142858;0.05986999999999999;0.0019365714285714286;0.251166;0.134465;0.2065640625;0.08451312500000001;;0.04562625
-0.5999999999999992;0.28324000000000005;;;0.18927285714285713;0.06102249999999999;0.0022457142857142858;0.251514;0.13439718750000001;0.206714375;0.08496500000000001;;0.0456375
-0.599999999999999;0.28335000000000005;;;0.1905342857142857;0.062174999999999994;0.002554857142857143;0.251862;0.134329375;0.2068646875;0.08541687500000002;;0.04564875
-0.5999999999999988;0.28346000000000005;;;0.1917957142857143;0.063039375;0.0028640000000000002;0.25221;0.1342615625;0.207015;0.08586875000000001;;0.04566
-0.5999999999999979;0.28357000000000004;;0.09726;0.19305714285714287;0.06390375;0.0031345;0.25255799999999995;0.13419375;0.2071653125;0.08632062500000001;0.28222;0.04567125
-0.5000000000000001;0.28368000000000004;;0.09852125;0.19431857142857142;0.064768125;0.003405;0.25290599999999996;0.13412593750000001;0.207315625;0.0867725;0.27779125000000005;0.0456825
-0.5;0.28379000000000004;;0.0997825;0.19558;0.0656325;0.0036755000000000004;0.25330371428571424;0.134058125;0.2074659375;0.087224375;0.2733625;0.04569375
-0.49999999999999956;0.28390000000000004;;0.1000978125;0.1934925;0.066496875;0.003946;0.2537014285714285;0.1339903125;0.20761625;0.08767625000000001;0.2722553125;0.045704999999999996
-0.49999999999999933;0.28401000000000004;;0.10041312499999999;0.1932315625;0.06736125;0.0042165;0.2540991428571428;0.1339225;0.2077665625;0.088128125;0.271148125;0.04571625
-0.4999999999999991;0.28412000000000004;;0.1007284375;0.192970625;0.068225625;0.0044870000000000005;0.25449685714285714;0.133786875;0.207916875;0.08858;0.2700409375;0.0457275
-0.4999999999999989;0.28423000000000004;;0.10104375;0.1927096875;0.06909;0.0047575000000000004;0.2548945714285714;0.13365125;0.2080671875;0.08903187500000001;0.26893374999999997;0.04573875
-0.49999999999999867;0.28434000000000004;;0.1013590625;0.19244875;0.069954375;0.005028;0.2552922857142857;0.133515625;0.2082175;0.08948375;0.2678265625;0.04575
-0.40000000000000213;0.28445000000000004;;0.10167437500000001;0.1921878125;0.07081875;0.0052985;0.25569;0.13338;0.2083678125;0.089935625;0.266719375;0.045761249999999996
-0.40000000000000013;0.28456000000000004;;0.10198968750000001;0.191926875;0.071683125;0.005569;0.2558025;0.132948125;0.208518125;0.09038750000000001;0.2656121875;0.0457725
-0.4;0.2847066666666667;;0.10230500000000001;0.1916659375;0.07254749999999999;0.0058395;0.2558165625;0.13251625;0.2086684375;0.090839375;0.264505;0.04578375
-0.39999999999999947;0.28485333333333335;;0.1026203125;0.191405;0.07341187499999999;0.006110000000000001;0.255830625;0.132084375;0.20881875;0.09129125;0.2633978125;0.045795
-0.39999999999999925;0.28500000000000003;;0.102935625;0.19117305555555555;0.07427624999999999;0.006380500000000001;0.2558446875;0.1316525;0.2089690625;0.091743125;0.262290625;0.04580625
-0.399999999999999;0.2851466666666667;;0.1032509375;0.19094111111111112;0.07514062499999999;0.006651000000000001;0.25585875;0.13146055555555555;0.209119375;0.092195;0.2611834375;0.0458175
-0.3999999999999988;0.28529333333333334;;0.10356625;0.19070916666666665;0.07600499999999999;0.006921500000000001;0.2558728125;0.13126861111111113;0.2092696875;0.0940025;0.26007625;0.04582875
