;lard/csv/margarinSpecimen_RawData_8.csv;lard/csv/margarinSpecimen_RawData_7.csv;lard/csv/margarinSpecimen_RawData_2.csv;lard/csv/margarinSpecimen_RawData_5.csv;lard/csv/margarinSpecimen_RawData_6.csv;lard/csv/margarinSpecimen_RawData_1.csv;lard/csv/margarinSpecimen_RawData_4.csv;lard/csv/margarinSpecimen_RawData_10.csv;lard/csv/margarinSpecimen_RawData_9.csv;lard/csv/margarinSpecimen_RawData_3.csv
22.449999999999996;0.22641;0.1971125;0.19587833333333332;0.20885;0.09913;0.14128666666666667;0.18316666666666667;0.17429;0.252565;0.16364
22.45;0.2265;0.19688625;0.19627666666666665;0.20932875;0.09959;0.141955;0.18429;0.17314;0.2519175;0.16491
22.450000000000003;0.22659;0.19666;0.196675;0.2098075;0.10005;0.14262333333333332;0.18527000000000002;0.17199;0.25127;0.16641833333333333
22.454;0.22703833333333334;0.19603666666666666;0.19707333333333332;0.21028625;0.10051;0.14329166666666668;0.18625;0.17084;0.2503475;0.16792666666666667
22.456000000000003;0.22748666666666667;0.19541333333333333;0.19747166666666666;0.210765;0.10097;0.14396;0.18723;0.17067;0.249425;0.169435
22.458;0.227935;0.19479000000000002;0.19787;0.21124375;0.10142999999999999;0.14436833333333335;0.18821000000000002;0.17049999999999998;0.2485025;0.17094333333333334
22.459999999999994;0.22838333333333335;0.19416666666666668;0.1993083333333333;0.2117225;0.10189;0.14477666666666666;0.18919;0.17032999999999998;0.24758;0.17245166666666667
22.459999999999997;0.22883166666666668;0.19354333333333334;0.20074666666666666;0.21220125;0.10235;0.145185;0.19017;0.17016;0.24786333333333332;0.17396
22.46;0.22928;0.19292;0.202185;0.21268;0.10281;0.14559333333333335;0.191305;0.16999;0.24814666666666665;0.17330666666666666
22.464;0.22911;0.1927925;0.20362333333333332;0.214275;0.103295;0.14600166666666667;0.19244;0.16982;0.24842999999999998;0.17265333333333333
22.466;0.22894;0.192665;0.20506166666666664;0.21587;0.10378;0.14641;0.193575;0.170375;0.24871333333333334;0.172
22.468000000000004;0.22877;0.1925375;0.2065;0.21746500000000002;0.104265;0.14630666666666667;0.19471;0.17093;0.24899666666666667;0.17134666666666667
22.47;0.2286;0.19241;0.20779;0.21906;0.10475;0.14620333333333335;0.195845;0.171485;0.24928;0.17069333333333334
22.470000000000002;0.22843;0.192885;0.20908;0.220425;0.10563;0.1461;0.19698;0.17204;0.24870333333333333;0.17004
22.470000000000006;0.22826;0.19336;0.21037;0.22179000000000001;0.10651;0.14599666666666666;0.19599499999999997;0.172595;0.24812666666666666;0.16886166666666666
22.474000000000004;0.228285;0.193835;0.21166000000000001;0.223155;0.10739;0.14589333333333335;0.19501;0.17315;0.24755;0.16768333333333332
22.476000000000006;0.22831;0.19430999999999998;0.21295;0.22452;0.10827;0.14579;0.194025;0.17280666666666666;0.24697333333333335;0.16650500000000001
22.477999999999994;0.228335;0.19478499999999999;0.21424;0.225885;0.10915;0.14578833333333333;0.19304;0.17246333333333333;0.24639666666666668;0.16532666666666668
22.479999999999997;0.22836;0.19526;0.21353833333333333;0.22725;0.11003;0.14578666666666668;0.19205499999999998;0.17212;0.24582;0.16414833333333334
22.48;0.22863875;0.195735;0.21283666666666667;0.2284075;0.1106275;0.145785;0.19107;0.17177666666666666;0.24509833333333333;0.16297
22.480000000000004;0.2289175;0.19621;0.21213500000000002;0.22956500000000002;0.111225;0.14578333333333332;0.18845;0.17143333333333333;0.2443766666666667;0.162875
22.484;0.22919625;0.19551666666666667;0.21143333333333333;0.2307225;0.1118225;0.14578166666666667;0.18583;0.17109;0.243655;0.16278
22.485999999999997;0.22947499999999998;0.19482333333333332;0.21073166666666665;0.23188;0.11241999999999999;0.14578;0.18320999999999998;0.170715;0.24293333333333333;0.162685
22.488;0.22975375;0.19413;0.21003;0.2330375;0.11301749999999999;0.14596333333333333;0.18059;0.17034;0.2422116666666667;0.16258999999999998
22.489999999999995;0.2300325;0.19343666666666667;0.20928833333333333;0.234195;0.113615;0.14614666666666667;0.17797000000000002;0.16996499999999998;0.24149;0.162495
22.49;0.23031125;0.19274333333333332;0.20854666666666666;0.2353525;0.1142125;0.14633000000000002;0.17535;0.16959;0.2407214285714286;0.1624
22.490000000000002;0.23059;0.19205;0.20780500000000002;0.23651;0.11481;0.14651333333333333;0.17297857142857143;0.169215;0.23995285714285713;0.16189857142857142
22.494;0.23154999999999998;0.191548;0.20706333333333335;0.23809249999999998;0.1135375;0.14669666666666667;0.17060714285714287;0.16884;0.2391842857142857;0.16139714285714285
22.496000000000002;0.23251;0.191046;0.20632166666666668;0.239675;0.112265;0.14688;0.1682357142857143;0.16909833333333332;0.2384157142857143;0.16089571428571428
22.497999999999998;0.23346999999999998;0.190544;0.20558;0.2412575;0.1109925;0.14696900000000002;0.16586428571428571;0.16935666666666666;0.23764714285714286;0.1603942857142857
22.499999999999993;0.23443;0.190042;0.205185;0.24284;0.10972;0.14705800000000002;0.16349285714285713;0.169615;0.2368785714285714;0.15989285714285714
22.5;0.23539;0.18954;0.20479000000000003;0.24272166666666667;0.11034;0.147147;0.16112142857142858;0.16987333333333332;0.23611;0.15939142857142857
22.500000000000004;0.234125;0.18866249999999998;0.20439500000000002;0.24260333333333334;0.11096;0.147236;0.15875;0.17013166666666665;0.2369175;0.15889
22.50000000000002;0.23286;0.18778499999999998;0.20400000000000001;0.242485;0.11158;0.147325;0.1582;0.17038999999999999;0.237725;0.15835
22.504000000000005;0.2322275;0.18749249999999998;0.20347333333333334;0.24239625;0.112045;0.1475475;0.15809;0.17194;0.23812875;0.158242
22.506;0.231595;0.18719999999999998;0.20294666666666666;0.2423075;0.11251;0.14777;0.15798;0.17307833333333333;0.23853249999999998;0.158134
22.507999999999996;0.23096250000000002;0.1869075;0.20242;0.24221875;0.11297499999999999;0.14836333333333335;0.15787;0.1742166666666667;0.23893625;0.158026
22.509999999999998;0.23033;0.186615;0.20082333333333333;0.24213;0.11344;0.14895666666666668;0.15776;0.175355;0.23934;0.157918
22.51;0.2292625;0.1863225;0.19922666666666666;0.24146;0.11333166666666666;0.14955000000000002;0.15765;0.17649333333333334;0.23981333333333332;0.15781
22.510000000000005;0.228195;0.18603;0.19763;0.24079;0.11322333333333333;0.15014333333333332;0.157885;0.1776316666666667;0.24028666666666668;0.15789666666666669
22.514000000000003;0.2271275;0.18565666666666666;0.19603333333333334;0.24012;0.113115;0.15073666666666666;0.15812;0.17877;0.24076;0.15798333333333334
22.516;0.22605999999999998;0.18528333333333333;0.19443666666666667;0.23945;0.11300666666666667;0.15133;0.15835500000000002;0.17822333333333334;0.24123333333333333;0.15807
22.518;0.22499249999999998;0.18491000000000002;0.19284;0.23878;0.11289833333333334;0.15058833333333332;0.15859;0.17767666666666668;0.24170666666666668;0.15815666666666667
22.519999999999996;0.22392499999999999;0.18453666666666668;0.19238833333333333;0.23811;0.11279;0.14984666666666666;0.158825;0.17713;0.24218;0.15824333333333335
22.52;0.2228575;0.18416333333333335;0.19193666666666667;0.23774166666666666;0.11203666666666667;0.149105;0.15906;0.17658333333333334;0.24242;0.15833
22.520000000000003;0.22179;0.18379;0.19148500000000002;0.23737333333333333;0.11128333333333333;0.14836333333333335;0.16069428571428573;0.17603666666666667;0.24266000000000001;0.15831285714285714
22.524;0.22091;0.184204;0.19103333333333333;0.237005;0.11053;0.14762166666666668;0.16232857142857143;0.17549;0.2429;0.1582957142857143
22.526000000000003;0.22003;0.184618;0.19058166666666665;0.23663666666666666;0.10977666666666668;0.14688;0.16396285714285716;0.17543166666666668;0.24314;0.15827857142857144
22.528;0.21914999999999998;0.185032;0.19013;0.23626833333333333;0.10902333333333333;0.14559;0.16559714285714286;0.17537333333333333;0.24337999999999999;0.15826142857142855
22.529999999999994;0.21827;0.185446;0.189575;0.2359;0.10827;0.1443;0.1672314285714286;0.175315;0.24362;0.1582442857142857
22.53;0.21739;0.18586;0.18902;0.23575714285714286;0.10772857142857144;0.14301000000000003;0.16886571428571429;0.17525666666666667;0.24386;0.15822714285714284
22.530000000000005;0.217005;0.18632428571428572;0.188465;0.23561428571428572;0.10718714285714286;0.14172;0.1705;0.17519833333333332;0.24266833333333332;0.15821
22.534000000000006;0.21662;0.18678857142857141;0.18791;0.23547142857142858;0.10664571428571429;0.14043;0.1707025;0.17514;0.24147666666666667;0.1585325
22.536;0.216235;0.18725285714285714;0.187355;0.23532857142857141;0.10610428571428572;0.13914;0.170905;0.17543999999999998;0.240285;0.158855
22.537999999999997;0.21585;0.18771714285714286;0.1868;0.23518571428571428;0.10556285714285715;0.13815000000000002;0.1711075;0.17573999999999998;0.23909333333333332;0.1591775
22.539999999999996;0.215465;0.18818142857142858;0.18751333333333334;0.23504285714285714;0.10502142857142857;0.13716;0.17131;0.17603999999999997;0.23790166666666668;0.1595
22.54;0.21508;0.18864571428571428;0.18822666666666665;0.2349;0.10448;0.13617;0.1715185714285714;0.17634;0.23671;0.15972142857142857
22.540000000000006;0.2136742857142857;0.18911;0.18894;0.235098;0.104556;0.13518000000000002;0.17172714285714286;0.17664;0.236516;0.15994285714285714
22.543999999999997;0.21226857142857142;0.189815;0.18965333333333334;0.235296;0.104632;0.13419;0.17193571428571428;0.17694;0.236322;0.1601642857142857
22.546;0.21086285714285713;0.19052;0.19036666666666666;0.23549399999999998;0.104708;0.1332;0.17214428571428572;0.17604166666666665;0.236128;0.1603857142857143
22.548000000000002;0.20945714285714287;0.19122499999999998;0.19108;0.23569199999999998;0.104784;0.13230166666666668;0.17235285714285714;0.17514333333333332;0.235934;0.16060714285714286
22.549999999999997;0.20805142857142858;0.19193;0.19133333333333333;0.23589;0.10486;0.13140333333333334;0.1725614285714286;0.17424499999999998;0.23574;0.16082857142857143
22.55;0.2066457142857143;0.19204875;0.19158666666666666;0.23588499999999998;0.104755;0.130505;0.17277;0.17334666666666668;0.23664375;0.16105
22.550000000000004;0.20524;0.1921675;0.19184;0.23587999999999998;0.10464999999999999;0.12960666666666668;0.17340166666666668;0.17244833333333334;0.2375475;0.16188833333333333
22.554000000000002;0.204715;0.19228625;0.19209333333333334;0.235875;0.104545;0.12870833333333334;0.17403333333333335;0.17155;0.23845125;0.16272666666666666
22.556000000000004;0.20419;0.192405;0.19234666666666667;0.23587;0.10444;0.12781;0.17466500000000001;0.17109166666666667;0.23935499999999998;0.16356500000000002
22.558;0.20366499999999998;0.19252375;0.1926;0.235865;0.104335;0.12665500000000002;0.17529666666666666;0.17063333333333333;0.24025875;0.16440333333333335
22.559999999999995;0.20314;0.1926425;0.19255333333333333;0.23586;0.10423;0.1255;0.17592833333333333;0.17017500000000002;0.2411625;0.16524166666666668
22.56;0.202615;0.19276125;0.19250666666666666;0.2352375;0.10463750000000001;0.12434500000000001;0.17656;0.16971666666666668;0.24206624999999998;0.16608
22.560000000000002;0.20209;0.19288;0.19246;0.234615;0.105045;0.12319000000000001;0.176935;0.16925833333333334;0.24297;0.166005
22.564;0.20191499999999998;0.19298666666666667;0.19241333333333333;0.2339925;0.1054525;0.122035;0.17731;0.1688;0.2445775;0.16593
22.566000000000003;0.20174;0.19309333333333334;0.19236666666666666;0.23337;0.10586000000000001;0.12088;0.17768499999999998;0.16986833333333334;0.246185;0.165855
22.567999999999998;0.201565;0.19319999999999998;0.19232;0.2327475;0.1062675;0.12028333333333334;0.17806;0.17093666666666668;0.2477925;0.16578
22.569999999999993;0.20138999999999999;0.19330666666666665;0.19282;0.232125;0.106675;0.11968666666666666;0.178435;0.17200500000000002;0.2494;0.165705
22.569999999999997;0.201215;0.19341333333333333;0.19332;0.2315025;0.1070825;0.11909;0.17881;0.17307333333333333;0.2506083333333333;0.16563
22.57;0.20104;0.19352;0.19382;0.23088;0.10749;0.11849333333333334;0.179605;0.17414166666666667;0.2518166666666667;0.16528
22.573999999999998;0.20128166666666666;0.1937225;0.19432;0.22871249999999999;0.10751;0.11789666666666666;0.1804;0.17521;0.253025;0.16493
22.576;0.20152333333333333;0.19392500000000001;0.19482;0.226545;0.10753;0.1173;0.181195;0.17445666666666668;0.2542333333333333;0.16458
22.578000000000003;0.201765;0.1941275;0.19532;0.2243775;0.10755;0.118085;0.18198999999999999;0.17370333333333335;0.2554416666666667;0.16423000000000001
22.58;0.20200666666666667;0.19433;0.19628;0.22221;0.10757;0.11887;0.182785;0.17295;0.25665;0.16388
22.580000000000002;0.20224833333333334;0.19421875;0.19724;0.2216;0.10865666666666667;0.119655;0.18358;0.17219666666666666;0.2567975;0.16353
22.580000000000005;0.20249;0.1941075;0.1982;0.22099;0.10974333333333333;0.12043999999999999;0.18502166666666667;0.17144333333333334;0.256945;0.16383
22.584000000000003;0.2031;0.19399625;0.19916;0.22038;0.11083;0.121225;0.18646333333333334;0.17069;0.2570925;0.16413
22.586000000000006;0.20371;0.193885;0.20012000000000002;0.21977;0.11191666666666666;0.12201;0.187905;0.17085333333333333;0.25724;0.16443000000000002
22.587999999999994;0.20432;0.19377375;0.20108;0.21916;0.11300333333333333;0.12272833333333333;0.18934666666666666;0.17101666666666668;0.2573875;0.16473000000000002
22.589999999999996;0.20493;0.19366250000000002;0.20064500000000002;0.21855;0.11409;0.12344666666666666;0.19078833333333334;0.17118;0.257535;0.16503
22.59;0.205095;0.19355125;0.20021;0.21872125;0.11423875;0.124165;0.19223;0.17134333333333332;0.2576825;0.16533
22.590000000000003;0.20526;0.19344;0.199775;0.2188925;0.1143875;0.12488333333333332;0.19240333333333334;0.17150666666666667;0.25783;0.16613833333333333
22.594;0.205425;0.19314666666666666;0.19934000000000002;0.21906375;0.11453624999999999;0.12560166666666667;0.19257666666666667;0.17167;0.256935;0.16694666666666666
22.595999999999997;0.20559;0.19285333333333332;0.198905;0.219235;0.114685;0.12632;0.19275;0.1722135714285714;0.25604;0.167755
22.598;0.205755;0.19256;0.19847;0.21940625;0.11483375;0.12656083333333332;0.19292333333333334;0.17275714285714286;0.25514499999999996;0.16856333333333334
22.599999999999994;0.20592;0.19226666666666667;0.19767200000000001;0.2195775;0.11498249999999999;0.12680166666666665;0.19309666666666667;0.17330071428571428;0.25425;0.16937166666666667
22.599999999999998;0.206085;0.19197333333333333;0.196874;0.21974875;0.11513124999999999;0.1270425;0.19327;0.1738442857142857;0.25348499999999996;0.17018
22.6;0.20625;0.19168;0.196076;0.21992;0.11528;0.12728333333333333;0.19446249999999998;0.17438785714285712;0.25271999999999994;0.1701125
22.60000000000002;0.20801;0.19299;0.19527799999999998;0.22074;0.1127975;0.12752416666666666;0.195655;0.17493142857142857;0.251955;0.170045
22.600000000000023;0.20977;0.19320833333333332;0.19448;0.22156;0.110315;0.127765;0.19599571428571427;0.175475;0.25118999999999997;0.17002571428571428
22.604;0.21027285714285715;0.19342666666666666;0.19315;0.22197;0.10907375;0.12848749999999998;0.19633642857142858;0.17928;0.25057799999999997;0.17000642857142859
22.606;0.2107757142857143;0.193645;0.19182;0.22238000000000002;0.1078325;0.12921;0.19667714285714286;0.1790985714285714;0.24996599999999997;0.16998714285714286
22.607999999999997;0.21127857142857143;0.19386333333333333;0.19049;0.22279000000000002;0.10659125;0.1300157142857143;0.19701785714285713;0.17891714285714286;0.249354;0.16996785714285714
22.609999999999992;0.2117814285714286;0.19408166666666665;0.18979142857142856;0.2232;0.10535;0.13082142857142856;0.1973585714285714;0.17873571428571428;0.248742;0.16994857142857142
22.61;0.21228428571428573;0.1943;0.18909285714285715;0.22352857142857144;0.10439;0.13162714285714286;0.19769928571428572;0.17855428571428572;0.24813;0.16992928571428573
22.610000000000003;0.21278714285714287;0.19414375;0.1883942857142857;0.22385714285714287;0.10343;0.13243285714285713;0.19804;0.17837285714285714;0.24813166666666667;0.16991
22.610000000000007;0.21329;0.1939875;0.18769571428571427;0.2241857142857143;0.10246999999999999;0.13323857142857143;0.19788;0.17819142857142858;0.24813333333333332;0.17089833333333335
22.614000000000004;0.2142475;0.19383125;0.18699714285714283;0.22451428571428572;0.10151;0.1340442857142857;0.19772;0.17801;0.248135;0.17188666666666666
22.616;0.215205;0.19367499999999999;0.18629857142857142;0.22484285714285715;0.10055;0.13485;0.19756;0.17842166666666667;0.24813666666666667;0.172875
22.617999999999995;0.2161625;0.19351875;0.1856;0.22517142857142858;0.09959;0.13572499999999998;0.1974;0.17883333333333334;0.24813833333333332;0.17386333333333334
22.619999999999997;0.21712;0.1933625;0.18514166666666665;0.2255;0.09863;0.1366;0.19724;0.179245;0.24814;0.17485166666666666
22.62;0.21752125;0.19320625;0.18468333333333334;0.22502875;0.09801375;0.137475;0.19708;0.17965666666666666;0.24859833333333334;0.17584
22.620000000000005;0.21792250000000002;0.19305;0.184225;0.22455750000000002;0.0973975;0.13835;0.19689666666666666;0.18006833333333333;0.24905666666666668;0.17549333333333333
22.624000000000002;0.21832375;0.19172166666666668;0.18376666666666666;0.22408625000000001;0.09678125;0.139225;0.19671333333333332;0.18048;0.249515;0.17514666666666667
22.625999999999998;0.218725;0.19039333333333333;0.18330833333333335;0.223615;0.096165;0.1401;0.19652999999999998;0.18112333333333333;0.24997333333333333;0.1748
22.628;0.21912625;0.18906499999999998;0.18285;0.22314375;0.09554875;0.14017166666666667;0.19634666666666667;0.18176666666666666;0.25043166666666666;0.17445333333333332
22.629999999999995;0.2195275;0.18773666666666666;0.18452000000000002;0.2226725;0.0949325;0.14024333333333333;0.19616333333333333;0.18241000000000002;0.25089;0.17410666666666666
22.63;0.21992875;0.18640833333333334;0.18619000000000002;0.22220125000000002;0.09431625;0.140315;0.19598;0.18305333333333335;0.2506514285714286;0.17376
22.630000000000003;0.22033;0.18508;0.18786000000000003;0.22173;0.0937;0.14038666666666666;0.19575714285714285;0.18369666666666667;0.25041285714285716;0.17310857142857142
22.634;0.21963;0.185448;0.18953;0.22263750000000002;0.09425750000000001;0.14045833333333332;0.19553428571428572;0.18434;0.25017428571428574;0.17245714285714286
22.636000000000003;0.21892999999999999;0.185816;0.1912;0.223545;0.09481500000000001;0.14053;0.19531142857142858;0.18329833333333334;0.2499357142857143;0.17180571428571428
22.637999999999998;0.21823;0.186184;0.19287;0.2244525;0.0953725;0.14071833333333333;0.19508857142857142;0.18225666666666668;0.24969714285714287;0.1711542857142857
22.639999999999993;0.21753;0.186552;0.19338666666666668;0.22536;0.09593;0.14090666666666665;0.19486571428571428;0.18121500000000001;0.24945857142857142;0.17050285714285712
22.64;0.21683;0.18692;0.19390333333333334;0.22510142857142856;0.09656142857142858;0.141095;0.19464285714285715;0.18017333333333332;0.24922;0.16985142857142857
22.640000000000004;0.21729333333333334;0.18781857142857142;0.19442;0.22484285714285715;0.09719285714285714;0.14128333333333334;0.19442;0.17913166666666666;0.24892166666666665;0.1692
22.644000000000005;0.21775666666666665;0.18871714285714286;0.19493666666666667;0.2245842857142857;0.09782428571428571;0.14147166666666666;0.19347;0.17809;0.24862333333333334;0.16782999999999998
22.646;0.21822;0.18961571428571428;0.19545333333333334;0.2243257142857143;0.09845571428571429;0.14166;0.19252000000000002;0.17735333333333334;0.24832500000000002;0.16646
22.647999999999996;0.21868333333333334;0.19051428571428572;0.19597;0.22406714285714285;0.09908714285714286;0.14206166666666667;0.19157000000000002;0.17661666666666667;0.24802666666666667;0.16509000000000001
22.649999999999995;0.21914666666666666;0.19141285714285713;0.19542500000000002;0.22380857142857144;0.09971857142857142;0.14246333333333333;0.19062;0.17587999999999998;0.24772833333333333;0.16372
22.65;0.21961;0.19231142857142858;0.19488;0.22355;0.10035;0.14286500000000002;0.19036142857142857;0.17514333333333332;0.24743;0.16293714285714286
22.650000000000006;0.22043;0.19321;0.194335;0.22173;0.10040199999999999;0.14326666666666668;0.19010285714285716;0.17440666666666665;0.246564;0.16215428571428572
22.653999999999996;0.22125;0.1947625;0.19379000000000002;0.21991;0.100454;0.14366833333333334;0.18984428571428572;0.17367;0.245698;0.16137142857142858
22.656;0.22207;0.196315;0.193245;0.21809;0.100506;0.14407;0.1895857142857143;0.17388333333333333;0.24483200000000002;0.1605885714285714
22.658;0.22289;0.19786749999999997;0.1927;0.21627;0.10055800000000001;0.14482666666666666;0.18932714285714286;0.17409666666666665;0.24396600000000002;0.15980571428571427
22.659999999999997;0.22371;0.19942;0.19347833333333334;0.21445;0.10061;0.14558333333333334;0.18906857142857145;0.17431;0.2431;0.15902285714285713
22.66;0.22453;0.20046714285714284;0.19425666666666666;0.21303;0.10130833333333333;0.14634;0.18881;0.17452333333333334;0.24329714285714288;0.15824
22.660000000000004;0.22535;0.2015142857142857;0.19503500000000001;0.21161;0.10200666666666668;0.14709666666666665;0.18848857142857142;0.17473666666666665;0.24349428571428572;0.15850999999999998
22.664;0.22572599999999998;0.20256142857142856;0.19581333333333334;0.21019;0.102705;0.14785333333333334;0.18816714285714287;0.17495;0.2436914285714286;0.15878
22.666000000000004;0.226102;0.20360857142857142;0.19659166666666666;0.20877;0.10340333333333333;0.14861;0.18784571428571428;0.17570833333333333;0.24388857142857143;0.15905
22.668;0.22647799999999998;0.20465571428571427;0.19737;0.20735;0.10410166666666668;0.14904666666666666;0.18752428571428573;0.17646666666666666;0.2440857142857143;0.15932
22.669999999999995;0.226854;0.20570285714285713;0.19774;0.20593;0.1048;0.14948333333333333;0.18720285714285714;0.177225;0.24428285714285713;0.15958999999999998
22.67;0.22723;0.20675;0.19810999999999998;0.20692;0.10566285714285714;0.14992;0.1868814285714286;0.17798333333333333;0.24448;0.15986
22.670000000000005;0.2259833333333333;0.20786142857142856;0.19848;0.20791;0.10652571428571429;0.15035666666666667;0.18656;0.17874166666666666;0.244955;0.16013
22.674;0.22473666666666667;0.20897285714285713;0.19885;0.2089;0.10738857142857143;0.15079333333333333;0.18643;0.1795;0.24543;0.1633625
22.676000000000002;0.22349;0.2100842857142857;0.19921999999999998;0.20989;0.10825142857142857;0.15123;0.18630000000000002;0.18051166666666665;0.24590499999999998;0.166595
22.677999999999997;0.22224333333333332;0.2111957142857143;0.19959;0.21087999999999998;0.1091142857142857;0.15133833333333332;0.18617;0.18152333333333334;0.24638;0.1698275
22.679999999999996;0.22099666666666667;0.21230714285714286;0.20016166666666665;0.21187;0.10997714285714286;0.15144666666666667;0.18604;0.182535;0.246855;0.17306
22.68;0.21975;0.21341857142857143;0.20073333333333332;0.21286;0.11084;0.151555;0.1852342857142857;0.18354666666666666;0.24733;0.1742
22.680000000000007;0.21893;0.21453;0.201305;0.216558;0.11112799999999999;0.15166333333333332;0.18442857142857144;0.18455833333333335;0.248174;0.17534
22.683999999999997;0.21811;0.21534999999999999;0.20187666666666668;0.220256;0.111416;0.15177166666666667;0.18362285714285714;0.18557;0.249018;0.17648
22.686;0.21729;0.21617;0.20244833333333334;0.223954;0.111704;0.15188;0.18281714285714287;0.18516666666666667;0.249862;0.17762
22.688000000000002;0.21647;0.21699000000000002;0.20302;0.227652;0.11199200000000001;0.15208166666666667;0.18201142857142857;0.18476333333333333;0.250706;0.17876
22.689999999999998;0.21565;0.21781;0.20269166666666666;0.23135;0.11228;0.15228333333333333;0.1812057142857143;0.18436000000000002;0.25155;0.1799
22.69;0.21483;0.217055;0.20236333333333334;0.23199666666666666;0.11285500000000001;0.15248499999999998;0.1804;0.18395666666666668;0.25165875;0.18104
22.690000000000005;0.21401;0.2163;0.20203500000000002;0.23264333333333334;0.11343;0.15268666666666666;0.17938500000000002;0.18355333333333335;0.2517675;0.180145
22.694000000000003;0.21387333333333333;0.21554500000000001;0.20170666666666667;0.23329;0.114005;0.15288833333333335;0.17837;0.18315;0.25187624999999997;0.17925
22.696000000000005;0.21373666666666666;0.21479;0.20137833333333333;0.23393666666666665;0.11458;0.15309;0.17735499999999998;0.18279333333333334;0.251985;0.17835499999999999
22.697999999999993;0.2136;0.214035;0.20105;0.23458333333333334;0.11515500000000001;0.15288166666666667;0.17634;0.18243666666666666;0.25209375;0.17746
22.699999999999996;0.21346333333333334;0.21328000000000003;0.201296;0.23523;0.11573;0.15267333333333333;0.175325;0.18208000000000002;0.2522025;0.176565
22.7;0.21332666666666666;0.21252500000000002;0.201542;0.23518499999999998;0.116105;0.15246500000000002;0.17431;0.18172333333333335;0.25231125;0.17567
22.700000000000003;0.21319;0.21177;0.20178800000000002;0.23514;0.11648;0.15225666666666668;0.17315999999999998;0.18136666666666668;0.25242;0.1731375
22.70000000000002;0.21386;0.20728000000000002;0.20203400000000002;0.235095;0.116855;0.15204833333333334;0.17201;0.18101;0.25272;0.170605
22.700000000000024;0.21453;0.20663857142857145;0.20228000000000002;0.23504999999999998;0.11723;0.15184;0.17162666666666665;0.17994;0.25302;0.16976083333333333
22.704;0.21475333333333332;0.20599714285714288;0.20269;0.23501999999999998;0.11748;0.151215;0.17124333333333333;0.17887;0.25317;0.16891666666666666
22.706000000000003;0.21497666666666668;0.2053557142857143;0.2031;0.23498999999999998;0.11773;0.15059;0.17086;0.17851666666666666;0.25332;0.1680725
22.708;0.2152;0.2047142857142857;0.20351;0.23496;0.11798;0.149175;0.17047666666666667;0.17816333333333334;0.25347000000000003;0.16722833333333334
22.709999999999994;0.21542333333333333;0.20407285714285714;0.20368999999999998;0.23493;0.11823;0.14776;0.17009333333333332;0.17781;0.25362;0.16638416666666667
22.709999999999997;0.21564666666666668;0.20343142857142857;0.20387;0.2349;0.11848;0.146345;0.16971;0.17745666666666665;0.25356500000000004;0.16554
22.71;0.21587;0.20279;0.20405;0.23487;0.11873;0.14493;0.17013833333333334;0.17710333333333333;0.25351;0.16410666666666665
22.714;0.21554833333333334;0.2014175;0.20423;0.2358075;0.1190775;0.143515;0.17056666666666667;0.17675;0.253455;0.16267333333333334
22.716;0.21522666666666668;0.200045;0.20440999999999998;0.23674499999999998;0.119425;0.1421;0.170995;0.17701999999999998;0.2534;0.16124
22.718000000000004;0.214905;0.1986725;0.20459;0.2376825;0.1197725;0.14077285714285714;0.17142333333333332;0.17729;0.25334500000000004;0.15980666666666665
22.72;0.21458333333333332;0.1973;0.20382142857142857;0.23862;0.12012;0.13944571428571428;0.17185166666666665;0.17756;0.25329;0.15837333333333334
22.720000000000002;0.21426166666666666;0.19670300000000002;0.20305285714285715;0.23914875;0.1200525;0.13811857142857142;0.17228;0.17783;0.25303000000000003;0.15694
22.720000000000006;0.21394;0.196106;0.20228428571428572;0.2396775;0.11998500000000001;0.1367914285714286;0.1723075;0.1781;0.25277;0.15730625
22.724000000000004;0.21317999999999998;0.195509;0.20151571428571427;0.24020625;0.11991750000000001;0.13546428571428573;0.172335;0.17837;0.25251;0.1576725
22.726;0.21242;0.194912;0.20074714285714285;0.240735;0.11985000000000001;0.13413714285714287;0.17236249999999997;0.17888;0.25225;0.15803875
22.726000000000006;0.21166000000000001;0.19431500000000002;0.19997857142857142;0.24126375;0.1197825;0.13281;0.17239;0.17884666666666668;0.25199;0.15840500000000002
22.727999999999994;0.2109;0.193718;0.19921;0.24179250000000002;0.119715;0.13296666666666668;0.1724175;0.17881333333333332;0.25173;0.15877125
22.728;0.21014;0.193121;0.19798666666666667;0.24232125000000002;0.1196475;0.13312333333333334;0.172445;0.17878;0.25146999999999997;0.15913750000000002
22.729999999999997;0.20938;0.192524;0.19676333333333335;0.24285;0.11958;0.13328;0.17247249999999997;0.177756;0.25121;0.15950375
22.73;0.20938;0.19192700000000001;0.19554;0.24214857142857144;0.11798428571428572;0.13343666666666668;0.1725;0.176732;0.250954;0.15987
22.730000000000004;0.20938;0.19133;0.19431666666666667;0.24144714285714286;0.11638857142857144;0.13359333333333334;0.17329;0.175708;0.250698;0.15943600000000002
22.735999999999997;0.20938;0.190282;0.19309333333333334;0.24074571428571429;0.11479285714285715;0.13375;0.17407999999999998;0.174684;0.250442;0.159002
22.738;0.20938;0.189234;0.19187;0.24004428571428574;0.11319714285714286;0.13278;0.17487;0.17366;0.250186;0.15856800000000001
